	On-Farm Energy Use Characterizations, Report Number IE052, Â©American Council for an Energy-Efficient	Characterization of the U.S. Industrial Commercial Boiler Population, submitted to Oak Ridge National Laboratory,	74 FR 16447, Mandatory Greenhouse Gas Reporting Regulations; Proposed Rule,	Memorandum from Chris Steuer, Marian Van Pelt and Robert Lanza regarding Methodology Description for Industrial Sector GHG Threshold Analysis,	National Laboratory (LBNL). Energy Data Sourcebook for the U.S. Residential Sector. Prepared by Energy Analysis Program, Environmental Energy Technologies Division, LBNL,	http://enduse.lbl.gov/info/Pubs95_99.html National Multi-Housing Council (NMHC), Quick Facts Apartment Stock: Distribution of Apartments by Size of Property, NMHC tabulation of unpublished data from the U.S. Census Bureau&apos;s	Economic Census,	Residential Energy Consumption Survey,	Environmental Protection Agency (EPA), Supporting Data for Threshold Analysis Subpart X â€“ PP, Greenhouse Gas Mandatory Reporting Rulemaking,	Environmental Protection Agency (EPA), Emissions & Generation Resource Integrated Database (eGRID)	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for the Adipic Acid Production Sector: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for Process Emissions from Primary Production of Aluminum: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for the Ammonia Production Sector: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for Process Emissions from Cement: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for Process Emissions From Electronics Manufacture (Semiconductors, MEMs, Liquid Crystal Displays, and Photovoltaics),	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for Ethanol Facilities: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for the Ferroalloy Production Sector: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for the Glass Manufacturing Sector: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for Emissions of HFC-23 from Production of HCFC-22: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for the Hydrogen Production: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for the Iron and Steel Sector: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for the Lead Production Sector: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for the Lime Manufacturing Sector: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Environmental Protection Agency (EPA), Office of Air and Radiation,	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for the Petrochemical Production Sector: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for the Petroleum Refining Sector: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for the Phosphoric Acid Production Sector: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for the Pulp and Paper Sector: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for the Silicon Carbide Production Sector: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for the Soda Ash Manufacturing Sector: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for the Titanium Dioxide Production Sector: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for Underground Coal Mines: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Environmental Protection Agency (EPA), Office of Air and Radiation, Technical Support Document for the Zinc Production Sector: Proposed Rule for Mandatory Reporting of Greenhouse Gases,	Emissions Thresholds Evaluation (GHG Thresholds TSD) and Methodology for Estimating New and Modified Sources that Would Be Subject to PSD Permitting for GHGs (GHG PSD Sources TSD), both of which can be found at EPA-HQ-OAR-2009-0517. Significant uncertainties exist in the following estimates due to the lack of historical record and permitting experience upon which to base resource needs for including GHG sources.	Evaluation of ICR-based Resource Requirements for Permitting Authorities at Different Possible GHG Permitting Thresholds aNew commercial/residential permits take 10% of the time needed for new industrial permits bSalaries from Title V ICR adjusted to 2007 dollars using	bLabor cost of $77.22/hr from Prevention of Significant Deterioration and Non-Attainment Area New Source Review (Renewal),
Emissions & Generation Resource Integrated Database (eGRID) 2004	0.3770491803278688	0.43333333333333335	0.4339622641509434	0.3770491803278688	0.3650793650793651	0.4794520547945206	0.4736842105263158	0.375	0.32258064516129037	0.1636363636363637	0.33333333333333337	0.33333333333333337	0.33333333333333337	0.34426229508196726	0.3870967741935484	0.34426229508196726	0.34426229508196726	0.33333333333333337	0.36363636363636365	0.34426229508196726	0.3114754098360656	0.34426229508196726	0.34426229508196726	0.36	0.33333333333333337	0.33333333333333337	0.33333333333333337	0.33333333333333337	0.32258064516129037	0.33333333333333337	0.34426229508196726	0.3548387096774194	0.34426229508196726	0.4025974025974026	0.37142857142857144	0.3548387096774194
 Industrial Production and Capacity Utilization	0.37037037037037035	0.28301886792452835	0.3913043478260869	0.33333333333333337	0.4285714285714286	0.4545454545454546	0.4838709677419355	0.31707317073170727	0.4545454545454546	0.375	0.4339622641509434	0.4339622641509434	0.4339622641509434	0.40740740740740744	0.4181818181818182	0.4444444444444444	0.4444444444444444	0.4339622641509434	0.4576271186440678	0.4444444444444444	0.40740740740740744	0.4444444444444444	0.4444444444444444	0.4418604651162791	0.4339622641509434	0.4339622641509434	0.4339622641509434	0.4339622641509434	0.4181818181818182	0.4339622641509434	0.4444444444444444	0.38181818181818183	0.4444444444444444	0.5714285714285714	0.4920634920634921	0.5272727272727273
1995 Property Owners and Managers Survey	0.5087719298245614	0.4285714285714286	0.34693877551020413	0.4385964912280702	0.4576271186440678	0.4492753623188406	0.6470588235294117	0.31818181818181823	0.4137931034482759	0.4509803921568627	0.3571428571428571	0.3571428571428571	0.3571428571428571	0.368421052631579	0.3793103448275862	0.368421052631579	0.368421052631579	0.3571428571428571	0.4193548387096774	0.368421052631579	0.368421052631579	0.368421052631579	0.368421052631579	0.4347826086956522	0.3571428571428571	0.3571428571428571	0.3571428571428571	0.3571428571428571	0.3793103448275862	0.3571428571428571	0.368421052631579	0.3793103448275862	0.368421052631579	0.3972602739726028	0.48484848484848486	0.48275862068965514
2002 Economic Census	0.45833333333333337	0.574468085106383	0.65	0.5833333333333333	0.6	0.6666666666666667	0.12	0.4285714285714286	0.5918367346938775	0.5238095238095238	0.574468085106383	0.574468085106383	0.574468085106383	0.5416666666666667	0.5510204081632653	0.5833333333333333	0.5833333333333333	0.574468085106383	0.5471698113207547	0.5833333333333333	0.5833333333333333	0.5833333333333333	0.5833333333333333	0.5675675675675675	0.574468085106383	0.574468085106383	0.574468085106383	0.574468085106383	0.5510204081632653	0.574468085106383	0.5833333333333333	0.5510204081632653	0.5833333333333333	0.625	0.543859649122807	0.5918367346938775
2002 Manufacturing Energy Consumption Survey	0.31034482758620685	0.368421052631579	0.43999999999999995	0.3448275862068966	0.3666666666666667	0.4285714285714286	0.37142857142857144	0.19999999999999996	0.3220338983050848	0.3846153846153846	0.29824561403508776	0.29824561403508776	0.29824561403508776	0.27586206896551724	0.288135593220339	0.31034482758620685	0.31034482758620685	0.29824561403508776	0.3015873015873016	0.31034482758620685	0.31034482758620685	0.31034482758620685	0.31034482758620685	0.36170212765957444	0.29824561403508776	0.29824561403508776	0.29824561403508776	0.29824561403508776	0.288135593220339	0.29824561403508776	0.31034482758620685	0.288135593220339	0.31034482758620685	0.4054054054054054	0.3731343283582089	0.423728813559322
2003 Commercial Building Energy Consumption Survey	0.33333333333333337	0.3220338983050848	0.42307692307692313	0.3666666666666667	0.32258064516129037	0.41666666666666663	0.4054054054054054	0.14893617021276595	0.34426229508196726	0.33333333333333337	0.3220338983050848	0.3220338983050848	0.3220338983050848	0.30000000000000004	0.3114754098360656	0.33333333333333337	0.33333333333333337	0.3220338983050848	0.29230769230769227	0.33333333333333337	0.33333333333333337	0.33333333333333337	0.33333333333333337	0.34693877551020413	0.3220338983050848	0.3220338983050848	0.3220338983050848	0.3220338983050848	0.3114754098360656	0.3220338983050848	0.33333333333333337	0.3114754098360656	0.33333333333333337	0.39473684210526316	0.3623188405797102	0.4098360655737705
2005 Residential Energy Consumption Survey	0.288135593220339	0.3448275862068966	0.37254901960784315	0.35593220338983056	0.34426229508196726	0.43661971830985913	0.4444444444444444	0.08695652173913049	0.33333333333333337	0.3207547169811321	0.31034482758620685	0.31034482758620685	0.31034482758620685	0.288135593220339	0.30000000000000004	0.3220338983050848	0.3220338983050848	0.31034482758620685	0.3125	0.3220338983050848	0.3220338983050848	0.3220338983050848	0.3220338983050848	0.33333333333333337	0.31034482758620685	0.31034482758620685	0.31034482758620685	0.31034482758620685	0.30000000000000004	0.31034482758620685	0.3220338983050848	0.30000000000000004	0.3220338983050848	0.3866666666666667	0.3529411764705882	0.4
American Housing Survey for the United States: 2005	0.3114754098360656	0.3666666666666667	0.4716981132075472	0.34426229508196726	0.33333333333333337	0.34246575342465757	0.5263157894736843	0.33333333333333337	0.3548387096774194	0.38181818181818183	0.30000000000000004	0.30000000000000004	0.30000000000000004	0.3114754098360656	0.3548387096774194	0.3114754098360656	0.3114754098360656	0.30000000000000004	0.303030303030303	0.2786885245901639	0.3114754098360656	0.3114754098360656	0.3114754098360656	0.36	0.30000000000000004	0.30000000000000004	0.30000000000000004	0.30000000000000004	0.32258064516129037	0.30000000000000004	0.3114754098360656	0.29032258064516125	0.3114754098360656	0.37662337662337664	0.37142857142857144	0.3548387096774194
Annual Energy Review 2005	0.39622641509433965	0.5769230769230769	0.5111111111111111	0.5471698113207547	0.49090909090909096	0.6	0.6	0.35	0.4814814814814815	0.4042553191489362	0.46153846153846156	0.46153846153846156	0.46153846153846156	0.4716981132075472	0.4814814814814815	0.4716981132075472	0.4716981132075472	0.46153846153846156	0.48275862068965514	0.4716981132075472	0.4716981132075472	0.4716981132075472	0.4716981132075472	0.38095238095238093	0.46153846153846156	0.46153846153846156	0.46153846153846156	0.46153846153846156	0.4814814814814815	0.46153846153846156	0.4716981132075472	0.4814814814814815	0.4716981132075472	0.4782608695652174	0.4838709677419355	0.4814814814814815
Characterization of the U.S. Industrial Commercial Boiler Population	0.33333333333333337	0.15254237288135597	0.42307692307692313	0.2666666666666667	0.29032258064516125	0.33333333333333337	0.45945945945945943	0.3191489361702128	0.3770491803278688	0.40740740740740744	0.35593220338983056	0.35593220338983056	0.35593220338983056	0.33333333333333337	0.34426229508196726	0.3666666666666667	0.3666666666666667	0.35593220338983056	0.3846153846153846	0.3666666666666667	0.33333333333333337	0.3666666666666667	0.3666666666666667	0.4285714285714286	0.35593220338983056	0.35593220338983056	0.35593220338983056	0.35593220338983056	0.34426229508196726	0.35593220338983056	0.3666666666666667	0.3114754098360656	0.3666666666666667	0.4473684210526315	0.3913043478260869	0.3770491803278688
