	Analysis of Piping Replacement Thresholds Appendix D: Methodology for Calculating Compliance Costs Appendix E: Access Model Structure and Specifications Appendix F: Analysis of Statistical Relationship between State Regulatory Programs and Confirmed Release Data Appendix G: Expert Consultation: Selection and Data Collection Methodology Appendix H: Expert Consultation: Responses Appendix I: Methodology for Calculating Avoided Cleanup Costs Appendix J: Estimation of Future UST System and Release Universes for the Alternative 62 United States Department of Health and Human Services, Public Health Service, Agency for Toxic Substances and Disease Registry. “Toxicological Profile for Polycyclic Aromatic Hydrocarbons.”	Sources Cited &quot;2005 U.S. Motor Fuel Station Count: 168,987.&quot;	Association of State and Territorial Solid Waste Management Officials. State Fund Survey Results	Association of State and Territorial Solid Waste Management Officials. State Fund Survey Results	Committee on Vehicle Emission Inspection and Maintenance Programs. Evaluating Vehicle Emissions Inspection and Maintenance Programs.	Analyzing Gasoline Demand Elasticities: A Survey.” Energy Economics,	Petroleum Hydrocarbon Vapor Intrusion Investigations: Current General Practice.” Leaking Underground Storage Tanks,	memoranda and analyses submitted under Contract EP-W-05-018, “U.S. Environmental Protection Agency. Underground Storage Tanks/Leaking Underground Storage Tanks Analytical and Technical Support.” Eckert, Andrew and	Methodology Statement: ESRI Data—Business Locations and Business Summary.” http://www.esri.com/library/whitepapers/pdfs/infousa-business-database.pdf ICF. &quot;Economic Impact Analysis of Additional Mechanisms for Local Government Entities to Demonstrate Financial Responsibility for Underground Storage Tanks.&quot;	Executive Order 12866, “Regulatory Planning and Review,”	The Economics of Price Zones and Territorial Restrictions in Gasoline Marketing.” Federal Trade Commission.	The Measurement of Environmental and Resource Values: Theory and Methods. Resources for the Future:	Determinants of Store-level Price Elasticity.”	Approaches to Assessing the Benefits, Costs,	Detailed Assessment of UST Universe by Tank Purpose and Design.&quot; Work Assignment 1-25, Task 6,	Methodology for Secondary Containment for Piping.&quot; Work Assignment 1-19, Task 5,	Methodology to Estimate Avoided Costs Associated with a Typical UST Leak.&quot;	Preliminary Assessment and Scoping of Data Related to Potential Revisions to the UST Regulations.” Work Assignment 1-25, Tasks	Entities Screening Analysis of UST Universe by Industry Sector.” Work Assignment 3-25, Task 4,	The Economics of Gasoline: Retailing Petroleum Distribution and Retailing Issues in the U.S.&quot;	MarketFacts	National Association of Convenience Stores.	of Convenience Stores. “Consumer Fuels Report,” February 2008, as cited in “Testimony of Bill Douglass, Douglass Distributing Company,	of Convenience Stores. “How do retailers get – and sell – gasoline?”	of Convenience Stores. “Who sells gasoline in the United States?”	Department of Environmental Services. &quot;Underground Storage Tank Program.&quot;	Benzene toxicity and risk assessment, 1972-1992: implications for future regulation.” Environ Health Perspect,	A Preliminary Meta Analysis of Contingent Values for Ground Water Revisited.” In The Economic Value of Water Quality,	MarketFacts 2008.&quot; National Petroleum News. Rhode Island Department of Environmental Management. Underground Storage Tank Environmental Results Program, Final Report, Tables I-IV. Risk Management Association. Statement Studies, Sector 447.	Risk Analysis to Support Revisions to Underground Storage Tank (UST) Regulations.”	Distributing Company, on behalf of the National Association of Convenience Stores, before the House Judiciary Committee, Anti-Trust Task Force Hearing to Examine the Consumer Effects of Rising Gas Prices.	of Labor Statistics. &quot;Employer Costs for Employee Compensation.&quot;	Bureau of Labor Statistics. &quot;Occupational Employment and Wages.&quot;	of Transportation Statistics. “Sales Price of Transportation Fuel to End-Users in National Transportation Statistics	Economic Census, Retail Trade. Industry Series. Gasoline Stations:	Industry Statistics Sampler: NAICS 447, Geographic Distribution -Gasoline Stations:	of Health and Human Services, Public Health Service, Agency for Toxic Substances and Disease Registry. “Toxicological Profile for Polycyclic Aromatic Hydrocarbons.”	Environmental Protection Agency. “ERP States Produce Results.”	Environmental Protection Agency, Office of Underground Storage Tanks. “Evaluation of Releases from New and Upgraded Underground Storage Tank Systems (peer review draft).”	Environmental Protection Agency, Office of Underground Storage Tanks. “Petroleum Releases at Underground Storage Tank Facilities in Florida.”	Environmental Protection Agency, Office of Underground Storage Tanks.	Environmental Protection Agency. &quot;Regulatory Impact Analysis of Technical Standards for Underground Storage Tanks.&quot;	Environmental Protection Agency. &quot;Status of State Fund Programs.&quot; accessed on September 9, 2010. http:///www.epa.gov/oust/states/fndstatus.htm U.S. Environmental Protection Agency. “Summary of the updated Regulatory Impact Analysis (RIA) for the Reconsideration of the 2008 Ozone National Ambient Air Quality Standard (NAAQS).&quot; U.S. Environmental Protection Agency. &quot;Underground Storage Tanks: Technical and Financial Requirements, and State Program Approval Procedures.&quot; Supporting Statement for EPA Information Collection Request Number 1360.08.	Revenue Service. SOI TaxStats. Table 7: Corporation Returns with Net Income for 2007. Accessible online at http://www.irs.gov/taxstats/article/0,,id=170693,00.html.	U.S. Office of Management and Budget. Circular No. A-76.	Office of Management and Budget. Circular No. A-94. Revised	of Environmental Quality. &quot;Underground Storage Tank Program.&quot;	of Environmental Conservation.	Underground Storage Tank Field-Based Research Project Report. Submitted to the California State Water Resources Control Board under contract to the
A Preliminary Meta Analysis of Contingent Values for Ground Water Revisited.	0.4893617021276596	0.6511627906976745	0.29032258064516125	0.29032258064516125	0.3548387096774194	0.4411764705882353	0.46153846153846156	0.5434782608695652	0.5306122448979591	0.5789473684210527	0.4117647058823529	0.375	0.5	0.5806451612903225	0.5	0.44999999999999996	0.5384615384615384	0.44999999999999996	0.5121951219512195	0.5128205128205128	0.7931034482758621	0.48275862068965514	0.5	0.5294117647058824	0.48484848484848486	0.5135135135135135	0.5581395348837209	0.23529411764705888	0.56	0.47058823529411764	0.45238095238095233	0.5428571428571429	0.5135135135135135	0.5833333333333333	0.4545454545454546	0.5384615384615384	0.43243243243243246	0.3548387096774194	0.4878048780487805	0.43243243243243246	0.4117647058823529	0.4473684210526315	0.6206896551724138	0.5833333333333333	0.48571428571428577	0.36363636363636365	0.48571428571428577	0.4444444444444444	0.4736842105263158
Evaluating Vehicle Emissions Inspection and Maintenance Programs	0.5217391304347826	0.6585365853658536	0.48484848484848486	0.48484848484848486	0.07999999999999996	0.48484848484848486	0.45945945945945943	0.5454545454545454	0.5625	0.5428571428571429	0.4545454545454546	0.3666666666666667	0.5	0.5357142857142857	0.6046511627906976	0.525	0.5	0.525	0.55	0.4722222222222222	0.72	0.5862068965517242	0.575	0.5757575757575757	0.53125	0.4242424242424242	0.4871794871794872	0.37142857142857144	0.5	0.5588235294117647	0.5238095238095238	0.5454545454545454	0.5142857142857142	0.5	0.5	0.5	0.5135135135135135	0.4	0.525	0.5135135135135135	0.4545454545454546	0.4	0.625	0.5869565217391304	0.5714285714285714	0.5	0.5294117647058824	0.5	0.5135135135135135
The Measurement of Environmental and Resource Values: Theory and Methods	0.5	0.6341463414634146	0.3548387096774194	0.3548387096774194	0.3666666666666667	0.4545454545454546	0.5128205128205128	0.5869565217391304	0.5106382978723405	0.5555555555555556	0.4242424242424242	0.07692307692307687	0.4666666666666667	0.6	0.6136363636363636	0.5365853658536586	0.5135135135135135	0.5	0.525	0.4444444444444444	0.7307692307692308	0.5517241379310345	0.5128205128205128	0.5882352941176471	0.5454545454545454	0.48571428571428577	0.5	0.34285714285714286	0.5416666666666667	0.5294117647058824	0.5	0.5151515151515151	0.5277777777777778	0.5151515151515151	0.3666666666666667	0.5526315789473684	0.4444444444444444	0.4193548387096774	0.5	0.4444444444444444	0.4242424242424242	0.41666666666666663	0.6071428571428572	0.5652173913043479	0.5833333333333333	0.47058823529411764	0.5	0.46153846153846156	0.5263157894736843
BLS Industry-Specific Occupational Employment and Wages	0.5800000000000001	0.6818181818181819	0.3939393939393939	0.3939393939393939	0.4545454545454546	0.48571428571428577	0.5	0.5111111111111111	0.5	0.5789473684210527	0.5789473684210527	0.5142857142857142	0.4516129032258065	0.5333333333333333	0.5348837209302326	0.4878048780487805	0.5384615384615384	0.4878048780487805	0.4358974358974359	0.5128205128205128	0.7931034482758621	0.5806451612903225	0.5	0.5714285714285714	0.5294117647058824	0.4722222222222222	0.4878048780487805	0.5	0.5882352941176471	0.5555555555555556	0.5227272727272727	0.40625	0.22580645161290325	0.4545454545454546	0.4545454545454546	0.45945945945945943	0.55	0.4545454545454546	0.4878048780487805	0.4736842105263158	0.4117647058823529	0.4473684210526315	0.6206896551724138	0.5833333333333333	0.4411764705882353	0.4571428571428572	0.5277777777777778	0.5517241379310345	0.43243243243243246
Prime Supplier Sales Volumes	0.7173913043478262	0.7222222222222222	0.6333333333333333	0.6333333333333333	0.5	0.6333333333333333	0.5882352941176471	0.6904761904761905	0.75	0.7272727272727273	0.6875	0.6206896551724138	0.56	0.6666666666666667	0.6578947368421053	0.6486486486486487	0.6764705882352942	0.6486486486486487	0.7105263157894737	0.6470588235294117	0.7894736842105263	0.6086956521739131	0.6666666666666667	0.6896551724137931	0.6896551724137931	0.5666666666666667	0.6842105263157895	0.6666666666666667	0.6956521739130435	0.6206896551724138	0.675	0.5555555555555556	0.6129032258064516	0.5555555555555556	0.6071428571428572	0.6363636363636364	0.6470588235294117	0.5555555555555556	0.6486486486486487	0.6470588235294117	0.6	0.6176470588235294	0.7636363636363637	0.7272727272727273	0.6774193548387097	0.6875	0.6333333333333333	0.5714285714285714	0.6060606060606061
Approaches to Assessing the Benefits, Costs, and Impacts of the RCRA Subtitle C Program	0.4347826086956522	0.627906976744186	0.4571428571428572	0.4571428571428572	0.375	0.5	0.4358974358974359	0.48888888888888893	0.47916666666666663	0.5897435897435898	0.4722222222222222	0.5277777777777778	0.5588235294117647	0.33333333333333337	0.5116279069767442	0.42500000000000004	0.55	0.42500000000000004	0.4878048780487805	0.4054054054054054	0.8	0.5	0.39473684210526316	0.5428571428571429	0.5	0.4864864864864865	0.5	0.39473684210526316	0.47916666666666663	0.5277777777777778	0.3902439024390244	0.47058823529411764	0.4444444444444444	0.5142857142857142	0.4242424242424242	0.34285714285714286	0.36111111111111116	0.4242424242424242	0.46341463414634143	0.4473684210526315	0.4285714285714286	0.3783783783783784	0.5272727272727273	0.43181818181818177	0.4571428571428572	0.4285714285714286	0.5789473684210527	0.5666666666666667	0.3142857142857143
Detailed Assessment of UST Universe by Tank Use and Industry Sector	0.4782608695652174	0.6428571428571428	0.375	0.375	0.5294117647058824	0.4242424242424242	0.4054054054054054	0.5	0.4565217391304348	0.641025641025641	0.5675675675675675	0.4545454545454546	0.43333333333333335	0.6129032258064516	0.41025641025641024	0.5121951219512195	0.4864864864864865	0.39473684210526316	0.33333333333333337	0.41666666666666663	0.7407407407407407	0.4642857142857143	0.4473684210526315	0.5588235294117647	0.5151515151515151	0.36363636363636365	0.5813953488372092	0.4871794871794872	0.4893617021276596	0.40625	0.4390243902439024	0.48484848484848486	0.5	0.48484848484848486	0.4375	0.4444444444444444	0.37142857142857144	0.4375	0.4358974358974359	0.37142857142857144	0.29032258064516125	0.34285714285714286	0.5636363636363637	0.5434782608695652	0.5142857142857142	0.5277777777777778	0.4242424242424242	0.5357142857142857	0.45945945945945943
Draft Industry and Facility Profiles	0.5777777777777777	0.6216216216216216	0.4666666666666667	0.4666666666666667	0.48275862068965514	0.5161290322580645	0.5675675675675675	0.6666666666666667	0.6170212765957447	0.5757575757575757	0.53125	0.4482758620689655	0.42307692307692313	0.5769230769230769	0.6	0.5897435897435898	0.6842105263157895	0.5526315789473684	0.5789473684210527	0.5	0.6666666666666667	0.52	0.5277777777777778	0.5666666666666667	0.5666666666666667	0.5	0.5897435897435898	0.5277777777777778	0.6170212765957447	0.59375	0.55	0.5333333333333333	0.5454545454545454	0.4285714285714286	0.48275862068965514	0.5294117647058824	0.5	0.48275862068965514	0.5897435897435898	0.5	0.4838709677419355	0.5142857142857142	0.6727272727272727	0.6739130434782609	0.6060606060606061	0.5757575757575757	0.5625	0.5416666666666667	0.5428571428571429
Economic Impact Analysis of Additional Mechanisms for Local Government Entities to Demonstrate Financial Responsibility for Underground Storage Tanks	0.3191489361702128	0.653061224489796	0.3513513513513513	0.3513513513513513	0.4473684210526315	0.4358974358974359	0.38095238095238093	0.4375	0.26086956521739135	0.6222222222222222	0.41025641025641024	0.3783783783783784	0.5263157894736843	0.5945945945945945	0.4565217391304348	0.4782608695652174	0.375	0.37209302325581395	0.39534883720930236	0.35	0.7352941176470589	0.5945945945945945	0.41860465116279066	0.6190476190476191	0.55	0.3846153846153846	0.5416666666666667	0.38095238095238093	0.36734693877551017	0.42105263157894735	0.3023255813953488	0.4871794871794872	0.46341463414634143	0.4871794871794872	0.4473684210526315	0.41463414634146345	0.3902439024390244	0.4473684210526315	0.40909090909090906	0.35	0.368421052631579	0.28205128205128205	0.48275862068965514	0.5098039215686274	0.5476190476190477	0.5238095238095238	0.475	0.6111111111111112	0.3902439024390244
Employer Costs for Employee Compensation	0.6444444444444444	0.7027027027027026	0.5666666666666667	0.5666666666666667	0.4814814814814815	0.5666666666666667	0.6111111111111112	0.6428571428571428	0.6521739130434783	0.6666666666666667	0.5333333333333333	0.5	0.41666666666666663	0.4545454545454546	0.641025641025641	0.5945945945945945	0.6176470588235294	0.631578947368421	0.6216216216216216	0.6285714285714286	0.75	0.4545454545454546	0.5714285714285714	0.5714285714285714	0.5714285714285714	0.5483870967741935	0.5945945945945945	0.5714285714285714	0.7083333333333333	0.6	0.5897435897435898	0.36	0.5	0.5357142857142857	0.4814814814814815	0.5757575757575757	0.6285714285714286	0.5357142857142857	0.5945945945945945	0.5882352941176471	0.5333333333333333	0.5588235294117647	0.7037037037037037	0.6818181818181819	0.6129032258064516	0.5806451612903225	0.5666666666666667	0.2222222222222222	0.5882352941176471
