	Industrial Production Index (NAICS 2211).................................................................. 3-2 3-2. Internal Combustion Generators by State:	Electric Power Sector Energy Consumption (Quadrillion BTUs):	Surgical Hospitals Industry (NAICS 6221): 2002 Source: U.S. Census Bureau; generated by RTI International; using American FactFinder; “Sector 62: Health Care and Social Assistance: Subject Series—Estab & Firm Size: Legal Form of Organization for the United States:	Reduction in Fine Particulate Air Pollution and Mortality.	Electric Holdings.	Estimating the Public Health Benefits of Proposed Air Pollution Regulations.	Alpha-Gamma Technologies,	Microeconomic Theory.	Circular A-4: Regulatory Analysis.	Memorandum: “Impacts Associated with NESHAP for Existing Stationary	Expert Judgment Assessment of the Troy,	and	of Economic Analysis (BEA).	of the Census. 2002; generated by RTI International; using American FactFinder; “Sector 21: Mining: Industry Series:	of the Census. 2002; generated by RTI International; using American FactFinder; “Sector 22: Utilities:	of the Census. 2002; generated by RTI International; using American FactFinder; “Sector 62: Health Care and Social Assistance: Geographic Area Series:	Industry Series.” Crude Petroleum & Natural Gas:	Industry Series.” Electric Power Generation, Transmission, and Distribution:	Industry Series.” Hospitals:	Industry Series.” Natural Gas Liquid Extraction:	Industry Series.” Pipeline Transportation:	Census of Governments, Volume 4, Number 3, Finances of County Governments: 2002 GC02(4)-3. U.S. Government Printing Office,	Census of Governments, Volume 4, Number 4, Finances of Municipal and Township Governments: 2002 GC02(4)-4. U.S. Government Printing Office,	U.S. Census Bureau. 2008a. Firm Size Data from the Statistics of U.S. Businesses: U.S. Detail Employment Sizes:	Firm Size Data from the Statistics of	Farm and Ranch Irrigation Survey.”	Department of Agriculture (USDA).	Department of Agriculture (USDA).	Department of Energy, Energy Information Administration.	Information Administration.	Environmental Protection Agency (EPA).	Environmental Protection Agency (EPA).	Environmental Protection Agency.	Environmental Protection Agency.	Environmental Protection Agency.	Available on the 3-1. Industrial Production Index (NAICS 2211).................................................................. 3-2 3-2. Internal Combustion Generators by State:	Deleted: associated Deleted: existing stationary 447, or Fullerton and Metcalf	Review Draft –	Formatted: No bullets or numbering, Tabs: Not at 67.5 pt Higher unit costs and lower production level reduce producer surplus because the net price change ()p – t) is negative. However, these losses are mitigated because market prices tend to rise.	Formatted: Indent: Left: 18 pt, No bullets or numbering, Tabs: Not at 67.5 pt Figure 5-5. Electricity Restructuring by State Source. U.S. Energy Information Administration.	a Statement of Energy Effects for certain actions identified as “significant energy actions.” Section 4(b) of Executive Order 13211 defines “significant energy Deleted:	The Regulatory Flexibility Act as amended by the Small Business Regulatory Enforcement Fairness Act (SBREFA) generally requires an agency to prepare a regulatory flexibility analysis of any rule subject to notice and comment rulemaking requirements under the Administrative Procedure Act or any other statute, unless the agency certifies that the rule will farms. Since most national security installations are owned by the federal government (e.g., military bases), EPA assumes these entities would not be considered small. For irrigated farms, we relied on receipt data provided in the 2003 Farm and Irrigation Survey (USDA,	Deleted: (Nelson and Parise,	Office of Advocacy. A Guide for Government Agencies, How to Comply with the Regulatory Flexibility Act, Implementing the President’s Small Business Agenda and Executive Order 13272,	reducing one ton of PM2.5 or PM2.5 precursor emissions from a specified source.	Regulatory Impact Analysis,	Regulatory Impact Analysis,	Expanded Expert Judgment Assessment of the Concentration-Response Relationship Between PM2.5 Exposure and Mortality. Prepared for the U.S. EPA, Office of Air Quality Planning and Standards, September. Available on the Internet at http://www.epa.gov/ttn/ecas/regdata/Uncertainty/pm_ee_report.pdf.	Expert Judgment Assessment of the Mortality Impact of Changes in	entitled Impacts Associated with NESHAP for Existing Stationary RICE by Ec/R,	greater than costs *Net Benefits are quantified in terms of PM2.5 benefits at a 3% discount. This graph shows all of the benefits estimates combined with the cost estimate, specifically identifying the estimates based on Pope et al and Laden et al with dark green bars and the expert elicitation with translucent green bars.	Review Draft	Tax Incidence.”	Expanded Expert Judgment Assessment of the ConcentrationResponse Relationship Between	Interstate Oil & Gas Compact Commission.	Reduction in Fine Particulate Air Pollution and Mortality.	Electric Holdings.	Estimating the Public Health Benefits of Proposed Air Pollution Regulations.	Alpha-Gamma Technologies,	Microeconomic Theory.	Circular A-4: Regulatory Analysis.	Memorandum: “Impacts Associated with NESHAP for Existing Stationary	Expert Judgment Assessment of the Mortality Impact of Changes in Ambient Fine Particulate Matter in the U.S. Environ. Sci.	The Federal Reserve Board. “Industrial Production and Capacity Utilization:	and	of Economic Analysis (BEA).	of the Census. 2002; generated by RTI International; using American FactFinder; “Sector 21: Mining: Industry Series:	of the Census. 2002; generated by RTI International; using American FactFinder; “Sector 22: Utilities:	of the Census. 2002; generated by RTI International; using American FactFinder; “Sector 62: Health Care and Social Assistance: Geographic Area Series:	Industry Series.” Crude Petroleum & Natural Gas:	Industry Series.” Electric Power Generation, Transmission, and Distribution:	Industry Series.” Hospitals:	Industry Series.” Natural Gas Liquid Extraction:	Industry Series.” Pipeline Transportation:	Census of Governments, Volume 4, Number 3, Finances of County Governments: 2002 GC02(4)-3. U.S. Government Printing Office,	Census of Governments, Volume 4, Number 4, Finances of Municipal and Township Governments: 2002 GC02(4)-4. U.S. Government Printing Office,	U.S. Census Bureau. 2008a. Firm Size Data from the Statistics of U.S. Businesses: U.S. Detail Employment Sizes:	Firm Size Data from the Statistics of U.S. Businesses, U.S. All Industries Tabulated by Receipt Size:	Bureau; generated by RTI International; using American FactFinder; “Sector 21: Mining: Industry Series: Historical Statistics for the Industry:	Bureau; generated by RTI International; using American FactFinder; “Sector 22: Utilities: Subject Series—Estab & Firm Size: Concentration by Largest Firms for the United States:	Bureau; generated by RTI International; using American FactFinder; “Sector 22: Utilities: Geographic Area Series: Summary Statistics:	Bureau; generated by RTI International; using American FactFinder; “Sector 62: Health Care and Social Assistance: Subject Series—Estab & Firm Size: Legal Form of Organization for the United States:	Bureau; generated by RTI International; using American FactFinder; “Sector 31: Manufacturing: Industry Series: Historical Statistics for the Industry:	Bureau; generated by RTI International; using American FactFinder; “Sector 48: Transportation and Warehousing: Industry Series: Comparative Statistics for the United States	Bureau; generated by RTI International; using American FactFinder; “Sector 48: Transportation and Warehousing: Subject Series—Estab & Firm Size: Concentration by Largest Firms for the United States:	Bureau; generated by RTI International; using American FactFinder; “Sector 48-49: Geographic Distribution—Pipeline transportation of natural gas:	Bureau; generated by RTI International; using American FactFinder; “Sector 48-49: Transportation and Warehousing: Subject Series—Estab & Firm Size: Legal Form of Organization for the United States:	U.S. Census Bureau; generated by RTI International; using American FactFinder; “Sector 00: All sectors: Geographic Area Series: Economy-Wide Key Statistics:	Farm and Ranch Irrigation Survey.”	Department of Agriculture (USDA).	Department of Agriculture (USDA).	Department of Energy, Energy Information Administration.	Information Administration.	Environmental Protection Agency (EPA).	Environmental Protection Agency (EPA).	Environmental Protection Agency.	Environmental Protection Agency.	Environmental Protection Agency.	Integrated Science Assessment for Particulate Matter (External Review Draft).	Table of Small Business Size Standards Matched to North American Industry Classification System Codes. Effective	Price Responsiveness in the AEO2003 NEMS Residential and Commercial Buildings Sector Models.”
Almanac of Business and Industrial Financial Ratios: 2009 Edition	0.8910256410256411	0.8307692307692308	0.8333333333333334	0.8	0.8461538461538461	0.7894736842105263	0.8461538461538461	0.8769230769230769	0.8307692307692308	0.835820895522388	0.8307692307692308	0.9538461538461539	0.8	0.7672413793103449	0.7549019607843137	0.8	0.8153846153846154	0.8026315789473685	0.8153846153846154	0.7538461538461538	0.7846153846153846	0.7560975609756098	0.762589928057554	0.8288288288288288	0.7846153846153846	0.8	0.8461538461538461	0.8461538461538461	0.7692307692307693	0.8	0.8153846153846154	0.8153846153846154	0.8	0.8	0.8	0.8595505617977528	0.8205128205128205	0.8923076923076924	0.8467741935483871	0.8023255813953488	0.8095238095238095	0.9105431309904153	0.8307692307692308	0.8342541436464088	0.8227848101265823	0.8307692307692308	0.8307692307692308	0.8711864406779661	0.8615384615384616	0.8051948051948052	0.8703703703703703	0.9076923076923077	0.8923076923076924	0.7647058823529411	0.8	0.8	0.8461538461538461	0.7894736842105263	0.8461538461538461	0.8769230769230769	0.8307692307692308	0.835820895522388	0.7704918032786885	0.6533333333333333	0.9538461538461539	0.8	0.7672413793103449	0.7549019607843137	0.8	0.8153846153846154	0.8026315789473685	0.8153846153846154	0.7538461538461538	0.7846153846153846	0.7560975609756098	0.762589928057554	0.8288288288288288	0.7326732673267327	0.7482517482517482	0.807909604519774	0.7744360902255639	0.8071065989847716	0.76	0.7965116279069767	0.8131313131313131	0.8068965517241379	0.8121827411167513	0.8012820512820513	0.8	0.8461538461538461	0.8461538461538461	0.7692307692307693	0.8	0.8153846153846154	0.8153846153846154	0.8	0.8	0.8	0.8181818181818182	0.7053571428571429	0.7634408602150538
Estimating the Public Health Benefits of Proposed Air  Pollution Regulations	0.8461538461538461	0.7631578947368421	0.8371212121212122	0.6973684210526315	0.8421052631578947	0.02631578947368421	0.868421052631579	0.881578947368421	0.8157894736842105	0.7894736842105263	0.8026315789473685	0.9605263157894737	0.868421052631579	0.8189655172413793	0.8137254901960784	0.8066666666666666	0.7894736842105263	0.7894736842105263	0.8421052631578947	0.7631578947368421	0.7631578947368421	0.7967479674796748	0.8057553956834532	0.7837837837837838	0.7894736842105263	0.8157894736842105	0.8026315789473685	0.8026315789473685	0.7631578947368421	0.8157894736842105	0.8026315789473685	0.8026315789473685	0.7763157894736842	0.7763157894736842	0.7763157894736842	0.8370786516853933	0.8076923076923077	0.9078947368421053	0.8346774193548387	0.7906976744186046	0.7857142857142857	0.9041533546325878	0.8289473684210527	0.8066298342541437	0.8481012658227848	0.8421052631578947	0.8421052631578947	0.8406779661016949	0.7763157894736842	0.8441558441558441	0.8395061728395061	0.9210526315789473	0.9078947368421053	0.7764705882352941	0.7763157894736842	0.6973684210526315	0.8421052631578947	0.02631578947368421	0.868421052631579	0.881578947368421	0.8157894736842105	0.7894736842105263	0.7622950819672131	0.7894736842105263	0.9605263157894737	0.868421052631579	0.8189655172413793	0.8137254901960784	0.8066666666666666	0.7894736842105263	0.7894736842105263	0.8421052631578947	0.7631578947368421	0.7631578947368421	0.7967479674796748	0.8057553956834532	0.7837837837837838	0.7326732673267327	0.8181818181818182	0.7966101694915254	0.8045112781954887	0.7868020304568528	0.8133333333333334	0.8081395348837209	0.8131313131313131	0.8	0.817258883248731	0.8012820512820513	0.8157894736842105	0.8026315789473685	0.8026315789473685	0.7631578947368421	0.8157894736842105	0.8026315789473685	0.8026315789473685	0.7763157894736842	0.7763157894736842	0.7763157894736842	0.8701298701298701	0.8035714285714286	0.7956989247311828
Microeconomic Theory	0.9102564102564102	0.8	0.9431818181818182	0.8275862068965517	0.9	0.881578947368421	0.88	0.047619047619047616	0.8235294117647058	0.8507462686567164	0.7948717948717948	0.95	0.7777777777777778	0.896551724137931	0.8921568627450981	0.9066666666666666	0.8541666666666666	0.8552631578947368	0.9285714285714286	0.8958333333333334	0.8333333333333334	0.9105691056910569	0.9064748201438849	0.9099099099099099	0.8648648648648649	0.8529411764705882	0.8181818181818182	0.8181818181818182	0.8392857142857143	0.7777777777777778	0.7631578947368421	0.7631578947368421	0.75	0.75	0.75	0.9213483146067416	0.8974358974358975	0.9	0.9354838709677419	0.9302325581395349	0.9166666666666666	0.9712460063897763	0.8571428571428571	0.9116022099447514	0.8354430379746836	0.8518518518518519	0.8518518518518519	0.9457627118644067	0.859375	0.8701298701298701	0.9444444444444444	0.9	0.85	0.8823529411764706	0.825	0.8275862068965517	0.9	0.881578947368421	0.88	0.047619047619047616	0.8235294117647058	0.8507462686567164	0.8934426229508197	0.88	0.95	0.7777777777777778	0.896551724137931	0.8921568627450981	0.9066666666666666	0.8541666666666666	0.8552631578947368	0.9285714285714286	0.8958333333333334	0.8333333333333334	0.9105691056910569	0.9064748201438849	0.9099099099099099	0.8811881188118812	0.8951048951048951	0.9265536723163842	0.9022556390977443	0.9289340101522843	0.9	0.9186046511627907	0.9242424242424242	0.9103448275862069	0.9289340101522843	0.9102564102564102	0.8529411764705882	0.8181818181818182	0.8181818181818182	0.8392857142857143	0.7777777777777778	0.7631578947368421	0.7631578947368421	0.75	0.75	0.75	0.8701298701298701	0.9017857142857143	0.8709677419354839
 2002 Census of Governments, Volume 4, Number 4, Finances of  Municipal and Township Governments: 2002 GC02(4)-4	0.9038461538461539	0.7946428571428571	0.8143939393939394	0.8125	0.9017857142857143	0.8035714285714286	0.8928571428571429	0.8928571428571429	0.8571428571428571	0.8303571428571429	0.8392857142857143	0.9732142857142857	0.8482142857142857	0.8189655172413793	0.7767857142857143	0.7533333333333333	0.8125	0.7767857142857143	0.8571428571428571	0.8035714285714286	0.7946428571428571	0.4878048780487805	0.2949640287769784	0.8303571428571429	0.8660714285714286	0.8660714285714286	0.8392857142857143	0.8392857142857143	0.7857142857142857	0.8571428571428571	0.8303571428571429	0.8303571428571429	0.8482142857142857	0.8482142857142857	0.8482142857142857	0.8876404494382022	0.8214285714285714	0.9196428571428571	0.8145161290322581	0.8081395348837209	0.7916666666666666	0.8865814696485623	0.8571428571428571	0.7845303867403315	0.8035714285714286	0.8660714285714286	0.8660714285714286	0.8135593220338984	0.8035714285714286	0.8392857142857143	0.8333333333333334	0.9285714285714286	0.9196428571428571	0.7946428571428571	0.8392857142857143	0.8125	0.9017857142857143	0.8035714285714286	0.8928571428571429	0.8928571428571429	0.8571428571428571	0.8303571428571429	0.8114754098360656	0.7857142857142857	0.9732142857142857	0.8482142857142857	0.8189655172413793	0.7767857142857143	0.7533333333333333	0.8125	0.7767857142857143	0.8571428571428571	0.8035714285714286	0.7946428571428571	0.4878048780487805	0.2949640287769784	0.8303571428571429	0.8392857142857143	0.7902097902097902	0.8022598870056498	0.7819548872180451	0.8121827411167513	0.78	0.7790697674418605	0.797979797979798	0.8	0.8071065989847716	0.782051282051282	0.8660714285714286	0.8392857142857143	0.8392857142857143	0.7857142857142857	0.8571428571428571	0.8303571428571429	0.8303571428571429	0.8482142857142857	0.8482142857142857	0.8482142857142857	0.8035714285714286	0.875	0.7589285714285714
2002 Census of Governments, Volume 4, Number 3, Finances of  County Governments: 2002	0.8717948717948718	0.788235294117647	0.8257575757575758	0.8117647058823529	0.8941176470588236	0.8588235294117647	0.8823529411764706	0.8823529411764706	0.8470588235294118	0.8588235294117647	0.8	0.9764705882352941	0.8705882352941177	0.7586206896551724	0.7843137254901961	0.7733333333333333	0.7764705882352941	0.8352941176470589	0.8352941176470589	0.7764705882352941	0.7764705882352941	0.4065040650406504	0.49640287769784175	0.7477477477477478	0.8352941176470589	0.8470588235294118	0.8117647058823529	0.8117647058823529	0.788235294117647	0.8235294117647058	0.8117647058823529	0.8117647058823529	0.8117647058823529	0.8117647058823529	0.8117647058823529	0.8595505617977528	0.8588235294117647	0.8941176470588236	0.8266129032258065	0.7906976744186046	0.7976190476190477	0.9041533546325878	0.8470588235294118	0.7790055248618785	0.8117647058823529	0.8588235294117647	0.8588235294117647	0.8372881355932204	0.7647058823529411	0.8823529411764706	0.8580246913580247	0.9058823529411765	0.9294117647058824	0.8470588235294118	0.8117647058823529	0.8117647058823529	0.8941176470588236	0.8588235294117647	0.8823529411764706	0.8823529411764706	0.8470588235294118	0.8588235294117647	0.7704918032786885	0.8117647058823529	0.9764705882352941	0.8705882352941177	0.7586206896551724	0.7843137254901961	0.7733333333333333	0.7764705882352941	0.8352941176470589	0.8352941176470589	0.7764705882352941	0.7764705882352941	0.4065040650406504	0.49640287769784175	0.7477477477477478	0.8316831683168316	0.8041958041958042	0.7966101694915254	0.7894736842105263	0.817258883248731	0.8	0.7906976744186046	0.803030303030303	0.8068965517241379	0.8223350253807107	0.7692307692307693	0.8470588235294118	0.8117647058823529	0.8117647058823529	0.788235294117647	0.8235294117647058	0.8117647058823529	0.8117647058823529	0.8117647058823529	0.8117647058823529	0.8117647058823529	0.8352941176470589	0.8125	0.8279569892473119
2003 Farm and Ranch Irrigation Survey	0.8974358974358975	0.8	0.8939393939393939	0.7586206896551724	0.8648648648648649	0.8157894736842105	0.8108108108108109	0.8648648648648649	0.8378378378378378	0.8059701492537313	0.8717948717948718	0.918918918918919	0.8378378378378378	0.8103448275862069	0.803921568627451	0.84	0.8333333333333334	0.8157894736842105	0.8918918918918919	0.8541666666666666	0.8809523809523809	0.8699186991869918	0.8705035971223022	0.8198198198198198	0.8378378378378378	0.1891891891891892	0.8108108108108109	0.8108108108108109	0.7857142857142857	0.7567567567567568	0.868421052631579	0.868421052631579	0.7297297297297297	0.7297297297297297	0.7297297297297297	0.898876404494382	0.7948717948717948	0.8918918918918919	0.9032258064516129	0.8837209302325582	0.8690476190476191	0.9488817891373802	0.8378378378378378	0.8784530386740331	0.8354430379746836	0.8648648648648649	0.8648648648648649	0.911864406779661	0.78125	0.7792207792207793	0.9197530864197531	0.8918918918918919	0.8378378378378378	0.8	0.85	0.7586206896551724	0.8648648648648649	0.8157894736842105	0.8108108108108109	0.8648648648648649	0.8378378378378378	0.8059701492537313	0.860655737704918	0.7866666666666666	0.918918918918919	0.8378378378378378	0.8103448275862069	0.803921568627451	0.84	0.8333333333333334	0.8157894736842105	0.8918918918918919	0.8541666666666666	0.8809523809523809	0.8699186991869918	0.8705035971223022	0.8198198198198198	0.8316831683168316	0.8461538461538461	0.8757062146892656	0.849624060150376	0.8730964467005076	0.84	0.8546511627906976	0.8787878787878788	0.8482758620689655	0.8730964467005076	0.8653846153846154	0.1891891891891892	0.8108108108108109	0.8108108108108109	0.7857142857142857	0.7567567567567568	0.868421052631579	0.868421052631579	0.7297297297297297	0.7297297297297297	0.7297297297297297	0.8181818181818182	0.8035714285714286	0.8172043010752689
2006 EIA-906/920  Monthly Time Series	0.9166666666666666	0.85	0.9128787878787878	0.8620689655172413	0.8648648648648649	0.8552631578947368	0.8648648648648649	0.8378378378378378	0.8918918918918919	0.8507462686567164	0.8717948717948718	0.972972972972973	0.7837837837837838	0.8275862068965517	0.803921568627451	0.86	0.8958333333333334	0.8552631578947368	0.918918918918919	0.8541666666666666	0.8809523809523809	0.8861788617886179	0.8776978417266187	0.8468468468468469	0.8918918918918919	0.8648648648648649	0.918918918918919	0.918918918918919	0.8392857142857143	0.8918918918918919	0.9473684210526315	0.9473684210526315	0.8648648648648649	0.8648648648648649	0.8648648648648649	0.9213483146067416	0.8717948717948718	0.918918918918919	0.9274193548387096	0.9011627906976745	0.8988095238095238	0.9664536741214057	0.8378378378378378	0.8895027624309392	0.8354430379746836	0.8648648648648649	0.8648648648648649	0.9254237288135593	0.796875	0.8701298701298701	0.9382716049382716	0.918918918918919	0.8378378378378378	0.8470588235294118	0.875	0.8620689655172413	0.8648648648648649	0.8552631578947368	0.8648648648648649	0.8378378378378378	0.8918918918918919	0.8507462686567164	0.8524590163934426	0.88	0.972972972972973	0.7837837837837838	0.8275862068965517	0.803921568627451	0.86	0.8958333333333334	0.8552631578947368	0.918918918918919	0.8541666666666666	0.8809523809523809	0.8861788617886179	0.8776978417266187	0.8468468468468469	0.8712871287128713	0.8811188811188811	0.8983050847457628	0.8721804511278195	0.9035532994923858	0.8866666666666667	0.8895348837209303	0.9090909090909091	0.8827586206896552	0.8984771573604061	0.8910256410256411	0.8648648648648649	0.918918918918919	0.918918918918919	0.8392857142857143	0.8918918918918919	0.9473684210526315	0.9473684210526315	0.8648648648648649	0.8648648648648649	0.8648648648648649	0.8311688311688312	0.8660714285714286	0.8172043010752689
Agricultural Projections to 2017	0.8974358974358975	0.7833333333333333	0.9166666666666666	0.7586206896551724	0.78125	0.8026315789473685	0.78125	0.78125	0.8235294117647058	0.835820895522388	0.7948717948717948	0.9375	0.84375	0.853448275862069	0.8431372549019608	0.8866666666666667	0.7916666666666666	0.8026315789473685	0.84375	0.7916666666666666	0.8333333333333334	0.8861788617886179	0.8920863309352518	0.8468468468468469	0.7837837837837838	0.7647058823529411	0.8787878787878788	0.8787878787878788	0.8035714285714286	0.875	0.631578947368421	0.631578947368421	0.59375	0.59375	0.59375	0.8764044943820225	0.8461538461538461	0.84375	0.9153225806451613	0.8895348837209303	0.8809523809523809	0.9552715654952076	0.875	0.8895027624309392	0.8227848101265823	0.78125	0.78125	0.9220338983050848	0.84375	0.8441558441558441	0.9351851851851852	0.875	0.875	0.8235294117647058	0.85	0.7586206896551724	0.78125	0.8026315789473685	0.78125	0.78125	0.8235294117647058	0.835820895522388	0.8770491803278688	0.7733333333333333	0.9375	0.84375	0.853448275862069	0.8431372549019608	0.8866666666666667	0.7916666666666666	0.8026315789473685	0.84375	0.7916666666666666	0.8333333333333334	0.8861788617886179	0.8920863309352518	0.8468468468468469	0.8613861386138614	0.8671328671328671	0.8813559322033898	0.8721804511278195	0.8934010152284264	0.8733333333333333	0.8837209302325582	0.8939393939393939	0.8620689655172413	0.8984771573604061	0.8846153846153846	0.7647058823529411	0.8787878787878788	0.8787878787878788	0.8035714285714286	0.875	0.631578947368421	0.631578947368421	0.59375	0.59375	0.59375	0.8181818181818182	0.8571428571428571	0.8279569892473119
Crude Petroleum & Natural Gas	0.8974358974358975	0.7666666666666667	0.9128787878787878	0.7758620689655172	0.8620689655172413	0.8289473684210527	0.9310344827586207	0.8275862068965517	0.7352941176470589	0.835820895522388	0.7948717948717948	0.9655172413793104	0.9310344827586207	0.8620689655172413	0.8431372549019608	0.86	0.3958333333333333	0.8157894736842105	0.8620689655172413	0.7083333333333334	0.8095238095238095	0.8617886178861789	0.8633093525179856	0.8558558558558559	0.7567567567567568	0.8823529411764706	0.8181818181818182	0.8181818181818182	0.8214285714285714	0.8275862068965517	0.8421052631578947	0.8421052631578947	0.9375	0.9375	0.9375	0.898876404494382	0.8205128205128205	0.8275862068965517	0.9153225806451613	0.872093023255814	0.9107142857142857	0.9600638977635783	0.8620689655172413	0.9005524861878453	0.8481012658227848	0.8275862068965517	0.8275862068965517	0.9220338983050848	0.765625	0.8571428571428571	0.9290123456790124	0.8275862068965517	0.9310344827586207	0.8352941176470589	0.825	0.7758620689655172	0.8620689655172413	0.8289473684210527	0.9310344827586207	0.8275862068965517	0.7352941176470589	0.835820895522388	0.8442622950819673	0.8133333333333334	0.9655172413793104	0.9310344827586207	0.8620689655172413	0.8431372549019608	0.86	0.3958333333333333	0.8157894736842105	0.8620689655172413	0.7083333333333334	0.8095238095238095	0.8617886178861789	0.8633093525179856	0.8558558558558559	0.8514851485148515	0.8601398601398601	0.8813559322033898	0.8571428571428571	0.8934010152284264	0.86	0.8837209302325582	0.898989898989899	0.8482758620689655	0.8934010152284264	0.8717948717948718	0.8823529411764706	0.8181818181818182	0.8181818181818182	0.8214285714285714	0.8275862068965517	0.8421052631578947	0.8421052631578947	0.9375	0.9375	0.9375	0.7922077922077922	0.8660714285714286	0.8387096774193549
Electric Power Generation, Transmission, and  Distribution	0.8782051282051282	0.6166666666666667	0.8484848484848485	0.7586206896551724	0.7758620689655172	0.75	0.8793103448275862	0.8275862068965517	0.7931034482758621	0.8208955223880597	0.7586206896551724	0.9482758620689655	0.8275862068965517	0.7672413793103449	0.7450980392156863	0.7933333333333333	0.8275862068965517	0.2631578947368421	0.8275862068965517	0.7241379310344828	0.7413793103448276	0.8130081300813008	0.8201438848920863	0.7927927927927928	0.7413793103448276	0.8103448275862069	0.8448275862068966	0.8448275862068966	0.7068965517241379	0.6896551724137931	0.7931034482758621	0.7931034482758621	0.7931034482758621	0.7931034482758621	0.7931034482758621	0.8820224719101124	0.782051282051282	0.8793103448275862	0.8508064516129032	0.8372093023255814	0.8095238095238095	0.9201277955271565	0.7586206896551724	0.8287292817679558	0.7468354430379747	0.8275862068965517	0.8275862068965517	0.8745762711864407	0.828125	0.8051948051948052	0.8611111111111112	0.8793103448275862	0.9137931034482759	0.7647058823529411	0.7586206896551724	0.7586206896551724	0.7758620689655172	0.75	0.8793103448275862	0.8275862068965517	0.7931034482758621	0.8208955223880597	0.7622950819672131	0.6933333333333334	0.9482758620689655	0.8275862068965517	0.7672413793103449	0.7450980392156863	0.7933333333333333	0.8275862068965517	0.2631578947368421	0.8275862068965517	0.7241379310344828	0.7413793103448276	0.8130081300813008	0.8201438848920863	0.7927927927927928	0.7722772277227723	0.7762237762237763	0.8248587570621468	0.7969924812030075	0.8324873096446701	0.7866666666666666	0.7965116279069767	0.8131313131313131	0.7793103448275862	0.817258883248731	0.8076923076923077	0.8103448275862069	0.8448275862068966	0.8448275862068966	0.7068965517241379	0.6896551724137931	0.7931034482758621	0.7931034482758621	0.7931034482758621	0.7931034482758621	0.7931034482758621	0.8051948051948052	0.7767857142857143	0.7956989247311828
