	Pacific South (naut mi) Longitude Latitude Philadelphia,	vessels only) Chapter 3: Emission Inventory the U.S. Environmental Protection Agency,	Commercial Marine Port Inventory Development, prepared for the U.S. Environmental Protection Agency,	Estimation, Validation and Forecasts of Regional Commercial Marine Vessel Inventories, Final Report, prepared by University of Delaware for the California Air Resource Board, Contract Number 04-346, and the Commission for Environmental Cooperation	Estimation, Validation and Forecasts of Regional Commercial Marine Vessel Inventories, Tasks 1 and 2: Baseline Inventory and Ports Comparison, Final Report, prepared by University of Delaware for the California Air Resource Board, Contract Number 04-346, and the Commission for Environmental Cooperation in North America, Contract Number 113.111,	Global Trade and Fuels Assessment â€“ Future Trends and Effects of Designation Requiring Clean Fuels in the Marine Sector: Task Order No. 1, Draft Report, prepared for the U.S. Environmental Protection Agency,	RTI Estimates of Growth in Bunker Fuel Consumption, Memorandum with spreadsheet from Michael Gallaher and	National Oceanic and Atmospheric Administration, Exclusive Economic Zone, Available online at http://nauticalcharts.noaa.gov/csdl/eez.htm.	ICF International, 2/16/2009 Email to Penny Carey, EPA, Docket ID	U.S. Water Transportation Statistical Snapshot, available from www.marad.dot.gov, Docket ID	Corps of Engineers Navigation Data Center	Port-Wide Baseline Air Emissions Inventory, prepared for the Port of Los Angeles, Docket ID EPA-HQ-OAR-2007-0121-0171. Deleted: Deleted: www.marad.dot.gov Deleted: http://www.iwr.usace.army.mi l/ndc/db/pport/dbf/pport02.dbf. Regulatory Impact Analysis	Corps of Engineers Navigation Data Center	Commercial Marine Port Inventory Development, prepared for the U.S. Environmental Protection Agency,	The Motor Shipâ€™s Guide to Marine Diesel Engines	available at http://www.motorship.com/,	Corps of Engineers	Commercial Marine Activity for Deep Sea Ports in the United States, prepared for the U.S. Environmental Protection Agency, EPA Report Number: EPA420-R-99-020, available online at http://www.epa.gov/otaq/models/nonrdmdl/c-marine/r99020.pdf, Docket ID EPA-HQ-OAR-	Commercial Marine Activity for Great Lake and Inland River Ports in the United States, prepared for the U.S. Environmental Protection Agency, EPA Report Number: EPA420-R-99-019, available online at http://www.epa.gov/otaq/models/nonrdmdl/c-marine/r99019.pdf, Docket ID EPA-HQ-OAR-	Commercial Marine Emission Inventory Development, prepared for the U.S. Environmental Protection Agency,	Oceangoing Ship Survey,	Quantification of Emissions from Ships Associated with Ship Movements between Ports in the European Community, prepared for the European Commission,	Environmental Protection Agency	Environmental Protection Agency	Environmental Protection Agency	Chris Lindhjem of ENVIRON	Environmental Protection Agency, Exhaust and Crankcase Emission Factors for Nonroad Engine Modeling â€“ Compression Ignition	153 available online at http://www.epa.gov/otaq/models/nonrdmdl/nonrdmdl2004/420p04009.pdf, Docket ID	Analysis of Commercial Marine Vessels Emissions and Fuel Consumption Data, EPA420-R-00-002, available online at http://www.epa.gov/otaq/models/nonrdmdl/c-marine/r00002.pdf, Docket ID EPA-HQ-OAR-	Draft Port of Los Angeles Air Emissions Inventory for Calendar Year	Puget Sound Maritime Air Forum Maritime Air Emissions Inventory, Docket ID	for the Port Authority of	Houston-Galveston Area Vessel Emissions Inventory, Prepared for the Port of Houston Authority and the Texas Natural Resource Conservation Commission,	Update To The Commercial Marine Inventory For Texas To Review Emissions Factors, Consider A Ton-Mile EI Method, And Revise Emissions For The Beaumont-Port Arthur Non-Attainment Area Final Report, Submitted to the Houston Advanced Research Center, Docket ID EPA-HQ-OAR-2007-	Refinement of the Marine Emissions Inventory for the Corpus Christi Urban Airshed,	Commercial Marine Port Inventory Development, prepared for the U.S. Environmental Protection Agency,	LADCO 2005 Commercial Marine Emissions, Docket ID	Emissions Estimation Methodology for Ocean-Going Vessels, Docket ID	Commercial Marine Inventories for Select Alaskan Ports, Final Report, Prepared for the Alaska Department of Conservation,	Inventory Contribution of U.S. Flagged Vessels, prepared for the U.S. Environmental Protection Agency,	Estimation, Validation and Forecasts of Regional Commercial Marine Vessel Inventories, Tasks 1 and 2: Baseline Inventory and Ports Comparison, Final Report, prepared by University of Delaware for the California Air Resource Board, Contract Number 04-346, and the Commission for Environmental Cooperation in North America, Contract Number 113.111,	Estimation, Validation and Forecasts of Regional Commercial Marine Vessel Inventories, Tasks 1 and 2: Baseline Inventory and Ports Comparison, Final Report, prepared by University of Delaware for the California Air Resource Board, Contract Number 04-346, and the Commission for Environmental Cooperation in North America, Contract Number 113.111,	Lloydâ€™s Register and International Maritime Organization, Marine Exhaust Emission Quantification Study â€“ Baltic Sea, in MEPC 45/INF.7.	Current Methodologies and Best Practices in Preparing Port Emission Inventories, Final Report, prepared for the U.S. Environmental Protection Agency, available online at http://www.epa.gov/sectors/ports/bp_portemissionsfinal.pdf,	Updated Emissions from Ocean Shipping,	Considering Alternative Input Parameters in an Activity-Based Ship Fuel Consumption and Emissions Model: Reply to Comment by Oyvind Endresen et al.	Marine Emission Inventory Study Eastern Canada and Great Lakes â€“ Interim Report 4: Gridding Results, prepared for Transportation Development Centre, Transport Canada,	Revision of MARPOL Annex VI and the NOx technical code. Input from the four subgroups and individual experts to the final report of the Informal Cross Government/Industry Scientific Group of Experts.	Transportation in Canada Annual Report	http://www.tc.gc.ca/pol/en/report/anre2004/8F_e.htm, Docket ID EPA-HQ-OAR-2007-	Global Trade and Fuels Assessment â€“ Future Trends and Effects of Designation Requiring Clean Fuels in the Marine Sector: Task Order No. 1, Draft Report, prepared for the U.S. Environmental Protection Agency,	Global Trade and Fuels Assessment â€“ Future Trends and Effects of Designation Requiring Clean Fuels in the Marine Sector: Task Order No. 1, Draft Report, prepared for the U.S. Environmental Protection Agency,	Emission Inventory Review SECA Inventory Progress Discussion, p 11, memorandum to California Air Resources Board, Docket ID	Global Trade and Fuels Assessment â€“ Future Trends and Effects of Designation Requiring Clean Fuels in the Marine Sector: Task Order No. 1, Draft Report, prepared for the U.S. Environmental Protection Agency,	Oceangoing Ship Survey, Summary of Results, Docket ID	Administration, Office of Statistical and Economic Analysis	County Air Quality News, Issue 62,
Marine Exhaust Emission Quantification Study Ð Baltic Sea	0.7719298245614035	0.7294117647058823	0.78	0.8582995951417004	0.8872832369942196	1.0	0.7904761904761904	0.7971014492753623	0.8615384615384616	0.7912087912087912	0.7192982456140351	0.8685258964143426	0.7192982456140351	0.78	1.0	0.8771929824561403	0.8596491228070176	0.8735632183908046	0.8821428571428571	0.75	0.8596491228070176	0.8040540540540541	0.8070175438596491	0.8070175438596491	0.8070175438596491	0.8596491228070176	1.0	0.8514851485148515	0.8298969072164949	0.7611940298507462	0.8108108108108109	0.8070175438596491	0.785234899328859	0.8571428571428571	0.6829268292682927	0.78	0.8245614035087719	0.8059701492537313	0.7933884297520661	0.8137254901960784	0.8872832369942196	0.8872832369942196	1.0	0.8384279475982532	0.7368421052631579	0.8027210884353742	1.0	0.8341708542713567	0.7543859649122807	0.8987341772151899	1.0	1.0	0.7886178861788617	1.0	0.8596491228070176	0.7796610169491526	0.7894736842105263
Exclusive Economic Zone	0.8571428571428571	0.8352941176470589	0.86	0.9271255060728745	0.9450867052023122	0.9178743961352657	0.8761904761904762	0.8333333333333334	0.8769230769230769	0.8791208791208791	0.8048780487804879	0.9402390438247012	0.8048780487804879	0.86	0.8085106382978723	0.8461538461538461	0.782608695652174	0.9348659003831418	0.9392857142857143	0.8557692307692307	0.9565217391304348	0.8986486486486487	0.7741935483870968	0.7741935483870968	0.7741935483870968	0.92	0.8688524590163934	0.8910891089108911	0.9175257731958762	0.8507462686567164	0.8513513513513513	0.88	0.8993288590604027	0.9377289377289377	0.8658536585365854	0.86	0.7959183673469388	0.835820895522388	0.8760330578512396	0.8823529411764706	0.9450867052023122	0.9450867052023122	0.9029850746268657	0.9301310043668122	0.8157894736842105	0.891156462585034	0.9156626506024096	0.9095477386934674	0.868421052631579	0.9113924050632911	0.9178743961352657	0.9178743961352657	0.8699186991869918	0.9178743961352657	0.8490566037735849	0.7796610169491526	0.9117647058823529
National Waterway Network	0.8035714285714286	0.8470588235294118	0.85	0.9190283400809717	0.9421965317919075	0.9130434782608695	0.8571428571428571	0.8695652173913043	0.7538461538461538	0.8131868131868132	0.8048780487804879	0.9322709163346613	0.8048780487804879	0.85	0.8723404255319149	0.8205128205128205	0.84	0.9195402298850575	0.925	0.8557692307692307	0.92	0.8918918918918919	0.7419354838709677	0.7419354838709677	0.7419354838709677	0.88	0.8770491803278688	0.8712871287128713	0.9123711340206185	0.835820895522388	0.8108108108108109	0.92	0.8926174496644296	0.9304029304029304	0.8658536585365854	0.85	0.8367346938775511	0.8208955223880597	0.859504132231405	0.8431372549019608	0.9421965317919075	0.9421965317919075	0.8731343283582089	0.9126637554585153	0.8157894736842105	0.891156462585034	0.9036144578313253	0.9045226130653267	0.7105263157894737	0.8734177215189873	0.9130434782608695	0.9130434782608695	0.8861788617886179	0.9130434782608695	0.7735849056603774	0.8135593220338984	0.8235294117647058
North American Atlas Ð Political Boundaries	0.8214285714285714	0.8117647058823529	0.81	0.8744939271255061	0.9046242774566474	1.0	0.7904761904761904	0.8043478260869565	0.8307692307692308	0.8131868131868132	0.7906976744186046	0.8884462151394422	0.7906976744186046	0.81	1.0	0.9069767441860465	0.813953488372093	0.89272030651341	0.9	0.8076923076923077	0.813953488372093	0.831081081081081	0.7674418604651163	0.7674418604651163	0.7674418604651163	0.8372093023255814	1.0	0.8811881188118812	0.865979381443299	0.7611940298507462	0.8108108108108109	0.7441860465116279	0.8322147651006712	0.8901098901098901	0.7926829268292683	0.81	0.8367346938775511	0.8208955223880597	0.8016528925619835	0.803921568627451	0.9046242774566474	0.9046242774566474	1.0	0.8733624454148472	0.8372093023255814	0.8095238095238095	1.0	0.864321608040201	0.8372093023255814	0.8987341772151899	1.0	1.0	0.8211382113821138	1.0	0.8679245283018868	0.7627118644067796	0.8372093023255814
Principal Ports of the United States	0.7142857142857143	0.7764705882352941	0.76	0.8785425101214575	0.9104046242774566	0.8743961352657005	0.819047619047619	0.8333333333333334	0.8153846153846154	0.8351648351648352	0.8292682926829268	0.8884462151394422	0.8292682926829268	0.76	0.7446808510638298	0.9230769230769231	0.7222222222222222	0.8812260536398467	0.8857142857142857	0.7788461538461539	0.7777777777777778	0.8243243243243243	0.7777777777777778	0.7777777777777778	0.7777777777777778	0.8611111111111112	0.8278688524590164	0.8712871287128713	0.8865979381443299	0.8208955223880597	0.8108108108108109	0.6944444444444444	0.8389261744966443	0.9010989010989011	0.7926829268292683	0.76	0.8163265306122449	0.7910447761194029	0.8016528925619835	0.7843137254901961	0.9104046242774566	0.9104046242774566	0.835820895522388	0.8602620087336245	0.8947368421052632	0.8367346938775511	0.8493975903614458	0.864321608040201	0.8157894736842105	0.8734177215189873	0.8743961352657005	0.8743961352657005	0.8455284552845529	0.8743961352657005	0.7924528301886793	0.7627118644067796	0.8888888888888888
Vessel Entrances and Clearances	0.8392857142857143	0.788235294117647	0.84	0.8947368421052632	0.9190751445086706	0.8840579710144928	0.8285714285714286	0.8478260869565217	0.8307692307692308	0.8131868131868132	0.7073170731707317	0.900398406374502	0.7073170731707317	0.84	0.7659574468085106	0.8974358974358975	0.7741935483870968	0.9118773946360154	0.9178571428571428	0.8365384615384616	0.8387096774193549	0.8783783783783784	0.9032258064516129	0.9032258064516129	0.9032258064516129	0.8709677419354839	0.8360655737704918	0.8712871287128713	0.8762886597938144	0.7761194029850746	0.8243243243243243	0.9032258064516129	0.825503355704698	0.9084249084249084	0.8170731707317073	0.84	0.8163265306122449	0.7761194029850746	0.8429752066115702	0.8333333333333334	0.9190751445086706	0.9190751445086706	0.8507462686567164	0.8951965065502183	0.7894736842105263	0.8503401360544217	0.8554216867469879	0.8793969849246231	0.7631578947368421	0.8860759493670886	0.8840579710144928	0.8840579710144928	0.8211382113821138	0.8840579710144928	0.8301886792452831	0.7966101694915254	0.9117647058823529
 Commercial Marine Port Inventory Development	0.8392857142857143	0.7294117647058823	0.57	0.8421052631578947	0.8757225433526011	0.8502415458937198	0.7904761904761904	0.8405797101449275	0.7538461538461538	0.8241758241758241	0.7333333333333333	0.8924302788844621	0.7333333333333333	0.57	0.7872340425531915	0.8444444444444444	0.7777777777777778	0.8505747126436781	0.8571428571428571	0.625	0.8	0.8108108108108109	0.7777777777777778	0.7777777777777778	0.7777777777777778	0.8	0.7868852459016393	0.8415841584158416	0.8195876288659794	0.7164179104477612	0.6891891891891891	0.7111111111111111	0.8187919463087249	0.8534798534798534	0.6829268292682927	0.57	0.673469387755102	0.7611940298507462	0.71900826446281	0.7843137254901961	0.8757225433526011	0.8757225433526011	0.8059701492537313	0.851528384279476	0.8444444444444444	0.8163265306122449	0.8072289156626506	0.8442211055276382	0.8	0.8481012658227848	0.8502415458937198	0.8502415458937198	0.8130081300813008	0.8502415458937198	0.8301886792452831	0.8135593220338984	0.8444444444444444
 Inventory Contribution of U.S. Flagged Vessels	0.8392857142857143	0.7411764705882353	0.73	0.8744939271255061	0.9017341040462428	0.8599033816425121	0.8	0.8260869565217391	0.8	0.7912087912087912	0.8297872340425532	0.8764940239043825	0.8297872340425532	0.73	0.8085106382978723	0.9148936170212766	0.7659574468085106	0.8888888888888888	0.8928571428571429	0.7403846153846154	0.8297872340425532	0.8445945945945946	0.8085106382978723	0.8085106382978723	0.8085106382978723	0.851063829787234	0.8114754098360656	0.8712871287128713	0.8814432989690721	0.8059701492537313	0.8378378378378378	0.8297872340425532	0.8120805369127517	0.8791208791208791	0.7804878048780488	0.73	0.8775510204081632	0.746268656716418	0.8016528925619835	0.5588235294117647	0.9017341040462428	0.9017341040462428	0.8134328358208955	0.8646288209606987	0.8297872340425532	0.8095238095238095	0.8253012048192772	0.8693467336683417	0.7872340425531915	0.8860759493670886	0.8599033816425121	0.8599033816425121	0.7560975609756098	0.8599033816425121	0.8679245283018868	0.7966101694915254	0.7872340425531915
 LADCO 2005 Commercial Marine Emissions	0.8214285714285714	0.8235294117647058	0.83	0.8866396761133604	0.9161849710982659	0.8888888888888888	0.8476190476190476	0.8623188405797102	0.8153846153846154	0.8571428571428571	0.8292682926829268	0.9123505976095617	0.8292682926829268	0.83	0.723404255319149	0.9743589743589743	0.7948717948717948	0.9157088122605364	0.925	0.8365384615384616	0.8461538461538461	0.8445945945945946	0.8205128205128205	0.8205128205128205	0.8205128205128205	0.8717948717948718	0.8360655737704918	0.900990099009901	0.8556701030927835	0.8208955223880597	0.7297297297297297	0.7948717948717948	0.8590604026845637	0.8937728937728938	0.8292682926829268	0.83	0.24489795918367346	0.8208955223880597	0.8429752066115702	0.8529411764705882	0.9161849710982659	0.9161849710982659	0.8208955223880597	0.8908296943231441	0.8461538461538461	0.8435374149659864	0.8855421686746988	0.8743718592964824	0.8717948717948718	0.8987341772151899	0.8888888888888888	0.8888888888888888	0.8617886178861789	0.8888888888888888	0.8490566037735849	0.8305084745762712	0.8717948717948718
 U.S. Water Transportation Statistical Snapshot	0.8214285714285714	0.788235294117647	0.82	0.8744939271255061	0.8988439306358381	0.8599033816425121	0.7904761904761904	0.8115942028985508	0.8461538461538461	0.5054945054945055	0.8085106382978723	0.8924302788844621	0.8085106382978723	0.82	0.8297872340425532	0.8723404255319149	0.8723404255319149	0.8850574712643678	0.8857142857142857	0.8365384615384616	0.7872340425531915	0.8378378378378378	0.8085106382978723	0.8085106382978723	0.8085106382978723	0.8936170212765957	0.819672131147541	0.8613861386138614	0.865979381443299	0.7910447761194029	0.7567567567567568	0.7659574468085106	0.8187919463087249	0.8827838827838828	0.7804878048780488	0.82	0.8775510204081632	0.8208955223880597	0.8264462809917356	0.7941176470588235	0.8988439306358381	0.8988439306358381	0.7910447761194029	0.851528384279476	0.7446808510638298	0.8299319727891157	0.8192771084337349	0.8693467336683417	0.6595744680851063	0.8607594936708861	0.8599033816425121	0.8599033816425121	0.8130081300813008	0.8599033816425121	0.9056603773584906	0.711864406779661	0.8723404255319149
