	Industry-wide Uses of Chlorine by Industry................................................................. 2-7 2-2. Use of Caustic Soda by Industry................................................................................... 2-7 2-3. Use of Caustic Potash by Industry ................................................................................ 2-8 2-4. Income (or Loss) as Net a Percentage of Sales, Basic Chemicals, Resins, and Synthetics (NAICS 3251 and 3252): 2000–2005 ....................................................... 2-14 3-1. Capital Cost Factor ($/ton Cl2 produced) vs. Capacity ................................................ 3-5 4-1. Price Trends: Alkalis and Chlorine Manufacturing:	Oxychem Completes Taft,	Chlorine: Ensuring Rail Transportation Safety.”	Potassium Carbonate Handbook.” http://www.armandproducts.com/pdfs/k2so3P1_12.pdf. Accessed	ASHTA Chemicals Inc. 2009a. About ASHTA. http://www.ashtachemicals.com/aboutfs.htm.	Inc. 2009b. Potassium Hydroxide,	Investment under Uncertainty.	Energy Information Administration.	Potassium Hydroxide.” http://www.ercoworldwide.com/ products_potassiumhydroxide.asp. Accessed	Distributional Effects of Environmental and Energy Policy: An Introduction.	Potassium Carbonate Faces Pressures from the Video Glass.” Chemical Market Reporter,	Site Fact Sheet Ashtabula Complex.” http://www.millenniumchem.com/NR/rdonlyres/6AE8BF59-D7CD-4768-951F37AE6F1C7321/0/SiteFactSheetAshtabula.pdf. Accessed	Occidental Chemical Corporation. 2008a. “OxyChem Caustic Potash Handbook.” http://www.oxy.com/Our_Businesses/chemicals/Pages/chem_products_basic_alkali.aspx #alk_koh. Accessed	Occidental Chemical Corporation. 2008b. “OxyChem Caustic Soda Handbook.” http://www.oxy.com/Our_Businesses/chemicals/Documents/caustic_soda/caustic.pdf.	Form 10-K405. Filed	Form 10-K. Filed	BB&T Capital Markets Presentation Manufacturing and Materials Conference.” http://www.olin.com/. Accessed	Bill Would End Mercury Use at Chlorine Plants.” http://chronicle.augusta.com/stories/031308/met_190792.shtml. Accessed	Form 10-K. Filed	Accessed	Form 10-K. Filed	Chlorine Product Bulletin.” http://corporateportal.ppg.com/NA/Chemicals/CAD/ProductInformation/Bull /English/EN. Accessed	PPG Reaches Agreement with State of Maryland.” PPG News Release. http://corporateportal.ppg.com/PPG/Newsroom/News/20090811.htm.	The Effects of Environmental Regulation on Technology Diffusion: The Case of	Special Focus on Chlorine.”	The Innovation Group (TIG).	of Labor Statistics.	of Labor Statistics. 2009b. LAU Local Area Unemployment Statistics Series Id:	of Labor Statistics.	4-13 U.S. Bureau of Labor Statistics.	of Labor Statistics.	Quarterly Financial Report for Manufacturing, Mining, and Trade Corporations, 1st Quarter reports. http://www.census.gov/prod/www/abs/qfrmm.html. Accessed	Economic Census.	http://factfinder.census.gov/servlet/DatasetMainPageServlet?_program=ECN&_tabId=E CN1&_submenuId=datasets_4&_lang=en&_ts=24636668839. Accessed	Bureau; generated by RTI International; using American FactFinder; “Sector 31: Manufacturing: Industry Series: Industry Statistics by Employment Size:	Department of Transportation.	Department of Transportation.	Environmental Protection Agency (EPA).	Federal Trade Commission (FTC).	Soda Ash. http://minerals.usgs.gov/minerals/pubs/ commodity/soda_ash/mcs-2009-sodaa.pdf. Accessed August 4,	Lung Cancer, Cardiopulmonary Mortality, and Long-term Exposure to Fine Particulate Air Pollution.”	Expert Judgment Assessment of the Mortality Impact of Changes in Ambient Fine Particulate Matter in the U.S.” Environ. Sci. Technol.	Environmental Protection Agency—Science Advisory Board (U.S.	The Value of a Statistical Life: A Critical Review of Market Estimates throughout the World.”	Environmental Protection Agency. RE: Docket No. EPA-HQ-OAR-2002-0017—National Emission Standards for Hazardous Air Pollutants:	EPA requested documentation of these emission estimates using their authority under section 114 of the Clean Air Act.	EPA-HQ-OAR-2002-0017—National Emission Standards for Hazardous Air Pollutants: Mercury Emissions from Mercury Cell Chlor-Alkali Plants—Memo: “Updated Cost Impacts Associated with the Conversion from Chlorine Production Utilizing Mercury Cell Chlor-Alkali Technology to Membrane Cell Technology,” from	B-4 Table B-3. Power Company Emission Factors: Fuel=Coal (Short tons per kWh)	Available on the internet at http://www.epa.gov/CAIR/pdfs/finaltech01.pdf U.S. Environmental Protection Agency	Available on the internet at http://www.epa.gov/cleanenergy/documents/egridzips/eGRID2007TechnicalSupportDoc ument.pdf U.S. Environmental Protection Agency
"""Site Fact Sheet Ashtabula Complex"""	0.9648876404494382	0.8571428571428571	0.8297872340425532	0.8555555555555555	0.8192771084337349	0.8571428571428571	0.8571428571428571	0.9428571428571428	0.8602150537634409	0.84	0.7738095238095238	0.7908496732026143	0.88	0.8881578947368421	0.8571428571428571	0.8571428571428571	0.819047619047619	0.864406779661017	0.8571428571428571	0.8857142857142857	0.8571428571428571	0.8512396694214877	0.8740157480314961	0.8552631578947368	0.7714285714285715	0.8571428571428571	0.8285714285714286	0.8311688311688312	0.8285714285714286	0.8648648648648649	0.8285714285714286	0.8766233766233766	0.8571428571428571	0.8873239436619719	0.8666666666666667	0.8285714285714286	0.8285714285714286	0.8947368421052632	0.8857142857142857	0.897196261682243	0.8469387755102041	0.8560606060606061	0.8166666666666667	0.8279569892473119	0.8650793650793651	0.8376068376068376	0.92	0.8311688311688312	0.8363636363636363	0.8774193548387097
1997 Directory of Chemical Producers	0.9578651685393258	0.8611111111111112	0.8723404255319149	0.8555555555555555	0.8192771084337349	0.8611111111111112	0.8611111111111112	0.8611111111111112	0.8279569892473119	0.7733333333333333	0.7619047619047619	0.8954248366013072	0.8628571428571429	0.868421052631579	0.8611111111111112	0.8333333333333334	0.8285714285714286	0.8559322033898306	0.8333333333333334	0.9166666666666666	0.8333333333333334	0.8099173553719008	0.8582677165354331	0.8157894736842105	0.75	0.8888888888888888	0.8333333333333334	0.8181818181818182	0.8333333333333334	0.8378378378378378	0.8333333333333334	0.8766233766233766	0.7777777777777778	0.8873239436619719	0.8733333333333333	0.8055555555555556	0.8055555555555556	0.9210526315789473	0.8333333333333334	0.8598130841121495	0.826530612244898	0.8333333333333334	0.8166666666666667	0.8172043010752689	0.8492063492063492	0.8376068376068376	0.91	0.8051948051948052	0.8454545454545455	0.8709677419354839
2009a. Producer Price Index Industry Data, Series ID=PCU PC325181325181	0.9382022471910112	0.9014084507042254	0.8169014084507042	0.8777777777777778	0.891566265060241	0.8873239436619719	0.8450704225352113	0.8309859154929577	0.8817204301075269	0.8933333333333333	0.8333333333333334	0.8888888888888888	0.8742857142857143	0.868421052631579	0.9295774647887324	0.9295774647887324	0.819047619047619	0.8389830508474576	0.9295774647887324	0.9295774647887324	0.9295774647887324	0.8429752066115702	0.84251968503937	0.9078947368421053	0.8873239436619719	0.8591549295774648	0.8732394366197183	0.8831168831168831	0.8732394366197183	0.8591549295774648	0.8732394366197183	0.8571428571428571	0.8873239436619719	0.852112676056338	0.8	0.8732394366197183	0.8732394366197183	0.8591549295774648	0.8732394366197183	0.8878504672897196	0.8061224489795918	0.8333333333333334	0.8732394366197183	0.8387096774193549	0.8492063492063492	0.8290598290598291	0.8833333333333333	0.8701298701298701	0.8636363636363636	0.8580645161290322
2009b. LAU Local Area Unemployment Statistics Series ID	0.9508426966292135	0.8181818181818182	0.8181818181818182	0.8777777777777778	0.8313253012048193	0.8363636363636363	0.8181818181818182	0.8	0.8387096774193549	0.8133333333333334	0.7976190476190477	0.8627450980392157	0.8571428571428571	0.8289473684210527	0.8909090909090909	0.8909090909090909	0.8285714285714286	0.8220338983050848	0.8909090909090909	0.8909090909090909	0.8909090909090909	0.8512396694214877	0.8503937007874016	0.8026315789473685	0.8363636363636363	0.8727272727272727	0.7272727272727273	0.2987012987012987	0.7272727272727273	0.6909090909090909	0.7272727272727273	0.8571428571428571	0.8363636363636363	0.8732394366197183	0.7866666666666666	0.7818181818181819	0.7818181818181819	0.8181818181818182	0.7818181818181819	0.822429906542056	0.8061224489795918	0.803030303030303	0.85	0.7849462365591398	0.8492063492063492	0.811965811965812	0.8866666666666667	0.7922077922077922	0.8363636363636363	0.8451612903225807
2009c. LAU Local Area Unemployment Series ID:	0.9592696629213483	0.8	0.8936170212765957	0.8888888888888888	0.8433734939759037	0.8222222222222222	0.8222222222222222	0.8444444444444444	0.8602150537634409	0.8	0.8333333333333334	0.8758169934640523	0.8857142857142857	0.8618421052631579	0.8888888888888888	0.8888888888888888	0.8571428571428571	0.847457627118644	0.8888888888888888	0.9111111111111111	0.8888888888888888	0.8677685950413223	0.8582677165354331	0.7763157894736842	0.7777777777777778	0.8666666666666667	0.8222222222222222	0.44155844155844154	0.8222222222222222	0.8222222222222222	0.8222222222222222	0.8766233766233766	0.8222222222222222	0.8802816901408451	0.8333333333333334	0.7777777777777778	0.7777777777777778	0.8666666666666667	0.8222222222222222	0.8691588785046729	0.7959183673469388	0.8409090909090909	0.8333333333333334	0.8172043010752689	0.8571428571428571	0.8461538461538461	0.9066666666666666	0.8181818181818182	0.8363636363636363	0.8580645161290322
2009d. Current Employment Statistics- CES(National)	0.952247191011236	0.8235294117647058	0.8431372549019608	0.8666666666666667	0.8192771084337349	0.803921568627451	0.7843137254901961	0.7450980392156863	0.8602150537634409	0.8	0.8095238095238095	0.869281045751634	0.8685714285714285	0.8421052631578947	0.9019607843137255	0.9019607843137255	0.8380952380952381	0.8220338983050848	0.9019607843137255	0.9411764705882353	0.9019607843137255	0.8347107438016529	0.8582677165354331	0.7894736842105263	0.8431372549019608	0.8627450980392157	0.7450980392156863	0.6623376623376623	0.7450980392156863	0.7254901960784313	0.7450980392156863	0.8766233766233766	0.8627450980392157	0.8873239436619719	0.8266666666666667	0.7450980392156863	0.7450980392156863	0.8235294117647058	0.803921568627451	0.8691588785046729	0.7959183673469388	0.8106060606060606	0.9	0.8494623655913979	0.8571428571428571	0.8290598290598291	0.89	0.8051948051948052	0.8454545454545455	0.8516129032258064
Historic Exchange Rates	0.973314606741573	0.8695652173913043	0.7872340425531915	0.9	0.8674698795180723	0.90625	0.7586206896551724	0.8235294117647058	0.8494623655913979	0.84	0.8571428571428571	0.9150326797385621	0.9028571428571428	0.9013157894736842	0.782608695652174	0.782608695652174	0.8666666666666667	0.8728813559322034	0.782608695652174	0.8260869565217391	0.782608695652174	0.8925619834710744	0.8976377952755905	0.8421052631578947	0.8888888888888888	0.9259259259259259	0.9130434782608695	0.8181818181818182	0.9130434782608695	0.8108108108108109	0.9130434782608695	0.9090909090909091	0.782608695652174	0.9084507042253521	0.9	0.7931034482758621	0.7931034482758621	0.8157894736842105	0.9032258064516129	0.9065420560747663	0.8775510204081632	0.8787878787878788	0.8333333333333334	0.8494623655913979	0.8888888888888888	0.8803418803418803	0.9333333333333333	0.8831168831168831	0.8909090909090909	0.9161290322580645
PPG Canada: Fact Sheet No. 12	0.9676966292134831	0.896551724137931	0.851063829787234	0.8444444444444444	0.8433734939759037	0.90625	0.9310344827586207	0.9117647058823529	0.8817204301075269	0.8666666666666667	0.7976190476190477	0.9019607843137255	0.8971428571428571	0.9013157894736842	0.9310344827586207	0.896551724137931	0.8476190476190476	0.8813559322033898	0.896551724137931	0.9310344827586207	0.896551724137931	0.9008264462809917	0.8740157480314961	0.868421052631579	0.8620689655172413	0.8275862068965517	0.7931034482758621	0.8571428571428571	0.7931034482758621	0.8378378378378378	0.7931034482758621	0.8896103896103896	0.8275862068965517	0.9154929577464789	0.88	0.9310344827586207	0.9310344827586207	0.7894736842105263	0.8709677419354839	0.8878504672897196	0.8367346938775511	0.8787878787878788	0.8	0.8494623655913979	0.8809523809523809	0.8717948717948718	0.9333333333333333	0.7792207792207793	0.8818181818181818	0.9096774193548387
Revised Conversion Costs and Baseline Emissions-Conversation from Mercury Cell Chlor-Alkali to Membrane Cell Technology	0.9115168539325843	0.907563025210084	0.8151260504201681	0.8403361344537815	0.8571428571428571	0.8823529411764706	0.8487394957983193	0.8403361344537815	0.8571428571428571	0.773109243697479	0.7647058823529411	0.869281045751634	0.8114285714285714	0.8223684210526315	0.9327731092436975	0.9327731092436975	0.8319327731092437	0.8823529411764706	0.9327731092436975	0.9663865546218487	0.9327731092436975	0.9173553719008265	0.8503937007874016	0.7647058823529411	0.8487394957983193	0.8571428571428571	0.9159663865546218	0.8319327731092437	0.9159663865546218	0.8823529411764706	0.9159663865546218	0.8051948051948052	0.9159663865546218	0.8802816901408451	0.8	0.865546218487395	0.865546218487395	0.8151260504201681	0.8487394957983193	0.8823529411764706	0.7983193277310925	0.7575757575757576	0.7899159663865546	0.7983193277310925	0.8333333333333334	0.8067226890756303	0.6833333333333333	0.7142857142857143	0.8487394957983193	0.8129032258064516
Historical ECU Cash Margins	0.9705056179775281	0.8888888888888888	0.7659574468085106	0.9	0.8554216867469879	0.875	0.8620689655172413	0.8529411764705882	0.8602150537634409	0.8	0.8571428571428571	0.9019607843137255	0.8914285714285715	0.881578947368421	0.8518518518518519	0.8518518518518519	0.8666666666666667	0.8898305084745762	0.8518518518518519	0.9259259259259259	0.8518518518518519	0.8842975206611571	0.889763779527559	0.8421052631578947	0.8518518518518519	0.9629629629629629	0.8518518518518519	0.8181818181818182	0.8518518518518519	0.8108108108108109	0.8518518518518519	0.8961038961038961	0.7777777777777778	0.8802816901408451	0.8933333333333333	0.8275862068965517	0.8275862068965517	0.8421052631578947	0.8709677419354839	0.8878504672897196	0.8673469387755102	0.8787878787878788	0.8333333333333334	0.8387096774193549	0.8571428571428571	0.8888888888888888	0.9266666666666666	0.8311688311688312	0.8818181818181818	0.9032258064516129
Consultation on EPA's Particulate Matter National Ambient Air Quality Standards: Scope and Methods Plan for Health Risk and Exposure Assessment	0.9002808988764045	0.9090909090909091	0.8111888111888111	0.7832167832167832	0.8111888111888111	0.8881118881118881	0.8671328671328671	0.8461538461538461	0.8041958041958042	0.7622377622377622	0.7692307692307693	0.8758169934640523	0.8342857142857143	0.881578947368421	0.9440559440559441	0.9440559440559441	0.7552447552447552	0.8041958041958042	0.9440559440559441	0.951048951048951	0.9440559440559441	0.7972027972027972	0.8391608391608392	0.7832167832167832	0.8741258741258742	0.9020979020979021	0.9020979020979021	0.7902097902097902	0.9020979020979021	0.8671328671328671	0.9020979020979021	0.8246753246753247	0.9090909090909091	0.8531468531468531	0.8	0.8531468531468531	0.8531468531468531	0.8391608391608392	0.8881118881118881	0.8251748251748252	0.7692307692307693	0.8041958041958042	0.7902097902097902	0.7762237762237763	0.8111888111888111	0.7832167832167832	0.79	0.7902097902097902	0.8041958041958042	0.8387096774193549
Sector 31: ECO731I1: Manufacturing: Industry Series: Detailed Statistics by Industry for the United States: 2007	0.9143258426966292	0.9017857142857143	0.7589285714285714	0.8482142857142857	0.8571428571428571	0.8482142857142857	0.8482142857142857	0.8392857142857143	0.8571428571428571	0.7946428571428571	0.7946428571428571	0.8823529411764706	0.8457142857142858	0.8618421052631579	0.9196428571428571	0.9196428571428571	0.8392857142857143	0.8813559322033898	0.9196428571428571	0.9375	0.9196428571428571	0.8842975206611571	0.8661417322834646	0.7946428571428571	0.8660714285714286	0.9017857142857143	0.8660714285714286	0.8035714285714286	0.8660714285714286	0.8214285714285714	0.8660714285714286	0.7532467532467533	0.9196428571428571	0.8732394366197183	0.7066666666666667	0.8660714285714286	0.8660714285714286	0.8482142857142857	0.875	0.8660714285714286	0.8482142857142857	0.7954545454545454	0.8214285714285714	0.8035714285714286	0.8650793650793651	0.8376068376068376	0.83	0.8125	0.9107142857142857	0.8387096774193549
State Electricity Profiles Table 10	0.9620786516853933	0.8	0.8085106382978723	0.8777777777777778	0.8795180722891566	0.9142857142857143	0.8285714285714286	0.8571428571428571	0.8279569892473119	0.8133333333333334	0.7976190476190477	0.869281045751634	0.8857142857142857	0.9013157894736842	0.8571428571428571	0.8571428571428571	0.8380952380952381	0.847457627118644	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.859504132231405	0.8582677165354331	0.8026315789473685	0.8285714285714286	0.8	0.8571428571428571	0.8181818181818182	0.8571428571428571	0.918918918918919	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8873239436619719	0.8533333333333334	0.8571428571428571	0.8571428571428571	0.868421052631579	0.8571428571428571	0.8504672897196262	0.826530612244898	0.8560606060606061	0.8	0.8064516129032258	0.8650793650793651	0.8461538461538461	0.91	0.8441558441558441	0.8545454545454545	0.8709677419354839
Supplemental Tables to the Annual Energy Outlook 2010 Table 2	0.9466292134831461	0.8360655737704918	0.8360655737704918	0.8555555555555555	0.8554216867469879	0.8360655737704918	0.8032786885245902	0.8688524590163934	0.8709677419354839	0.7466666666666667	0.7857142857142857	0.8627450980392157	0.8685714285714285	0.868421052631579	0.8852459016393442	0.9016393442622951	0.7714285714285715	0.8305084745762712	0.9016393442622951	0.9508196721311475	0.9016393442622951	0.8512396694214877	0.8267716535433071	0.7631578947368421	0.7704918032786885	0.819672131147541	0.8852459016393442	0.8051948051948052	0.8852459016393442	0.8688524590163934	0.8852459016393442	0.8311688311688312	0.9180327868852459	0.8591549295774648	0.8066666666666666	0.8032786885245902	0.8032786885245902	0.7868852459016393	0.8032786885245902	0.8504672897196262	0.8061224489795918	0.7878787878787878	0.7868852459016393	0.7956989247311828	0.8174603174603174	0.7692307692307693	0.8733333333333333	0.8051948051948052	0.8181818181818182	0.832258064516129
The Emissions and Generation Resource Integrated Database for 2007 (eGRID2007) Technical Support Document	0.9199438202247191	0.8952380952380953	0.819047619047619	0.8476190476190476	0.8571428571428571	0.8857142857142857	0.8571428571428571	0.8380952380952381	0.8666666666666667	0.780952380952381	0.7523809523809524	0.8496732026143791	0.8228571428571428	0.8092105263157895	0.9142857142857143	0.9238095238095239	0.819047619047619	0.8559322033898306	0.9238095238095239	0.9619047619047619	0.9238095238095239	0.8677685950413223	0.8582677165354331	0.7714285714285715	0.8571428571428571	0.8285714285714286	0.8857142857142857	0.8380952380952381	0.8857142857142857	0.8666666666666667	0.8857142857142857	0.7987012987012987	0.9142857142857143	0.8450704225352113	0.7866666666666666	0.8380952380952381	0.8380952380952381	0.8380952380952381	0.8571428571428571	0.8878504672897196	0.8380952380952381	0.803030303030303	0.819047619047619	0.7904761904761904	0.8412698412698413	0.7948717948717948	0.81	0.8380952380952381	0.8454545454545455	0.7161290322580646
User's Manual for the Co-Benefits Risk Assessment (COBRA) Screening Model	0.9339887640449438	0.8767123287671232	0.821917808219178	0.8666666666666667	0.891566265060241	0.821917808219178	0.8493150684931506	0.7808219178082192	0.8602150537634409	0.84	0.8095238095238095	0.8562091503267973	0.84	0.8289473684210527	0.8904109589041096	0.8904109589041096	0.819047619047619	0.847457627118644	0.8904109589041096	0.9178082191780822	0.8904109589041096	0.8512396694214877	0.8582677165354331	0.881578947368421	0.821917808219178	0.8493150684931506	0.863013698630137	0.8441558441558441	0.863013698630137	0.863013698630137	0.863013698630137	0.7987012987012987	0.8904109589041096	0.8450704225352113	0.8133333333333334	0.821917808219178	0.821917808219178	0.7808219178082192	0.7808219178082192	0.8411214953271028	0.8163265306122449	0.7878787878787878	0.8082191780821918	0.8064516129032258	0.8412698412698413	0.7692307692307693	0.86	0.8441558441558441	0.8363636363636363	0.8193548387096774
Guidelines for Preparing Economic Analyses	0.952247191011236	0.8571428571428571	0.8085106382978723	0.8222222222222222	0.8554216867469879	0.8333333333333334	0.8095238095238095	0.7857142857142857	0.8172043010752689	0.7466666666666667	0.8214285714285714	0.8758169934640523	0.8571428571428571	0.8421052631578947	0.8571428571428571	0.8571428571428571	0.7904761904761904	0.8220338983050848	0.8571428571428571	0.9047619047619048	0.8571428571428571	0.7933884297520661	0.8503937007874016	0.7894736842105263	0.7857142857142857	0.8095238095238095	0.8095238095238095	0.8181818181818182	0.8095238095238095	0.8333333333333334	0.8095238095238095	0.8311688311688312	0.7619047619047619	0.852112676056338	0.84	0.8095238095238095	0.8095238095238095	0.8333333333333334	0.8095238095238095	0.8411214953271028	0.7959183673469388	0.8333333333333334	0.8	0.8279569892473119	0.8253968253968254	0.811965811965812	0.9	0.7922077922077922	0.8363636363636363	0.864516129032258
"""Electric Power Annual 2007: State Data Tables"""	0.9536516853932584	0.8085106382978723	0.8297872340425532	0.8888888888888888	0.8072289156626506	0.8936170212765957	0.8085106382978723	0.8085106382978723	0.8602150537634409	0.8266666666666667	0.8333333333333334	0.8562091503267973	0.8742857142857143	0.8552631578947368	0.851063829787234	0.851063829787234	0.8285714285714286	0.847457627118644	0.851063829787234	0.9148936170212766	0.851063829787234	0.8429752066115702	0.8582677165354331	0.7763157894736842	0.8085106382978723	0.851063829787234	0.7872340425531915	0.7792207792207793	0.7872340425531915	0.7872340425531915	0.7872340425531915	0.8441558441558441	0.8297872340425532	0.8661971830985915	0.8466666666666667	0.8085106382978723	0.8085106382978723	0.8297872340425532	0.8297872340425532	0.8785046728971962	0.8163265306122449	0.8484848484848485	0.8333333333333334	0.7741935483870968	0.8095238095238095	0.8376068376068376	0.9033333333333333	0.7792207792207793	0.8454545454545455	0.8580645161290322
"""Summary of 2005 Cell Room Mercury Emissions Data for Occidental Chemical Company Mercury Cell Chlor-Alkali Plants"""	0.9073033707865169	0.8695652173913043	0.8260869565217391	0.8869565217391304	0.8260869565217391	0.8695652173913043	0.8521739130434782	0.8434782608695652	0.8608695652173913	0.8	0.7652173913043478	0.8627450980392157	0.7942857142857143	0.8421052631578947	0.9304347826086956	0.9304347826086956	0.8347826086956521	0.864406779661017	0.9304347826086956	0.9652173913043478	0.9304347826086956	0.8347107438016529	0.8740157480314961	0.8	0.8347826086956521	0.8956521739130435	0.8869565217391304	0.8173913043478261	0.8869565217391304	0.8608695652173913	0.8869565217391304	0.7922077922077922	0.8956521739130435	0.8661971830985915	0.8	0.8608695652173913	0.8608695652173913	0.8434782608695652	0.8608695652173913	0.8956521739130435	0.7913043478260869	0.803030303030303	0.7913043478260869	0.808695652173913	0.8253968253968254	0.811965811965812	0.7433333333333333	0.7304347826086957	0.8695652173913043	0.8258064516129032
"""The Travancore-Cochin Chemicals Limited"""	0.9578651685393258	0.8292682926829268	0.851063829787234	0.8666666666666667	0.7831325301204819	0.8780487804878049	0.8292682926829268	0.7560975609756098	0.8602150537634409	0.84	0.75	0.869281045751634	0.8628571428571429	0.8421052631578947	0.8292682926829268	0.8292682926829268	0.8285714285714286	0.847457627118644	0.8292682926829268	0.8536585365853658	0.8292682926829268	0.8264462809917356	0.8818897637795275	0.8026315789473685	0.7317073170731707	0.7560975609756098	0.8048780487804879	0.8181818181818182	0.8048780487804879	0.8780487804878049	0.8048780487804879	0.8701298701298701	0.8048780487804879	0.8873239436619719	0.8533333333333334	0.8292682926829268	0.8292682926829268	0.8536585365853658	0.7804878048780488	0.8598130841121495	0.8061224489795918	0.8560606060606061	0.8333333333333334	0.7956989247311828	0.8650793650793651	0.8547008547008547	0.91	0.8181818181818182	0.8636363636363636	0.8580645161290322
"""With Conditions, FTC Clears Occidental Chemical's Purchase of Vulcan's Chemical Assets"""	0.9269662921348315	0.875	0.7840909090909091	0.8888888888888888	0.8409090909090909	0.8863636363636364	0.8409090909090909	0.8522727272727273	0.8602150537634409	0.7954545454545454	0.8295454545454546	0.8300653594771242	0.7828571428571428	0.7894736842105263	0.9090909090909091	0.9090909090909091	0.8	0.8050847457627118	0.9090909090909091	0.9318181818181818	0.9090909090909091	0.7768595041322314	0.8503937007874016	0.7727272727272727	0.8068181818181818	0.875	0.875	0.8295454545454546	0.875	0.8295454545454546	0.875	0.7987012987012987	0.875	0.823943661971831	0.8066666666666666	0.8522727272727273	0.8522727272727273	0.7954545454545454	0.8295454545454546	0.8504672897196262	0.8469387755102041	0.8106060606060606	0.8068181818181818	0.8602150537634409	0.7936507936507936	0.7692307692307693	0.8433333333333334	0.8636363636363636	0.8363636363636363	0.8
Advisory on Plans for Health Effects Analysis in the Analytical Plan for EPA's Second Prospective Analysis-Benefits and Costs of the Clean Air Act, 1990-2020	0.8932584269662921	0.9044585987261147	0.821656050955414	0.8280254777070064	0.8343949044585988	0.89171974522293	0.8853503184713376	0.8598726114649682	0.8152866242038217	0.7388535031847133	0.7707006369426752	0.9044585987261147	0.8514285714285714	0.8726114649681529	0.9490445859872612	0.9490445859872612	0.7898089171974523	0.8152866242038217	0.9490445859872612	0.9490445859872612	0.9490445859872612	0.8152866242038217	0.8471337579617835	0.7707006369426752	0.8980891719745223	0.9044585987261147	0.9044585987261147	0.7898089171974523	0.9044585987261147	0.8726114649681529	0.9044585987261147	0.8598726114649682	0.9299363057324841	0.8853503184713376	0.8152866242038217	0.8853503184713376	0.8853503184713376	0.8471337579617835	0.8980891719745223	0.8407643312101911	0.7770700636942676	0.7834394904458599	0.7961783439490446	0.7707006369426752	0.7515923566878981	0.7070063694267515	0.7733333333333333	0.8280254777070064	0.802547770700637	0.8726114649681529
Average Retail Price of Electricity to Ultimate Customers by End-Use Sector, by State for 2006	0.925561797752809	0.8723404255319149	0.7978723404255319	0.8936170212765957	0.8617021276595744	0.8617021276595744	0.851063829787234	0.8085106382978723	0.9148936170212766	0.7872340425531915	0.8297872340425532	0.8431372549019608	0.8285714285714286	0.8289473684210527	0.925531914893617	0.925531914893617	0.8380952380952381	0.847457627118644	0.925531914893617	0.925531914893617	0.925531914893617	0.8429752066115702	0.8267716535433071	0.8085106382978723	0.851063829787234	0.8936170212765957	0.8723404255319149	0.7872340425531915	0.8723404255319149	0.8404255319148937	0.8723404255319149	0.7922077922077922	0.9042553191489362	0.8380281690140845	0.74	0.8191489361702128	0.8191489361702128	0.7978723404255319	0.8297872340425532	0.8878504672897196	0.8469387755102041	0.7651515151515151	0.7446808510638298	0.8085106382978723	0.7936507936507936	0.7008547008547008	0.83	0.776595744680851	0.8181818181818182	0.7935483870967742
Clean Air Interstate Rule Emissions Inventory Technical Suport Document 	0.9311797752808989	0.875	0.7916666666666666	0.8666666666666667	0.8192771084337349	0.8472222222222222	0.7638888888888888	0.7638888888888888	0.8494623655913979	0.8266666666666667	0.75	0.8562091503267973	0.8171428571428572	0.8026315789473685	0.9027777777777778	0.9027777777777778	0.7714285714285715	0.8050847457627118	0.9027777777777778	0.9305555555555556	0.9027777777777778	0.8181818181818182	0.8031496062992126	0.8289473684210527	0.8055555555555556	0.8055555555555556	0.8611111111111112	0.8831168831168831	0.8611111111111112	0.8194444444444444	0.8611111111111112	0.8116883116883117	0.8888888888888888	0.8591549295774648	0.76	0.7916666666666666	0.7916666666666666	0.7777777777777778	0.7916666666666666	0.8130841121495327	0.7857142857142857	0.7575757575757576	0.75	0.7634408602150538	0.7857142857142857	0.7350427350427351	0.8466666666666667	0.7012987012987013	0.7636363636363637	0.7354838709677419
Early MACT Compliance: Consent Agreement: Exhibits B and C	0.9466292134831461	0.7758620689655172	0.8275862068965517	0.8666666666666667	0.8554216867469879	0.8620689655172413	0.8275862068965517	0.7586206896551724	0.8602150537634409	0.8133333333333334	0.8214285714285714	0.8496732026143791	0.8514285714285714	0.8421052631578947	0.896551724137931	0.896551724137931	0.8285714285714286	0.8305084745762712	0.896551724137931	0.896551724137931	0.896551724137931	0.859504132231405	0.8740157480314961	0.8026315789473685	0.8448275862068966	0.8620689655172413	0.8793103448275862	0.7922077922077922	0.8793103448275862	0.8448275862068966	0.8793103448275862	0.8376623376623377	0.8275862068965517	0.8661971830985915	0.8	0.8448275862068966	0.8448275862068966	0.8275862068965517	0.8448275862068966	0.8691588785046729	0.8061224489795918	0.7954545454545454	0.8166666666666667	0.7849462365591398	0.8095238095238095	0.7777777777777778	0.8733333333333333	0.7792207792207793	0.8272727272727273	0.8258064516129032
