	Economic Analysis of Construction & Development Effluent Limitation Guidelines Chapter 7: Cost & Benefits November 14,	Table 7-1: Comparison of Social Costs and Benefits (millions of 2008$)a Option 1 Option 2 Option 3 Social Costs Resource Cost of Compliance (adjusted for market-effect	Source: EPA Estimates Economic Analysis of Construction & Development Effluent Limitation Guidelines Chapter 8: RFA Analysis November 14,	Economic Analysis of Construction & Development Effluent Limitation Guidelines Chapter 8: RFA Analysis 8-2 Internal Draft – Deliberative, Predecisional – Do not Quote, Cite, or Distribute November 14,	Census Bureau’s Economic Census (2005a), and EPA Analysis Economic Analysis of Construction & Development Effluent Limitation Guidelines Chapter 8: RFA Analysis November 14,	Economic Analysis of Construction & Development Effluent Limitation Guidelines Chapter 9: UMRA	Census Bureau’s Government Organization	Census Bureau’s Compendium of Government Finances (2005c), U.S. Census Bureau’s Government Organization	Census Bureau’s Compendium of Government Finances (2005c), U.S. Census Bureau’s Government Organization	Economic Analysis of Construction & Development Effluent Limitation Guidelines References November 14,	67 CFR 121 Page 42644. Effluent Limitation Guidelines and New Source Performance Standards for the Construction and Development Category; Proposed Rule. Available at http://www.epa.gov/fedrgstr/EPAWATER/2002/June/Day-24/w12963.htm. Accessed	Page 22472. Effluent Limitations Guidelines and New Source Performance Standards for the Construction and Development Category. Available at http://www.epa.gov/fedrgstr/EPAWATER/2004/April/Day-26/w7865.htm. Accessed	After Strong Growth in 2007, Nonresidential Construction Activity is Projected to Flatten Out. Kermit Baker. Available online at: http://www.aia.org/aiarchitect/thisweek08/0111/0111b_consensus.cfm	The Aggregation of Environmental Benefit Values: Welfare Measures, Distance Decay and Total WTP.	A Simultaneous Model and Empirical Test of the Demand and Supply of Retail Space.	Inc. Reuters Corporate Spreads for Industrials.	Economic Analysis.	The value of clean water: the public’s willingness to pay for boatable, fishable, and swimmable quality water.”	Valuation: Measuring and Managing the Value of Companies.	Economic Analysis of Construction & Development Effluent Limitation Guidelines References ii	Damoradan Online. Accessed on May 6,	Regulations, and Related Acts: Real Estate Lending Standards. Available at http://www.fdic.gov/regulations/laws/rules/2000-8700.html#2000part365.2. Federal Housing Administration (FHA).	Federal Housing Finance Board (FHFB).	FedJobs.com Base General Schedule Pay Scale.	Primary Mortgage Market Survey: Conventional, Conforming 30-Year Fixed-Rate Mortgage Series Since	The Measurement of Environmental and Resource Values: Theory and Methods. Washington, DC: Resources for the Future.	Fourth Annual Construction Web Event; Session 2: U.S.	Available online at: http://webcast.globalinsight.com/ireye/ir_site.zhtml?ticker=29730&script=1010&item_id=1935889 Global Insight.	Housing and Construction”	Economic Outlook: Executive Summary.”	Executive Summary.”	Metropolitan-Specific Estimates of the Price Elasticity of Supply of Housing, and Their Sources.	North America Market Trends, Third Quarter	Economic Fundamentals in Local Housing Markets: Evidence from U.S. Metropolitan Regions.	Economic Analysis of Construction & Development Effluent Limitation Guidelines References November 14,	Systematic Variation in Willingness to Pay for Aquatic Resource Improvements and Implications for Benefit Transfer: A Meta-Analysis.”	What Determines Willingness To Pay Per Fish?	for Housing Studies of Harvard University. “The State of the Nation’s Housing.”	The Accuracy of Owner-Provided House Values: the 1978-1991 American Housing Survey.	Approximating the statistical properties of elasticities.	Measuring the total economic value of restoring ecosystem services in an impaired river basin: results from a contingent valuation survey.	How Large is the Extent of the Market for Public Goods: Evidence from a Nation Wide Contingent Valuation Survey.	Water Quality Index Application in the Kansas River Basin. U.S. Environmental Protection Agency Region 7,	Construction. Engineering News-Record. Recent Cost Indexes.	Meta-Analysis and Benefit Transfer for Resource Valuation—Addressing Classical Challenges with Bayesian Modeling.”	Mortgage Finance Forecast. Available online at: http://www.mbaa.org/files/Bulletin/InternalResource/65007_.pdf. Accessed	Housing in Next 10 Years to Outshine Previous Decade. Available online at:	of Realtors (NAR). Metropolitan Area Existing-Home Prices. Available at http://www.realtor.org/research.nsf/Pages/MetroPrice.	of Realtors (NAR).	Available at http://www.nber.org/cycles/july2003.html. Accessed on	OMB Circular A4.	Construction Data (2008). Reed Connect Database.	U.S. Housing Starts drop 27% in First Half. Available online at:	Available online at: http://www.reedconstructiondata.com/news/2008/09/construction-spending-outlooksteady1/ Reed Construction Data	Available online at: http://www.reedconstructiondata.com/news/2008/09/residential-market-recovery-not-yetstarted1/ Risk Management Association.	Correspondence and Convergence in Benefit Transfer Accuracy: Meta-Analytic Review of the Literature.”	Online construction cost estimating tool available at https://www.meanscostworks.com/	Benefit Transfer via Preference Calibration: “Prudential Algebra” for Policy.	Market Profiles	Bridge Between	Economic Census: Construction. Various Reports. Available online at:	Economic Analysis of Construction & Development Effluent Limitation Guidelines References November 14,	Available online at: http://www.census.gov/prod/2005pubs/gc024x5.pdf. Accessed on	Annual Population Estimates. Accessed	Current Lists of Metropolitan and Micropolitan Statistical Areas and Definitions.	Construction Spending. Available online at:	New Residential Construction. Available online at: http://www.census.gov/const/www/newresconstindex_excel.html.	Characteristics of New Housing.	Housing Impact Analysis. Prepared for HUD Office of Policy Development and Research; prepared by	Department of Housing and Urban Development (HUD). 2006a. American Housing Survey for the United States:	High Growth Industry Profile: Construction. Available online at: http://www.doleta.gov/BRG/Indprof/construction_profile.cfm	Department of Transportation Federal Highway Administration (FHWA).	Development of Mixing Zone Dilution Factors.	Estimation of National Economic Benefits Using the National Water Pollution Control Assessment Model to Evaluate Regulatory Options for Concentrated Animal Feeding Operations (EPA-821-R-03-009). U.S. EPA, Office of Water,	Environmental Protection Agency (EPA). 2004a. Development Document for Final Action for Effluent Guidelines and Standards for the Construction and Development Category.	Economic Analysis of Construction & Development Effluent Limitation Guidelines References vi Internal Draft – Deliberative,	Environmental Protection Agency (EPA).	Environmental Protection Agency (EPA).	National Water Quality Inventory: Report to Congress:	Environmental Protection Agency (EPA). 2008b. Environmental Impact and Benefits Assessment for Proposed Effluent Guidelines and Standards for the Construction and Development Category.	Selected Interest Rates. Moody’s Seasoned – Baa.	Selected Interest Rates.	Statistics of U.S. Businesses: Firm Size Data. Available online at: http://www.sba.gov/advo/research/data.html.	Table of Small Business Size Standards Matched to the North American Industry Classification System (NAICS 2002), Effective
Average Premiums for Homeowners and Renters Insurance, by State 2005	0.7966101694915254	0.8203592814371258	0.7956204379562044	0.825	0.8323699421965318	0.776595744680851	0.7352941176470589	0.7669902912621359	0.7669902912621359	0.7843137254901961	0.8291666666666667	0.8232558139534883	0.8316326530612245	0.7291666666666666	0.7777777777777778	0.7794117647058824	0.8970588235294118	0.7747747747747747	0.7941176470588235	0.8043478260869565	0.7794117647058824	0.8540540540540541	0.7794117647058824	0.7352941176470589	0.7835051546391752	0.7565217391304347	0.7941176470588235	0.8384615384615385	0.8088235294117647	0.8382352941176471	0.8823529411764706	0.8229166666666666	0.7647058823529411	0.8068181818181818	0.7843137254901961	0.7593984962406015	0.7794117647058824	0.8227848101265823	0.8192771084337349	0.8235294117647058	0.7536231884057971	0.7857142857142857	0.780952380952381	0.8529411764705882	0.7807017543859649	0.8166666666666667	0.8243243243243243	0.824	0.8823529411764706	0.8823529411764706	0.9117647058823529	0.7941176470588235	0.8529411764705882	0.8153846153846154	0.8181818181818182	0.7821782178217822	0.8352941176470589	0.8311688311688312	0.8970588235294118	0.8823529411764706	0.8382352941176471	0.7843137254901961	0.8518518518518519	0.7941176470588235	0.8148148148148148	0.7941176470588235	0.8378378378378378	0.8235294117647058	0.78125	0.7788461538461539	0.8292682926829268	0.8529411764705882	0.7941176470588235	0.8371040723981901	0.7619047619047619	0.7804878048780488	0.7941176470588235	0.7941176470588235	0.8235294117647058	0.7771739130434783	0.7941176470588235	0.7941176470588235	0.8378378378378378	0.7560975609756098
Construction Spending	0.8389830508474576	0.9161676646706587	0.8613138686131386	0.905	0.8901734104046243	0.7978723404255319	0.7435897435897436	0.8640776699029126	0.8640776699029126	0.8137254901960784	0.9208333333333333	0.9162790697674419	0.9081632653061225	0.8958333333333334	0.8518518518518519	0.7872340425531915	0.8095238095238095	0.8738738738738738	0.8421052631578947	0.7934782608695652	0.8333333333333334	0.9135135135135135	0.8378378378378378	0.8636363636363636	0.8762886597938144	0.8869565217391304	0.6792452830188679	0.9076923076923077	0.76	0.7837837837837838	0.8095238095238095	0.84375	0.8095238095238095	0.8522727272727273	0.8137254901960784	0.8796992481203008	0.8409090909090909	0.8354430379746836	0.8674698795180723	0.8245614035087719	0.8840579710144928	0.8571428571428571	0.8571428571428571	0.711864406779661	0.8508771929824561	0.8916666666666667	0.8378378378378378	0.904	0.8571428571428571	0.8939393939393939	0.9047619047619048	0.6666666666666666	0.828125	0.8615384615384616	0.8811188811188811	0.8712871287128713	0.8117647058823529	0.8311688311688312	0.8571428571428571	0.8571428571428571	0.7352941176470589	0.8137254901960784	0.8888888888888888	0.7837837837837838	0.8024691358024691	0.5116279069767442	0.8378378378378378	0.6774193548387096	0.875	0.8846153846153846	0.8455284552845529	0.8059701492537313	0.8181818181818182	0.9230769230769231	0.8988095238095238	0.8455284552845529	0.6842105263157895	0.6842105263157895	0.7924528301886793	0.907608695652174	0.8125	0.9166666666666666	0.8918918918918919	0.8780487804878049
CostWorks	0.940677966101695	0.9580838323353293	0.948905109489051	0.965	0.9595375722543352	0.9361702127659575	0.8974358974358975	0.9514563106796117	0.9514563106796117	0.9313725490196079	0.9708333333333333	0.9674418604651163	0.9591836734693877	0.9479166666666666	0.9382716049382716	0.8723404255319149	0.8888888888888888	0.9459459459459459	0.9122807017543859	0.9239130434782609	0.9166666666666666	0.9675675675675676	0.8918918918918919	0.9090909090909091	0.9381443298969072	0.9391304347826087	0.8867924528301887	0.9461538461538461	0.84	0.8918918918918919	0.8947368421052632	0.9375	0.8809523809523809	0.9318181818181818	0.9313725490196079	0.9548872180451128	0.8863636363636364	0.9240506329113924	0.9397590361445783	0.8947368421052632	0.9565217391304348	0.9375	0.9619047619047619	0.8813559322033898	0.9473684210526315	0.95	0.918918918918919	0.952	0.8888888888888888	0.9393939393939394	0.875	0.875	0.921875	0.9461538461538461	0.951048951048951	0.9405940594059405	0.9176470588235294	0.935064935064935	0.8	1.0	0.8970588235294118	0.9313725490196079	0.9382716049382716	0.8918918918918919	0.9259259259259259	0.8837209302325582	0.9369369369369369	0.8387096774193549	0.9375	0.9423076923076923	0.943089430894309	0.9104477611940298	0.9090909090909091	0.9683257918552036	0.9642857142857143	0.943089430894309	0.9210526315789473	0.9210526315789473	0.9056603773584906	0.967391304347826	0.9166666666666666	0.875	0.9459459459459459	0.9512195121951219
Engineering News-Record, Recent Cost Indexes	0.8050847457627118	0.8562874251497006	0.8394160583941606	0.86	0.8670520231213873	0.7659574468085106	0.8409090909090909	0.8446601941747572	0.8446601941747572	0.7843137254901961	0.8708333333333333	0.8651162790697674	0.8724489795918368	0.8125	0.8148148148148148	0.7872340425531915	0.8409090909090909	0.8468468468468469	0.7543859649122807	0.7608695652173914	0.8409090909090909	0.8810810810810811	0.8181818181818182	0.8636363636363636	0.8144329896907216	0.808695652173913	0.7735849056603774	0.8461538461538461	0.7954545454545454	0.8181818181818182	0.8863636363636364	0.7916666666666666	0.8636363636363636	0.7727272727272727	0.7843137254901961	0.8120300751879699	0.8863636363636364	0.810126582278481	0.8192771084337349	0.7719298245614035	0.8188405797101449	0.8035714285714286	0.8095238095238095	0.2711864406779661	0.8070175438596491	0.8333333333333334	0.7567567567567568	0.856	0.8409090909090909	0.8333333333333334	0.9090909090909091	0.7708333333333334	0.828125	0.823076923076923	0.8251748251748252	0.7920792079207921	0.8235294117647058	0.8051948051948052	0.8636363636363636	0.7954545454545454	0.75	0.7843137254901961	0.8271604938271605	0.8181818181818182	0.8148148148148148	0.8863636363636364	0.8108108108108109	0.7954545454545454	0.8020833333333334	0.8173076923076923	0.8536585365853658	0.8507462686567164	0.9090909090909091	0.8733031674208145	0.8214285714285714	0.8048780487804879	0.7727272727272727	0.7727272727272727	0.7358490566037735	0.8315217391304348	0.8541666666666666	0.75	0.8648648648648649	0.8130081300813008
Existing Single Family Home Sales	0.8389830508474576	0.8922155688622755	0.8540145985401459	0.885	0.8786127167630058	0.8085106382978723	0.8717948717948718	0.8640776699029126	0.8640776699029126	0.8235294117647058	0.9083333333333333	0.9023255813953488	0.8979591836734694	0.8333333333333334	0.7901234567901234	0.8297872340425532	0.8181818181818182	0.8378378378378378	0.7192982456140351	0.8043478260869565	0.8611111111111112	0.8918918918918919	0.8378378378378378	0.7727272727272727	0.8144329896907216	0.8608695652173913	0.8301886792452831	0.8769230769230769	0.7878787878787878	0.8378378378378378	0.7878787878787878	0.8020833333333334	0.8333333333333334	0.7954545454545454	0.8235294117647058	0.849624060150376	0.75	0.7848101265822784	0.8433734939759037	0.7368421052631579	0.8405797101449275	0.8482142857142857	0.8285714285714286	0.7457627118644068	0.8508771929824561	0.8583333333333333	0.7837837837837838	0.848	0.8484848484848485	0.8333333333333334	0.8787878787878788	0.7916666666666666	0.796875	0.9	0.8881118881118881	0.8316831683168316	0.8117647058823529	0.8311688311688312	0.8484848484848485	0.8181818181818182	0.7941176470588235	0.8235294117647058	0.8888888888888888	0.8648648648648649	0.8148148148148148	0.7209302325581395	0.8648648648648649	0.8787878787878788	0.8125	0.7980769230769231	0.8699186991869918	0.8208955223880597	0.7727272727272727	0.8959276018099548	0.875	0.8373983739837398	0.868421052631579	0.868421052631579	0.7924528301886793	0.8804347826086957	0.7916666666666666	0.8181818181818182	0.8198198198198198	0.8617886178861789
FHA Loan Debt to Income Ratios	0.847457627118644	0.8802395209580839	0.8540145985401459	0.895	0.884393063583815	0.8297872340425532	0.7692307692307693	0.8349514563106796	0.8349514563106796	0.8431372549019608	0.9041666666666667	0.8976744186046511	0.8979591836734694	0.8541666666666666	0.8148148148148148	0.7872340425531915	0.8333333333333334	0.8468468468468469	0.8070175438596491	0.8260869565217391	0.7777777777777778	0.8972972972972973	0.8108108108108109	0.7954545454545454	0.8041237113402062	0.8521739130434782	0.7735849056603774	0.8769230769230769	0.7666666666666667	0.8108108108108109	0.8666666666666667	0.84375	0.8571428571428571	0.7840909090909091	0.8431372549019608	0.849624060150376	0.8181818181818182	0.7848101265822784	0.8433734939759037	0.7543859649122807	0.855072463768116	0.8303571428571429	0.8476190476190476	0.8135593220338984	0.8508771929824561	0.8666666666666667	0.8108108108108109	0.864	0.8	0.8787878787878788	0.9333333333333333	0.7708333333333334	0.796875	0.8769230769230769	0.8811188811188811	0.8514851485148515	0.8117647058823529	0.8311688311688312	0.8	0.8666666666666667	0.8235294117647058	0.8431372549019608	0.8888888888888888	0.7837837837837838	0.8024691358024691	0.8372093023255814	0.8738738738738738	0.9032258064516129	0.84375	0.8365384615384616	0.8617886178861789	0.8208955223880597	0.75	0.9004524886877828	0.875	0.8455284552845529	0.7894736842105263	0.7894736842105263	0.7547169811320755	0.8858695652173914	0.7916666666666666	0.7333333333333333	0.8828828828828829	0.8455284552845529
Highway Statistics	0.8983050847457628	0.9281437125748503	0.9197080291970803	0.935	0.9364161849710982	0.8936170212765957	0.8205128205128205	0.912621359223301	0.912621359223301	0.8921568627450981	0.9458333333333333	0.9348837209302325	0.9336734693877551	0.8958333333333334	0.8888888888888888	0.8297872340425532	0.8333333333333334	0.9099099099099099	0.8596491228070176	0.8804347826086957	0.8888888888888888	0.9351351351351351	0.8378378378378378	0.9090909090909091	0.8762886597938144	0.9130434782608695	0.8490566037735849	0.9076923076923077	0.72	0.8918918918918919	0.9473684210526315	0.8854166666666666	0.8809523809523809	0.8863636363636364	0.8921568627450981	0.9022556390977443	0.8863636363636364	0.8354430379746836	0.891566265060241	0.7719298245614035	0.9057971014492754	0.9017857142857143	0.8952380952380953	0.864406779661017	0.9035087719298246	0.9	0.8783783783783784	0.912	0.9444444444444444	0.8787878787878788	0.9444444444444444	0.875	0.84375	0.9230769230769231	0.916083916083916	0.900990099009901	0.8823529411764706	0.8831168831168831	0.8333333333333334	0.8888888888888888	0.8823529411764706	0.8921568627450981	0.9135802469135802	0.7567567567567568	0.8395061728395061	0.9069767441860465	0.9099099099099099	0.8064516129032258	0.8854166666666666	0.8846153846153846	0.8861788617886179	0.8208955223880597	0.8409090909090909	0.9411764705882353	0.9345238095238095	0.9105691056910569	0.8157894736842105	0.8157894736842105	0.8679245283018868	0.9347826086956522	0.875	0.7916666666666666	0.9279279279279279	0.9024390243902439
Metropolitan Area Existing-Home Prices	0.8389830508474576	0.8622754491017964	0.8467153284671532	0.88	0.861271676300578	0.8297872340425532	0.9230769230769231	0.8349514563106796	0.8349514563106796	0.8137254901960784	0.8916666666666667	0.8790697674418605	0.8724489795918368	0.8229166666666666	0.8024691358024691	0.7659574468085106	0.7894736842105263	0.8288288288288288	0.7894736842105263	0.7934782608695652	0.868421052631579	0.8756756756756757	0.8947368421052632	0.7954545454545454	0.8041237113402062	0.808695652173913	0.8301886792452831	0.8615384615384616	0.8157894736842105	0.8157894736842105	0.868421052631579	0.7291666666666666	0.8095238095238095	0.7954545454545454	0.8137254901960784	0.8195488721804511	0.7954545454545454	0.810126582278481	0.8192771084337349	0.7017543859649122	0.8333333333333334	0.8392857142857143	0.7904761904761904	0.7966101694915254	0.8157894736842105	0.8333333333333334	0.8108108108108109	0.696	0.8157894736842105	0.8484848484848485	0.9210526315789473	0.8125	0.78125	0.8538461538461538	0.8671328671328671	0.8118811881188119	0.8	0.7922077922077922	0.7631578947368421	0.8157894736842105	0.8235294117647058	0.8137254901960784	0.8641975308641975	0.8421052631578947	0.7037037037037037	0.813953488372093	0.8378378378378378	0.8421052631578947	0.84375	0.7884615384615384	0.8617886178861789	0.7910447761194029	0.7727272727272727	0.8868778280542986	0.8630952380952381	0.8455284552845529	0.7894736842105263	0.7894736842105263	0.7924528301886793	0.8641304347826086	0.8333333333333334	0.7894736842105263	0.8648648648648649	0.8536585365853658
National Hydrography Dataset	0.8728813559322034	0.8922155688622755	0.8832116788321168	0.905	0.9075144508670521	0.8617021276595744	0.8717948717948718	0.883495145631068	0.883495145631068	0.8725490196078431	0.9125	0.9069767441860465	0.9081632653061225	0.8333333333333334	0.8271604938271605	0.851063829787234	0.8214285714285714	0.8558558558558559	0.7543859649122807	0.8586956521739131	0.8611111111111112	0.8972972972972973	0.8108108108108109	0.7954545454545454	0.845360824742268	0.8260869565217391	0.8301886792452831	0.9	0.8571428571428571	0.8648648648648649	0.9285714285714286	0.8645833333333334	0.8095238095238095	0.8295454545454546	0.8725490196078431	0.8571428571428571	0.8181818181818182	0.8481012658227848	0.8674698795180723	0.8070175438596491	0.8623188405797102	0.875	0.8666666666666667	0.8305084745762712	0.8596491228070176	0.875	0.8378378378378378	0.856	0.8214285714285714	0.8484848484848485	0.8571428571428571	0.7083333333333334	0.796875	0.8923076923076924	0.8881118881118881	0.8613861386138614	0.8588235294117647	0.8571428571428571	0.8214285714285714	0.7857142857142857	0.8235294117647058	0.8725490196078431	0.8518518518518519	0.8108108108108109	0.8148148148148148	0.7674418604651163	0.8648648648648649	0.9354838709677419	0.8333333333333334	0.8365384615384616	0.8943089430894309	0.7910447761194029	0.8181818181818182	0.9049773755656109	0.8928571428571429	0.8699186991869918	0.7894736842105263	0.7894736842105263	0.6981132075471698	0.8967391304347826	0.8541666666666666	0.7857142857142857	0.8558558558558559	0.8617886178861789
National Results - Construction Costs for a Single Family Unit	0.7203389830508474	0.7784431137724551	0.7445255474452555	0.82	0.7803468208092486	0.6702127659574468	0.7580645161290323	0.7961165048543689	0.7961165048543689	0.7156862745098039	0.8375	0.813953488372093	0.8112244897959183	0.7916666666666666	0.7901234567901234	0.6935483870967742	0.8548387096774194	0.7297297297297297	0.8064516129032258	0.6847826086956522	0.7741935483870968	0.8108108108108109	0.8064516129032258	0.8225806451612904	0.7319587628865979	0.7739130434782608	0.6774193548387096	0.8307692307692308	0.7580645161290323	0.8064516129032258	0.8709677419354839	0.7708333333333334	0.8225806451612904	0.7840909090909091	0.7156862745098039	0.7518796992481203	0.7580645161290323	0.7848101265822784	0.8554216867469879	0.8548387096774194	0.7536231884057971	0.7767857142857143	0.7714285714285715	0.8548387096774194	0.7456140350877193	0.85	0.7837837837837838	0.832	0.8387096774193549	0.8636363636363636	0.8870967741935484	0.8064516129032258	0.796875	0.7769230769230769	0.7972027972027972	0.7821782178217822	0.788235294117647	0.8051948051948052	0.8387096774193549	0.9032258064516129	0.6029411764705882	0.7156862745098039	0.8765432098765432	0.7741935483870968	0.7777777777777778	0.6935483870967742	0.7837837837837838	0.8064516129032258	0.8020833333333334	0.7692307692307693	0.7804878048780488	0.7910447761194029	0.8064516129032258	0.7963800904977375	0.7916666666666666	0.7317073170731707	0.7741935483870968	0.7741935483870968	0.7096774193548387	0.8152173913043478	0.8225806451612904	0.8225806451612904	0.8198198198198198	0.7804878048780488
New Residential Construction	0.864406779661017	0.8802395209580839	0.8394160583941606	0.905	0.8670520231213873	0.8404255319148937	0.717948717948718	0.8058252427184466	0.8058252427184466	0.8529411764705882	0.9083333333333333	0.8930232558139535	0.8673469387755102	0.8541666666666666	0.8271604938271605	0.7659574468085106	0.8214285714285714	0.8648648648648649	0.8070175438596491	0.8369565217391305	0.8888888888888888	0.8810810810810811	0.7837837837837838	0.7954545454545454	0.8247422680412371	0.8521739130434782	0.7358490566037735	0.8846153846153846	0.4642857142857143	0.8918918918918919	0.8214285714285714	0.8541666666666666	0.7857142857142857	0.8068181818181818	0.8529411764705882	0.8721804511278195	0.7954545454545454	0.8227848101265823	0.8433734939759037	0.7719298245614035	0.855072463768116	0.8214285714285714	0.819047619047619	0.8135593220338984	0.8245614035087719	0.8666666666666667	0.8108108108108109	0.864	0.75	0.8636363636363636	0.8571428571428571	0.8333333333333334	0.8125	0.8153846153846154	0.8461538461538461	0.8415841584158416	0.8117647058823529	0.8051948051948052	0.8571428571428571	0.8214285714285714	0.7794117647058824	0.8529411764705882	0.8641975308641975	0.8648648648648649	0.8024691358024691	0.8372093023255814	0.7477477477477478	0.8709677419354839	0.8854166666666666	0.8461538461538461	0.8211382113821138	0.7611940298507462	0.75	0.9004524886877828	0.8630952380952381	0.8699186991869918	0.7894736842105263	0.7894736842105263	0.7924528301886793	0.875	0.8125	0.7857142857142857	0.8648648648648649	0.8455284552845529
Reed Connect Database	0.8898305084745762	0.9101796407185628	0.8832116788321168	0.92	0.9017341040462428	0.8723404255319149	0.7435897435897436	0.8640776699029126	0.8640776699029126	0.8823529411764706	0.9166666666666666	0.9116279069767442	0.9030612244897959	0.8541666666666666	0.8395061728395061	0.7446808510638298	0.8095238095238095	0.8648648648648649	0.8245614035087719	0.8695652173913043	0.8055555555555556	0.9135135135135135	0.7567567567567568	0.7954545454545454	0.8556701030927835	0.8782608695652174	0.8301886792452831	0.9076923076923077	0.84	0.8108108108108109	0.8571428571428571	0.8854166666666666	0.8333333333333334	0.8863636363636364	0.8823529411764706	0.8796992481203008	0.7954545454545454	0.8734177215189873	0.8674698795180723	0.8421052631578947	0.8840579710144928	0.875	0.8857142857142857	0.8305084745762712	0.8771929824561403	0.8833333333333333	0.8378378378378378	0.872	0.9523809523809523	0.8787878787878788	0.8095238095238095	0.5625	0.84375	0.9076923076923077	0.9020979020979021	0.8415841584158416	0.8352941176470589	0.8441558441558441	0.8571428571428571	0.8095238095238095	0.8088235294117647	0.8823529411764706	0.8765432098765432	0.7837837837837838	0.8271604938271605	0.813953488372093	0.8558558558558559	0.9032258064516129	0.8645833333333334	0.8653846153846154	0.8861788617886179	0.8507462686567164	0.7727272727272727	0.9276018099547512	0.9107142857142857	0.8699186991869918	0.8421052631578947	0.8421052631578947	0.8490566037735849	0.9184782608695652	0.75	0.6666666666666666	0.8738738738738738	0.8861788617886179
Selected Interest Rates. Moody's Seasoned - Baa 	0.8220338983050848	0.844311377245509	0.8394160583941606	0.865	0.861271676300578	0.8085106382978723	0.8333333333333334	0.7572815533980582	0.7572815533980582	0.803921568627451	0.8791666666666667	0.8744186046511628	0.8673469387755102	0.75	0.7530864197530864	0.8333333333333334	0.875	0.7747747747747747	0.8245614035087719	0.8369565217391305	0.7916666666666666	0.8540540540540541	0.8125	0.8541666666666666	0.8144329896907216	0.7739130434782608	0.7924528301886793	0.8384615384615385	0.8541666666666666	0.875	0.875	0.7708333333333334	0.8125	0.8068181818181818	0.803921568627451	0.7969924812030075	0.8125	0.810126582278481	0.7951807228915663	0.8245614035087719	0.8115942028985508	0.7857142857142857	0.7714285714285715	0.8135593220338984	0.7719298245614035	0.8333333333333334	0.7837837837837838	0.832	0.875	0.8484848484848485	0.9166666666666666	0.8541666666666666	0.8125	0.823076923076923	0.8181818181818182	0.7920792079207921	0.788235294117647	0.7792207792207793	0.875	0.8541666666666666	0.7794117647058824	0.803921568627451	0.8024691358024691	0.8125	0.7777777777777778	0.8333333333333334	0.8198198198198198	0.7708333333333334	0.8125	0.7884615384615384	0.8536585365853658	0.8059701492537313	0.8125	0.8687782805429864	0.8333333333333334	0.8130081300813008	0.8333333333333334	0.8333333333333334	0.8301886792452831	0.8315217391304348	0.0625	0.5	0.8378378378378378	0.8211382113821138
Selected Interest Rates. U.S. Government Securities at 10-year Treasury Constant Maturity 	0.7457627118644068	0.7904191616766467	0.7737226277372263	0.79	0.8092485549132948	0.8191489361702128	0.7333333333333333	0.7184466019417476	0.7184466019417476	0.7941176470588235	0.8333333333333334	0.8186046511627907	0.8316326530612245	0.7604166666666666	0.8111111111111111	0.7777777777777778	0.8888888888888888	0.7837837837837838	0.7777777777777778	0.8478260869565217	0.8222222222222222	0.7945945945945946	0.8222222222222222	0.7888888888888889	0.7938144329896907	0.7739130434782608	0.7888888888888889	0.823076923076923	0.8555555555555555	0.8333333333333334	0.8777777777777778	0.8125	0.7888888888888889	0.8444444444444444	0.7941176470588235	0.7293233082706767	0.7777777777777778	0.8111111111111111	0.7888888888888889	0.7777777777777778	0.7463768115942029	0.7678571428571429	0.819047619047619	0.7777777777777778	0.7894736842105263	0.8333333333333334	0.7888888888888889	0.768	0.9222222222222223	0.8555555555555555	0.9222222222222223	0.7777777777777778	0.7777777777777778	0.7923076923076923	0.7692307692307693	0.7920792079207921	0.8333333333333334	0.7888888888888889	0.9	0.9111111111111111	0.7777777777777778	0.7941176470588235	0.8888888888888888	0.8444444444444444	0.7888888888888889	0.7888888888888889	0.8018018018018018	0.8333333333333334	0.8541666666666666	0.75	0.7886178861788617	0.8	0.7888888888888889	0.8190045248868778	0.7261904761904762	0.7479674796747967	0.8222222222222222	0.8222222222222222	0.7777777777777778	0.75	0.6111111111111112	0.7333333333333333	0.8018018018018018	0.7967479674796748
