	Industry-wide Uses of Chlorine by Industry................................................................. 2-7 2-2. Use of Caustic Soda by Industry................................................................................... 2-7 2-3. Use of Caustic Potash by Industry ................................................................................ 2-8 2-4. Income (or Loss) as Net a Percentage of Sales, Basic Chemicals, Resins, and Synthetics (NAICS 3251 and 3252): 2000–2005 ....................................................... 2-14 3-1. Capital Cost Factor ($/ton Cl2 produced) vs. Capacity ................................................ 3-5 4-1. Price Trends: Alkalis and Chlorine Manufacturing:	Oxychem Completes Taft,	Chlorine: Ensuring Rail Transportation Safety.”	Potassium Carbonate Handbook.” http://www.armandproducts.com/pdfs/k2so3P1_12.pdf. Accessed	ASHTA Chemicals Inc. 2009a. About ASHTA. http://www.ashtachemicals.com/aboutfs.htm.	Inc. 2009b. Potassium Hydroxide,	Investment under Uncertainty.	Energy Information Administration.	Potassium Hydroxide.” http://www.ercoworldwide.com/ products_potassiumhydroxide.asp. Accessed	Distributional Effects of Environmental and Energy Policy: An Introduction.	Potassium Carbonate Faces Pressures from the Video Glass.” Chemical Market Reporter,	Site Fact Sheet Ashtabula Complex.” http://www.millenniumchem.com/NR/rdonlyres/6AE8BF59-D7CD-4768-951F37AE6F1C7321/0/SiteFactSheetAshtabula.pdf. Accessed	Occidental Chemical Corporation. 2008a. “OxyChem Caustic Potash Handbook.” http://www.oxy.com/Our_Businesses/chemicals/Pages/chem_products_basic_alkali.aspx #alk_koh. Accessed	Occidental Chemical Corporation. 2008b. “OxyChem Caustic Soda Handbook.” http://www.oxy.com/Our_Businesses/chemicals/Documents/caustic_soda/caustic.pdf.	Form 10-K405. Filed	Form 10-K. Filed	BB&T Capital Markets Presentation Manufacturing and Materials Conference.” http://www.olin.com/. Accessed	Bill Would End Mercury Use at Chlorine Plants.” http://chronicle.augusta.com/stories/031308/met_190792.shtml. Accessed	Form 10-K. Filed	Accessed	Form 10-K. Filed	Chlorine Product Bulletin.” http://corporateportal.ppg.com/NA/Chemicals/CAD/ProductInformation/Bull /English/EN. Accessed	PPG Reaches Agreement with State of Maryland.” PPG News Release. http://corporateportal.ppg.com/PPG/Newsroom/News/20090811.htm.	The Effects of Environmental Regulation on Technology Diffusion: The Case of	Special Focus on Chlorine.”	The Innovation Group (TIG).	of Labor Statistics.	of Labor Statistics. 2009b. LAU Local Area Unemployment Statistics Series Id:	of Labor Statistics.	4-13 U.S. Bureau of Labor Statistics.	of Labor Statistics.	Quarterly Financial Report for Manufacturing, Mining, and Trade Corporations, 1st Quarter reports. http://www.census.gov/prod/www/abs/qfrmm.html. Accessed	Economic Census.	http://factfinder.census.gov/servlet/DatasetMainPageServlet?_program=ECN&_tabId=E CN1&_submenuId=datasets_4&_lang=en&_ts=24636668839. Accessed	Bureau; generated by RTI International; using American FactFinder; “Sector 31: Manufacturing: Industry Series: Industry Statistics by Employment Size:	Department of Transportation.	Department of Transportation.	Environmental Protection Agency (EPA).	Federal Trade Commission (FTC).	Soda Ash. http://minerals.usgs.gov/minerals/pubs/ commodity/soda_ash/mcs-2009-sodaa.pdf. Accessed August 4,	Lung Cancer, Cardiopulmonary Mortality, and Long-term Exposure to Fine Particulate Air Pollution.”	Expert Judgment Assessment of the Mortality Impact of Changes in Ambient Fine Particulate Matter in the U.S.” Environ. Sci. Technol.	Environmental Protection Agency—Science Advisory Board (U.S.	The Value of a Statistical Life: A Critical Review of Market Estimates throughout the World.”	Environmental Protection Agency. RE: Docket No. EPA-HQ-OAR-2002-0017—National Emission Standards for Hazardous Air Pollutants:	EPA requested documentation of these emission estimates using their authority under section 114 of the Clean Air Act.	EPA-HQ-OAR-2002-0017—National Emission Standards for Hazardous Air Pollutants: Mercury Emissions from Mercury Cell Chlor-Alkali Plants—Memo: “Updated Cost Impacts Associated with the Conversion from Chlorine Production Utilizing Mercury Cell Chlor-Alkali Technology to Membrane Cell Technology,” from	B-4 Table B-3. Power Company Emission Factors: Fuel=Coal (Short tons per kWh)	Available on the internet at http://www.epa.gov/CAIR/pdfs/finaltech01.pdf U.S. Environmental Protection Agency	Available on the internet at http://www.epa.gov/cleanenergy/documents/egridzips/eGRID2007TechnicalSupportDoc ument.pdf U.S. Environmental Protection Agency
2009a. Producer Price Index Industry Data, Series ID=PCU PC325181325181	0.37349397590361444	0.5416666666666667	0.4814814814814815	0.4098360655737705	0.423728813559322	0.2222222222222222	0.36170212765957444	0.45833333333333337	0.4642857142857143	0.3928571428571429	0.4576271186440678	0.33333333333333337	0.4117647058823529	0.3731343283582089	0.5652173913043479	0.5909090909090908	0.5081967213114754	0.32352941176470584	0.5909090909090908	0.7714285714285715	0.5909090909090908	0.43333333333333335	0.3846153846153846	0.4814814814814815	0.45833333333333337	0.5416666666666667	0.5348837209302326	0.33333333333333337	0.5348837209302326	0.4117647058823529	0.5348837209302326	0.4769230769230769	0.5238095238095238	0.34246575342465757	0.46875	0.5111111111111111	0.5111111111111111	0.52	0.5319148936170213	0.39682539682539686	0.38983050847457623	0.3846153846153846	0.4181818181818182	0.5483870967741935	0.4117647058823529	0.3928571428571429	0.4358974358974359	0.4461538461538461	0.375	0.3913043478260869
2009b. LAU Local Area Unemployment Statistics Series ID	0.41025641025641024	0.4883720930232558	0.4285714285714286	0.4285714285714286	0.2592592592592593	0.26530612244897955	0.33333333333333337	0.34883720930232553	0.4117647058823529	0.2941176470588235	0.4444444444444444	0.37142857142857144	0.39682539682539686	0.3548387096774194	0.5609756097560976	0.5384615384615384	0.4642857142857143	0.3650793650793651	0.5384615384615384	0.7333333333333334	0.5384615384615384	0.38181818181818183	0.33333333333333337	0.4285714285714286	0.39534883720930236	0.4883720930232558	0.368421052631579	0.07692307692307687	0.368421052631579	0.3913043478260869	0.368421052631579	0.43333333333333335	0.5135135135135135	0.38235294117647056	0.38983050847457623	0.35	0.35	0.37777777777777777	0.47619047619047616	0.27586206896551724	0.37037037037037035	0.33333333333333337	0.31999999999999995	0.4736842105263158	0.39682539682539686	0.4117647058823529	0.4246575342465754	0.43333333333333335	0.288135593220339	0.28125
2009c. LAU Local Area Unemployment Series ID:	0.41025641025641024	0.4883720930232558	0.3877551020408163	0.4285714285714286	0.2592592592592593	0.30612244897959184	0.33333333333333337	0.34883720930232553	0.37254901960784315	0.2941176470588235	0.4814814814814815	0.37142857142857144	0.39682539682539686	0.3548387096774194	0.5609756097560976	0.5384615384615384	0.4285714285714286	0.33333333333333337	0.5384615384615384	0.7333333333333334	0.5384615384615384	0.34545454545454546	0.30000000000000004	0.3877551020408163	0.39534883720930236	0.4883720930232558	0.42105263157894735	0.07692307692307687	0.42105263157894735	0.4347826086956522	0.42105263157894735	0.43333333333333335	0.5135135135135135	0.38235294117647056	0.38983050847457623	0.35	0.35	0.37777777777777777	0.47619047619047616	0.27586206896551724	0.37037037037037035	0.3666666666666667	0.31999999999999995	0.4385964912280702	0.3650793650793651	0.4117647058823529	0.4246575342465754	0.43333333333333335	0.288135593220339	0.28125
2009d. Current Employment Statistics- CES(National)	0.375	0.4666666666666667	0.33333333333333337	0.4137931034482759	0.3214285714285714	0.2941176470588235	0.36363636363636365	0.37777777777777777	0.39622641509433965	0.3584905660377359	0.3928571428571429	0.3055555555555556	0.3846153846153846	0.34375	0.4883720930232558	0.46341463414634143	0.4137931034482759	0.32307692307692304	0.46341463414634143	0.75	0.46341463414634143	0.33333333333333337	0.32258064516129037	0.37254901960784315	0.33333333333333337	0.4222222222222223	0.5	0.2592592592592593	0.5	0.45833333333333337	0.5	0.4193548387096774	0.3846153846153846	0.37142857142857144	0.4098360655737705	0.4285714285714286	0.4285714285714286	0.3191489361702128	0.31818181818181823	0.2666666666666667	0.2857142857142857	0.3548387096774194	0.3076923076923077	0.423728813559322	0.32307692307692304	0.3207547169811321	0.3866666666666667	0.29032258064516125	0.34426229508196726	0.36363636363636365
Historic Exchange Rates	0.6231884057971014	0.47058823529411764	0.35	0.4893617021276596	0.5111111111111111	0.4	0.4545454545454546	0.3529411764705882	0.4285714285714286	0.4285714285714286	0.4666666666666667	0.540983606557377	0.4814814814814815	0.5094339622641509	0.6875	0.6666666666666667	0.4893617021276596	0.5185185185185186	0.6666666666666667	0.7142857142857143	0.6666666666666667	0.4347826086956522	0.4901960784313726	0.30000000000000004	0.4117647058823529	0.47058823529411764	0.4482758620689655	0.5348837209302326	0.4482758620689655	0.5135135135135135	0.4482758620689655	0.4901960784313726	0.4285714285714286	0.5593220338983051	0.48	0.4193548387096774	0.4193548387096774	0.38888888888888884	0.5151515151515151	0.5102040816326531	0.4222222222222223	0.4509803921568627	0.41463414634146345	0.45833333333333337	0.4814814814814815	0.38095238095238093	0.53125	0.5294117647058824	0.43999999999999995	0.49090909090909096
PPG Canada: Fact Sheet No. 12	0.5	0.5675675675675675	0.4883720930232558	0.4	0.45833333333333337	0.4883720930232558	0.5555555555555556	0.5675675675675675	0.5111111111111111	0.5111111111111111	0.41666666666666663	0.46875	0.5087719298245614	0.5	0.6	0.5757575757575757	0.48	0.4736842105263158	0.5757575757575757	0.75	0.5757575757575757	0.4285714285714286	0.37037037037037035	0.5348837209302326	0.4054054054054054	0.5135135135135135	0.5625	0.4782608695652174	0.5625	0.55	0.5625	0.4814814814814815	0.5483870967741935	0.4516129032258065	0.5471698113207547	0.5882352941176471	0.5882352941176471	0.5384615384615384	0.5	0.5	0.5	0.4814814814814815	0.5	0.5294117647058824	0.4736842105263158	0.4222222222222223	0.5223880597014925	0.4814814814814815	0.4339622641509434	0.48275862068965514
Revised Conversion Costs and Baseline Emissions-Conversation from Mercury Cell Chlor-Alkali to Membrane Cell Technology	0.31707317073170727	0.4042553191489362	0.28301886792452835	0.3666666666666667	0.3793103448275862	0.4339622641509434	0.3913043478260869	0.3191489361702128	0.4181818181818182	0.23636363636363633	0.27586206896551724	0.3513513513513513	0.34328358208955223	0.36363636363636365	0.6	0.5813953488372092	0.23333333333333328	0.34328358208955223	0.5813953488372092	0.7058823529411764	0.5813953488372092	0.288135593220339	0.375	0.16981132075471694	0.44680851063829785	0.4893617021276596	0.5238095238095238	0.3928571428571429	0.5238095238095238	0.43999999999999995	0.5238095238095238	0.21875	0.46341463414634143	0.36111111111111116	0.23809523809523814	0.4545454545454546	0.4545454545454546	0.34693877551020413	0.4347826086956522	0.29032258064516125	0.27586206896551724	0.21875	0.2962962962962963	0.21311475409836067	0.31343283582089554	0.23636363636363633	0.2727272727272727	0.3125	0.2698412698412699	0.2941176470588235
Historical ECU Cash Margins	0.5714285714285714	0.48571428571428577	0.36585365853658536	0.5	0.4782608695652174	0.5121951219512195	0.47058823529411764	0.4285714285714286	0.4883720930232558	0.4418604651162791	0.4347826086956522	0.5806451612903225	0.49090909090909096	0.5185185185185186	0.696969696969697	0.6774193548387097	0.41666666666666663	0.4181818181818182	0.6774193548387097	0.8181818181818181	0.6774193548387097	0.4042553191489362	0.5	0.31707317073170727	0.37142857142857144	0.5428571428571429	0.4666666666666667	0.5	0.4666666666666667	0.5263157894736843	0.4666666666666667	0.46153846153846156	0.4482758620689655	0.5	0.4901960784313726	0.5	0.5	0.4054054054054054	0.47058823529411764	0.52	0.3913043478260869	0.3846153846153846	0.38095238095238093	0.4285714285714286	0.5272727272727273	0.34883720930232553	0.4769230769230769	0.5	0.4117647058823529	0.5
Consultation on EPA's Particulate Matter National Ambient Air Quality Standards: Scope and Methods Plan for Health Risk and Exposure Assessment	0.34883720930232553	0.4117647058823529	0.29824561403508776	0.28125	0.32258064516129037	0.368421052631579	0.48	0.4117647058823529	0.288135593220339	0.288135593220339	0.25806451612903225	0.3076923076923077	0.295774647887324	0.2857142857142857	0.6734693877551021	0.6595744680851063	0.28125	0.352112676056338	0.6595744680851063	0.736842105263158	0.6595744680851063	0.2698412698412699	0.2941176470588235	0.29824561403508776	0.4117647058823529	0.5686274509803921	0.5217391304347826	0.33333333333333337	0.5217391304347826	0.5185185185185186	0.5217391304347826	0.2647058823529411	0.5111111111111111	0.3157894736842105	0.28358208955223885	0.5	0.5	0.4339622641509434	0.52	0.33333333333333337	0.29032258064516125	0.23529411764705888	0.3793103448275862	0.29230769230769227	0.2676056338028169	0.288135593220339	0.23456790123456794	0.32352941176470584	0.25373134328358204	0.3055555555555556
Sector 31: ECO731I1: Manufacturing: Industry Series: Detailed Statistics by Industry for the United States: 2007	0.3176470588235294	0.48	0.3214285714285714	0.3650793650793651	0.34426229508196726	0.3928571428571429	0.4285714285714286	0.4	0.48275862068965514	0.27586206896551724	0.4098360655737705	0.2987012987012987	0.37142857142857144	0.30434782608695654	0.625	0.6086956521739131	0.39682539682539686	0.2571428571428571	0.6086956521739131	0.7837837837837838	0.6086956521739131	0.32258064516129037	0.34328358208955223	0.2857142857142857	0.43999999999999995	0.56	0.5111111111111111	0.288135593220339	0.5111111111111111	0.39622641509433965	0.5111111111111111	0.34328358208955223	0.5454545454545454	0.28	0.2727272727272727	0.5319148936170213	0.5319148936170213	0.5	0.5510204081632653	0.32307692307692304	0.4098360655737705	0.28358208955223885	0.4035087719298246	0.375	0.2857142857142857	0.31034482758620685	0.25	0.4029850746268657	0.24242424242424243	0.23943661971830987
State Electricity Profiles Table 10	0.5	0.4054054054054054	0.34883720930232553	0.48	0.41666666666666663	0.39534883720930236	0.5	0.4054054054054054	0.4666666666666667	0.33333333333333337	0.45833333333333337	0.46875	0.5087719298245614	0.4642857142857143	0.5428571428571429	0.5151515151515151	0.48	0.4736842105263158	0.5151515151515151	0.75	0.5151515151515151	0.4693877551020408	0.40740740740740744	0.34883720930232553	0.45945945945945943	0.5675675675675675	0.3125	0.34782608695652173	0.3125	0.35	0.3125	0.4444444444444444	0.5483870967741935	0.4838709677419355	0.3584905660377359	0.4117647058823529	0.4117647058823529	0.3846153846153846	0.5	0.42307692307692313	0.45833333333333337	0.37037037037037035	0.36363636363636365	0.4509803921568627	0.4035087719298246	0.33333333333333337	0.4328358208955224	0.40740740740740744	0.3207547169811321	0.3793103448275862
Supplemental Tables to the Annual Energy Outlook 2010 Table 2	0.41025641025641024	0.39534883720930236	0.30612244897959184	0.3928571428571429	0.33333333333333337	0.4285714285714286	0.5238095238095238	0.39534883720930236	0.4509803921568627	0.37254901960784315	0.4444444444444444	0.4	0.33333333333333337	0.3548387096774194	0.6097560975609756	0.5897435897435898	0.3928571428571429	0.3650793650793651	0.5897435897435898	0.8	0.5897435897435898	0.4181818181818182	0.3666666666666667	0.34693877551020413	0.4418604651162791	0.4883720930232558	0.5789473684210527	0.34615384615384615	0.5789473684210527	0.5217391304347826	0.5789473684210527	0.3666666666666667	0.5675675675675675	0.4117647058823529	0.3220338983050848	0.44999999999999996	0.44999999999999996	0.4222222222222223	0.5238095238095238	0.31034482758620685	0.40740740740740744	0.33333333333333337	0.4	0.4035087719298246	0.33333333333333337	0.33333333333333337	0.31506849315068497	0.3666666666666667	0.3220338983050848	0.3125
The Emissions and Generation Resource Integrated Database for 2007 (eGRID2007) Technical Support Document	0.33333333333333337	0.4693877551020408	0.3090909090909091	0.4193548387096774	0.30000000000000004	0.38181818181818183	0.45833333333333337	0.3877551020408163	0.4736842105263158	0.29824561403508776	0.33333333333333337	0.3421052631578947	0.42028985507246375	0.3529411764705882	0.6170212765957447	0.6	0.3870967741935484	0.3913043478260869	0.6	0.7777777777777778	0.6	0.3114754098360656	0.33333333333333337	0.2727272727272727	0.4285714285714286	0.34693877551020413	0.5	0.31034482758620685	0.5	0.5	0.5	0.36363636363636365	0.5348837209302326	0.3513513513513513	0.29230769230769227	0.3913043478260869	0.3913043478260869	0.4117647058823529	0.41666666666666663	0.3125	0.43333333333333335	0.303030303030303	0.3928571428571429	0.3650793650793651	0.33333333333333337	0.368421052631579	0.31645569620253167	0.36363636363636365	0.29230769230769227	0.17142857142857137
User's Manual for the Co-Benefits Risk Assessment (COBRA) Screening Model	0.32530120481927716	0.45833333333333337	0.37037037037037035	0.4098360655737705	0.423728813559322	0.5185185185185186	0.44680851063829785	0.41666666666666663	0.4642857142857143	0.3928571428571429	0.3220338983050848	0.41333333333333333	0.38235294117647056	0.3731343283582089	0.6086956521739131	0.5909090909090908	0.2786885245901639	0.38235294117647056	0.5909090909090908	0.7142857142857143	0.5909090909090908	0.33333333333333337	0.3846153846153846	0.33333333333333337	0.41666666666666663	0.5	0.5348837209302326	0.4035087719298246	0.5348837209302326	0.4117647058823529	0.5348837209302326	0.3538461538461538	0.5238095238095238	0.4246575342465754	0.34375	0.5111111111111111	0.5111111111111111	0.4	0.4042553191489362	0.3650793650793651	0.35593220338983056	0.32307692307692304	0.3090909090909091	0.29032258064516125	0.3529411764705882	0.3214285714285714	0.33333333333333337	0.3538461538461538	0.34375	0.3913043478260869
Guidelines for Preparing Economic Analyses	0.4864864864864865	0.4358974358974359	0.33333333333333337	0.3846153846153846	0.43999999999999995	0.37777777777777777	0.368421052631579	0.23076923076923073	0.3191489361702128	0.19148936170212771	0.31999999999999995	0.4545454545454546	0.38983050847457623	0.4482758620689655	0.5675675675675675	0.5428571428571429	0.3076923076923077	0.35593220338983056	0.5428571428571429	0.6153846153846154	0.5428571428571429	0.2549019607843137	0.3214285714285714	0.28888888888888886	0.3846153846153846	0.4871794871794872	0.5294117647058824	0.33333333333333337	0.5294117647058824	0.5238095238095238	0.5294117647058824	0.3571428571428571	0.3939393939393939	0.40625	0.3090909090909091	0.38888888888888884	0.38888888888888884	0.2682926829268293	0.42105263157894735	0.33333333333333337	0.24	0.2857142857142857	0.26086956521739135	0.39622641509433965	0.35593220338983056	0.19148936170212771	0.42028985507246375	0.4285714285714286	0.3090909090909091	0.30000000000000004
"""Electric Power Annual 2007: State Data Tables"""	0.4358974358974359	0.5813953488372092	0.3877551020408163	0.3928571428571429	0.2962962962962963	0.3877551020408163	0.5238095238095238	0.4883720930232558	0.4117647058823529	0.2941176470588235	0.4814814814814815	0.37142857142857144	0.39682539682539686	0.3870967741935484	0.6585365853658536	0.641025641025641	0.3928571428571429	0.39682539682539686	0.641025641025641	0.7333333333333334	0.641025641025641	0.38181818181818183	0.4	0.34693877551020413	0.4418604651162791	0.5348837209302326	0.4736842105263158	0.34615384615384615	0.4736842105263158	0.4782608695652174	0.4736842105263158	0.43333333333333335	0.5135135135135135	0.4117647058823529	0.38983050847457623	0.44999999999999996	0.44999999999999996	0.4222222222222223	0.5238095238095238	0.3793103448275862	0.4444444444444444	0.4	0.4	0.4035087719298246	0.33333333333333337	0.4117647058823529	0.36986301369863017	0.3666666666666667	0.35593220338983056	0.25
"""Summary of 2005 Cell Room Mercury Emissions Data for Occidental Chemical Company Mercury Cell Chlor-Alkali Plants"""	0.32558139534883723	0.4117647058823529	0.33333333333333337	0.34375	0.3548387096774194	0.4035087719298246	0.48	0.4117647058823529	0.38983050847457623	0.3220338983050848	0.29032258064516125	0.28205128205128205	0.323943661971831	0.2857142857142857	0.5510204081632653	0.574468085106383	0.3125	0.323943661971831	0.574468085106383	0.736842105263158	0.574468085106383	0.3015873015873016	0.2941176470588235	0.29824561403508776	0.4117647058823529	0.5686274509803921	0.5652173913043479	0.33333333333333337	0.5652173913043479	0.5185185185185186	0.5652173913043479	0.3529411764705882	0.5111111111111111	0.3421052631578947	0.34328358208955223	0.45833333333333337	0.45833333333333337	0.4339622641509434	0.52	0.303030303030303	0.29032258064516125	0.2941176470588235	0.3793103448275862	0.32307692307692304	0.23943661971830987	0.288135593220339	0.2592592592592593	0.3529411764705882	0.28358208955223885	0.2777777777777778
"""The Travancore-Cochin Chemicals Limited"""	0.4794520547945206	0.368421052631579	0.40909090909090906	0.4509803921568627	0.4285714285714286	0.4545454545454546	0.3513513513513513	0.42105263157894735	0.4347826086956522	0.3913043478260869	0.3877551020408163	0.5076923076923077	0.48275862068965514	0.4736842105263158	0.5	0.47058823529411764	0.37254901960784315	0.48275862068965514	0.47058823529411764	0.6799999999999999	0.47058823529411764	0.4	0.49090909090909096	0.2727272727272727	0.368421052631579	0.42105263157894735	0.4545454545454546	0.4042553191489362	0.4545454545454546	0.46341463414634143	0.4545454545454546	0.38181818181818183	0.4375	0.4920634920634921	0.4814814814814815	0.37142857142857144	0.37142857142857144	0.4	0.29729729729729726	0.39622641509433965	0.34693877551020413	0.38181818181818183	0.37777777777777777	0.34615384615384615	0.48275862068965514	0.34782608695652173	0.47058823529411764	0.4181818181818182	0.40740740740740744	0.4576271186440678
"""With Conditions, FTC Clears Occidental Chemical's Purchase of Vulcan's Chemical Assets"""	0.44999999999999996	0.33333333333333337	0.4117647058823529	0.3793103448275862	0.3928571428571429	0.4117647058823529	0.4545454545454546	0.4222222222222223	0.39622641509433965	0.3584905660377359	0.25	0.4722222222222222	0.41538461538461535	0.4375	0.5813953488372092	0.5609756097560976	0.31034482758620685	0.41538461538461535	0.5609756097560976	0.6875	0.5609756097560976	0.33333333333333337	0.4516129032258065	0.33333333333333337	0.37777777777777777	0.5111111111111111	0.55	0.4444444444444444	0.55	0.5416666666666667	0.55	0.32258064516129037	0.4871794871794872	0.4571428571428572	0.4098360655737705	0.4285714285714286	0.4285714285714286	0.44680851063829785	0.36363636363636365	0.4	0.3214285714285714	0.32258064516129037	0.42307692307692313	0.3220338983050848	0.4461538461538461	0.28301886792452835	0.41333333333333333	0.3870967741935484	0.4098360655737705	0.4242424242424242
Advisory on Plans for Health Effects Analysis in the Analytical Plan for EPA's Second Prospective Analysis-Benefits and Costs of the Clean Air Act, 1990-2020	0.3571428571428571	0.4285714285714286	0.38181818181818183	0.3548387096774194	0.33333333333333337	0.34545454545454546	0.5	0.4285714285714286	0.4035087719298246	0.368421052631579	0.4	0.3157894736842105	0.3623188405797102	0.3529411764705882	0.574468085106383	0.5555555555555556	0.3870967741935484	0.30434782608695654	0.5555555555555556	0.7222222222222222	0.5555555555555556	0.34426229508196726	0.303030303030303	0.38181818181818183	0.4285714285714286	0.5510204081632653	0.5454545454545454	0.31034482758620685	0.5454545454545454	0.46153846153846156	0.5454545454545454	0.36363636363636365	0.5813953488372092	0.3513513513513513	0.3846153846153846	0.5217391304347826	0.5217391304347826	0.4117647058823529	0.5416666666666667	0.25	0.33333333333333337	0.33333333333333337	0.3214285714285714	0.4285714285714286	0.30434782608695654	0.29824561403508776	0.2911392405063291	0.3939393939393939	0.2615384615384615	0.34285714285714286
Average Retail Price of Electricity to Ultimate Customers by End-Use Sector, by State for 2006	0.30952380952380953	0.4693877551020408	0.34545454545454546	0.3870967741935484	0.3666666666666667	0.3090909090909091	0.375	0.34693877551020413	0.4385964912280702	0.22807017543859653	0.33333333333333337	0.3157894736842105	0.3623188405797102	0.38235294117647056	0.574468085106383	0.5555555555555556	0.3870967741935484	0.33333333333333337	0.5555555555555556	0.7222222222222222	0.5555555555555556	0.34426229508196726	0.33333333333333337	0.2727272727272727	0.4693877551020408	0.5918367346938775	0.5	0.27586206896551724	0.5	0.42307692307692313	0.5	0.303030303030303	0.4883720930232558	0.32432432432432434	0.32307692307692304	0.5217391304347826	0.5217391304347826	0.33333333333333337	0.5	0.21875	0.2666666666666667	0.24242424242424243	0.25	0.33333333333333337	0.24637681159420288	0.26315789473684215	0.240506329113924	0.3939393939393939	0.19999999999999996	0.22857142857142854
Clean Air Interstate Rule Emissions Inventory Technical Suport Document 	0.41025641025641024	0.34883720930232553	0.22448979591836737	0.4285714285714286	0.2962962962962963	0.4285714285714286	0.33333333333333337	0.34883720930232553	0.37254901960784315	0.2549019607843137	0.37037037037037035	0.37142857142857144	0.4285714285714286	0.3870967741935484	0.6585365853658536	0.641025641025641	0.3571428571428571	0.39682539682539686	0.641025641025641	0.7333333333333334	0.641025641025641	0.2727272727272727	0.4	0.1428571428571429	0.3023255813953488	0.34883720930232553	0.5263157894736843	0.34615384615384615	0.5263157894736843	0.5217391304347826	0.5263157894736843	0.30000000000000004	0.4054054054054054	0.3529411764705882	0.288135593220339	0.35	0.35	0.33333333333333337	0.4285714285714286	0.3448275862068966	0.33333333333333337	0.23333333333333328	0.31999999999999995	0.29824561403508776	0.3650793650793651	0.2941176470588235	0.34246575342465757	0.33333333333333337	0.2542372881355932	0.25
Early MACT Compliance: Consent Agreement: Exhibits B and C	0.3924050632911392	0.31818181818181823	0.28	0.368421052631579	0.34545454545454546	0.4	0.4418604651162791	0.31818181818181823	0.3076923076923077	0.2692307692307693	0.34545454545454546	0.352112676056338	0.28125	0.33333333333333337	0.6190476190476191	0.6	0.22807017543859653	0.28125	0.6	0.6774193548387097	0.6	0.25	0.34426229508196726	0.24	0.40909090909090906	0.5	0.5384615384615384	0.3207547169811321	0.5384615384615384	0.5319148936170213	0.5384615384615384	0.24590163934426235	0.4736842105263158	0.3623188405797102	0.23333333333333328	0.41463414634146345	0.41463414634146345	0.34782608695652173	0.39534883720930236	0.3220338983050848	0.23636363636363633	0.21311475409836067	0.2941176470588235	0.31034482758620685	0.4375	0.2692307692307693	0.3513513513513513	0.3114754098360656	0.2666666666666667	0.32307692307692304
Guidelines for Preparing Economic Analyses: External Review Draft	0.40740740740740744	0.4347826086956522	0.3076923076923077	0.35593220338983056	0.4035087719298246	0.3846153846153846	0.37777777777777777	0.30434782608695654	0.2592592592592593	0.14814814814814814	0.33333333333333337	0.34246575342465757	0.33333333333333337	0.3538461538461538	0.6363636363636364	0.6190476190476191	0.288135593220339	0.36363636363636365	0.6190476190476191	0.696969696969697	0.6190476190476191	0.24137931034482762	0.2698412698412699	0.1923076923076923	0.4782608695652174	0.4782608695652174	0.5609756097560976	0.34545454545454546	0.5609756097560976	0.5510204081632653	0.5609756097560976	0.2698412698412699	0.5	0.352112676056338	0.29032258064516125	0.39534883720930236	0.39534883720930236	0.29166666666666663	0.5111111111111111	0.3114754098360656	0.26315789473684215	0.2698412698412699	0.28301886792452835	0.30000000000000004	0.2727272727272727	0.2592592592592593	0.3421052631578947	0.39682539682539686	0.22580645161290325	0.19402985074626866
Homeland Security Information Plan	0.5	0.45945945945945943	0.39534883720930236	0.4	0.375	0.2558139534883721	0.2777777777777778	0.29729729729729726	0.33333333333333337	0.24444444444444446	0.375	0.5	0.4385964912280702	0.3928571428571429	0.5428571428571429	0.5151515151515151	0.4	0.4736842105263158	0.5151515151515151	0.75	0.5151515151515151	0.34693877551020413	0.40740740740740744	0.34883720930232553	0.4054054054054054	0.45945945945945943	0.4375	0.30434782608695654	0.4375	0.44999999999999996	0.4375	0.4444444444444444	0.4838709677419355	0.4516129032258065	0.3584905660377359	0.4117647058823529	0.4117647058823529	0.33333333333333337	0.4444444444444444	0.3846153846153846	0.375	0.33333333333333337	0.31818181818181823	0.4509803921568627	0.368421052631579	0.28888888888888886	0.4328358208955224	0.4444444444444444	0.3584905660377359	0.3793103448275862
Lowest Measured Level (LML) Assessment for Rules without Policy-Specific Air Quality Data Available: Technical Support Document	0.26436781609195403	0.46153846153846156	0.3448275862068966	0.3538461538461538	0.33333333333333337	0.4482758620689655	0.4509803921568627	0.46153846153846156	0.33333333333333337	0.2666666666666667	0.33333333333333337	0.3417721518987342	0.38888888888888884	0.352112676056338	0.64	0.625	0.29230769230769227	0.41666666666666663	0.625	0.7435897435897436	0.625	0.34375	0.30434782608695654	0.27586206896551724	0.46153846153846156	0.42307692307692313	0.4893617021276596	0.3114754098360656	0.4893617021276596	0.4545454545454546	0.4893617021276596	0.21739130434782605	0.6086956521739131	0.35064935064935066	0.2941176470588235	0.4285714285714286	0.4285714285714286	0.37037037037037035	0.4509803921568627	0.28358208955223885	0.33333333333333337	0.2753623188405797	0.35593220338983056	0.2727272727272727	0.3055555555555556	0.3666666666666667	0.2682926829268293	0.2753623188405797	0.2647058823529411	0.23287671232876717
