	Analysis of Piping Replacement Thresholds Appendix D: Methodology for Calculating Compliance Costs Appendix E: Access Model Structure and Specifications Appendix F: Analysis of Statistical Relationship between State Regulatory Programs and Confirmed Release Data Appendix G: Expert Consultation: Selection and Data Collection Methodology Appendix H: Expert Consultation: Responses Appendix I: Methodology for Calculating Avoided Cleanup Costs Appendix J: Estimation of Future UST System and Release Universes for the Alternative 62 United States Department of Health and Human Services, Public Health Service, Agency for Toxic Substances and Disease Registry. “Toxicological Profile for Polycyclic Aromatic Hydrocarbons.”	Sources Cited &quot;2005 U.S. Motor Fuel Station Count: 168,987.&quot;	Association of State and Territorial Solid Waste Management Officials. State Fund Survey Results	Committee on Vehicle Emission Inspection and Maintenance Programs. Evaluating Vehicle Emissions Inspection and Maintenance Programs.	Analyzing Gasoline Demand Elasticities: A Survey.” Energy Economics,	Petroleum Hydrocarbon Vapor Intrusion Investigations: Current General Practice.” Leaking Underground Storage Tanks,	memoranda and analyses submitted under Contract EP-W-05-018, “U.S. Environmental Protection Agency. Underground Storage Tanks/Leaking Underground Storage Tanks Analytical and Technical Support.” Eckert, Andrew and	Methodology Statement: ESRI Data—Business Locations and Business Summary.” http://www.esri.com/library/whitepapers/pdfs/infousa-business-database.pdf ICF. &quot;Economic Impact Analysis of Additional Mechanisms for Local Government Entities to Demonstrate Financial Responsibility for Underground Storage Tanks.&quot;	Executive Order 12866, “Regulatory Planning and Review,”	The Economics of Price Zones and Territorial Restrictions in Gasoline Marketing.” Federal Trade Commission.	The Measurement of Environmental and Resource Values: Theory and Methods. Resources for the Future:	Determinants of Store-level Price Elasticity.”	Approaches to Assessing the Benefits, Costs,	Detailed Assessment of UST Universe by Tank Purpose and Design.&quot; Work Assignment 1-25, Task 6,	Methodology for Secondary Containment for Piping.&quot; Work Assignment 1-19, Task 5,	Methodology to Estimate Avoided Costs Associated with a Typical UST Leak.&quot;	Preliminary Assessment and Scoping of Data Related to Potential Revisions to the UST Regulations.” Work Assignment 1-25, Tasks	Entities Screening Analysis of UST Universe by Industry Sector.” Work Assignment 3-25, Task 4,	The Economics of Gasoline: Retailing Petroleum Distribution and Retailing Issues in the U.S.&quot;	MarketFacts	National Association of Convenience Stores.	of Convenience Stores. “Consumer Fuels Report,” February 2008, as cited in “Testimony of Bill Douglass, Douglass Distributing Company,	of Convenience Stores. “How do retailers get – and sell – gasoline?”	of Convenience Stores. “Who sells gasoline in the United States?”	Department of Environmental Services. &quot;Underground Storage Tank Program.&quot;	Benzene toxicity and risk assessment, 1972-1992: implications for future regulation.” Environ Health Perspect,	A Preliminary Meta Analysis of Contingent Values for Ground Water Revisited.” In The Economic Value of Water Quality,	MarketFacts 2008.&quot; National Petroleum News. Rhode Island Department of Environmental Management. Underground Storage Tank Environmental Results Program, Final Report, Tables I-IV. Risk Management Association. Statement Studies, Sector 447.	Risk Analysis to Support Revisions to Underground Storage Tank (UST) Regulations.”	Distributing Company, on behalf of the National Association of Convenience Stores, before the House Judiciary Committee, Anti-Trust Task Force Hearing to Examine the Consumer Effects of Rising Gas Prices.	of Labor Statistics. &quot;Employer Costs for Employee Compensation.&quot;	Bureau of Labor Statistics. &quot;Occupational Employment and Wages.&quot;	of Transportation Statistics. “Sales Price of Transportation Fuel to End-Users in National Transportation Statistics	Economic Census, Retail Trade. Industry Series. Gasoline Stations:	Industry Statistics Sampler: NAICS 447, Geographic Distribution -Gasoline Stations:	of Health and Human Services, Public Health Service, Agency for Toxic Substances and Disease Registry. “Toxicological Profile for Polycyclic Aromatic Hydrocarbons.”	Environmental Protection Agency. “ERP States Produce Results.”	Environmental Protection Agency, Office of Underground Storage Tanks. “Evaluation of Releases from New and Upgraded Underground Storage Tank Systems (peer review draft).”	Environmental Protection Agency, Office of Underground Storage Tanks. “Petroleum Releases at Underground Storage Tank Facilities in Florida.”	Environmental Protection Agency, Office of Underground Storage Tanks.	Environmental Protection Agency. &quot;Regulatory Impact Analysis of Technical Standards for Underground Storage Tanks.&quot;	Environmental Protection Agency. &quot;Status of State Fund Programs.&quot; accessed on September 9, 2010. http:///www.epa.gov/oust/states/fndstatus.htm U.S. Environmental Protection Agency. “Summary of the updated Regulatory Impact Analysis (RIA) for the Reconsideration of the 2008 Ozone National Ambient Air Quality Standard (NAAQS).&quot; U.S. Environmental Protection Agency. &quot;Underground Storage Tanks: Technical and Financial Requirements, and State Program Approval Procedures.&quot; Supporting Statement for EPA Information Collection Request Number 1360.08.	Revenue Service. SOI TaxStats. Table 7: Corporation Returns with Net Income for 2007. Accessible online at http://www.irs.gov/taxstats/article/0,,id=170693,00.html.	U.S. Office of Management and Budget. Circular No. A-76.	Office of Management and Budget. Circular No. A-94. Revised	of Environmental Quality. &quot;Underground Storage Tank Program.&quot;	of Environmental Conservation.	Underground Storage Tank Field-Based Research Project Report. Submitted to the California State Water Resources Control Board under contract to the
A Preliminary Meta Analysis of Contingent Values for Ground Water Revisited	0.5	0.631578947368421	0.30000000000000004	0.3666666666666667	0.4545454545454546	0.4736842105263158	0.5454545454545454	0.5111111111111111	0.5789473684210527	0.4571428571428572	0.3666666666666667	0.53125	0.5517241379310345	0.45945945945945943	0.4	0.5277777777777778	0.46153846153846156	0.525	0.48571428571428577	0.7857142857142857	0.5	0.525	0.5588235294117647	0.5151515151515151	0.5	0.5609756097560976	0.2647058823529411	0.5333333333333333	0.48484848484848486	0.4358974358974359	0.53125	0.5	0.6111111111111112	0.43333333333333335	0.48571428571428577	0.45945945945945943	0.40625	0.4871794871794872	0.45945945945945943	0.40625	0.4285714285714286	0.5961538461538461	0.5581395348837209	0.48484848484848486	0.3548387096774194	0.46875	0.46153846153846156	0.4722222222222222
Evaluating Vehicle Emissions Inspection and Maintenance Programs	0.5111111111111111	0.6111111111111112	0.46875	0.04166666666666663	0.46875	0.4444444444444444	0.5238095238095238	0.5227272727272727	0.5555555555555556	0.47058823529411764	0.3214285714285714	0.5	0.5185185185185186	0.5526315789473684	0.4571428571428572	0.4545454545454546	0.5128205128205128	0.5384615384615384	0.40625	0.72	0.5714285714285714	0.575	0.5757575757575757	0.53125	0.3666666666666667	0.45945945945945943	0.37142857142857144	0.4390243902439024	0.5454545454545454	0.4871794871794872	0.5	0.46875	0.5	0.4482758620689655	0.4545454545454546	0.5135135135135135	0.4193548387096774	0.5	0.5135135135135135	0.4193548387096774	0.34375	0.5800000000000001	0.5365853658536586	0.5454545454545454	0.46875	0.4838709677419355	0.48	0.48571428571428577
The Measurement of Environmental and Resource Values Theory and Methods	0.5111111111111111	0.6111111111111112	0.31034482758620685	0.3214285714285714	0.46875	0.5263157894736843	0.5581395348837209	0.4883720930232558	0.5555555555555556	0.4242424242424242	0.04166666666666663	0.4482758620689655	0.5714285714285714	0.5526315789473684	0.4571428571428572	0.4545454545454546	0.4736842105263158	0.5	0.40625	0.72	0.5185185185185186	0.5	0.5757575757575757	0.53125	0.4193548387096774	0.5	0.32352941176470584	0.47619047619047616	0.5	0.4473684210526315	0.4482758620689655	0.46875	0.5	0.33333333333333337	0.5428571428571429	0.4285714285714286	0.4193548387096774	0.45945945945945943	0.4285714285714286	0.3666666666666667	0.34375	0.5800000000000001	0.5365853658536586	0.5454545454545454	0.4193548387096774	0.43333333333333335	0.41666666666666663	0.48571428571428577
BLS IndustrySpecific Occupational Employment and Wages	0.5625	0.631578947368421	0.3548387096774194	0.4193548387096774	0.4545454545454546	0.4736842105263158	0.5116279069767442	0.4772727272727273	0.5789473684210527	0.5789473684210527	0.46875	0.4838709677419355	0.5	0.5	0.4444444444444444	0.48571428571428577	0.5	0.4473684210526315	0.4411764705882353	0.7857142857142857	0.5517241379310345	0.4871794871794872	0.5588235294117647	0.5151515151515151	0.40625	0.4871794871794872	0.4871794871794872	0.5652173913043479	0.5294117647058824	0.5121951219512195	0.3214285714285714	0.11111111111111116	0.48484848484848486	0.3793103448275862	0.4411764705882353	0.5384615384615384	0.4545454545454546	0.4473684210526315	0.45945945945945943	0.3548387096774194	0.38235294117647056	0.5686274509803921	0.5238095238095238	0.4375	0.4545454545454546	0.46875	0.5185185185185186	0.4285714285714286
Prime Supplier Sales Volumes	0.7111111111111111	0.6774193548387097	0.6206896551724138	0.48	0.6206896551724138	0.5757575757575757	0.675	0.7272727272727273	0.7352941176470589	0.696969696969697	0.5925925925925926	0.56	0.6521739130434783	0.6060606060606061	0.59375	0.6451612903225806	0.6388888888888888	0.7027027027027026	0.6	0.7894736842105263	0.5909090909090908	0.6666666666666667	0.6896551724137931	0.6896551724137931	0.5185185185185186	0.6666666666666667	0.6666666666666667	0.6585365853658536	0.6071428571428572	0.6486486486486487	0.5	0.5714285714285714	0.5555555555555556	0.56	0.6	0.6470588235294117	0.5714285714285714	0.6285714285714286	0.6470588235294117	0.5714285714285714	0.5806451612903225	0.7346938775510203	0.6923076923076923	0.6551724137931034	0.6666666666666667	0.5925925925925926	0.55	0.5806451612903225
Approaches to Assessing the Benefits Costs and Impacts of the RCRA Subtitle C Program	0.4444444444444444	0.6052631578947368	0.4242424242424242	0.33333333333333337	0.5142857142857142	0.4473684210526315	0.4883720930232558	0.41860465116279066	0.625	0.4722222222222222	0.48484848484848486	0.5454545454545454	0.34615384615384615	0.4736842105263158	0.37142857142857144	0.5	0.4358974358974359	0.5	0.3125	0.7931034482758621	0.4642857142857143	0.42105263157894735	0.5294117647058824	0.48484848484848486	0.4242424242424242	0.5	0.42105263157894735	0.4418604651162791	0.5	0.368421052631579	0.4	0.375	0.5	0.4	0.3125	0.38888888888888884	0.4242424242424242	0.46153846153846156	0.4736842105263158	0.4242424242424242	0.303030303030303	0.4897959183673469	0.3846153846153846	0.40625	0.375	0.5294117647058824	0.5357142857142857	0.25
Detailed Assessment of UST Universe by Tank Use and Industry Sector	0.4666666666666667	0.5945945945945945	0.3548387096774194	0.5151515151515151	0.40625	0.38888888888888884	0.47619047619047616	0.40476190476190477	0.65	0.5789473684210527	0.4193548387096774	0.43333333333333335	0.6	0.32352941176470584	0.4444444444444444	0.4411764705882353	0.3783783783783784	0.3142857142857143	0.34375	0.7407407407407407	0.4444444444444444	0.4473684210526315	0.5588235294117647	0.5151515151515151	0.30000000000000004	0.5609756097560976	0.4871794871794872	0.4285714285714286	0.3870967741935484	0.39473684210526316	0.43333333333333335	0.4545454545454546	0.48484848484848486	0.3793103448275862	0.3939393939393939	0.37142857142857144	0.4545454545454546	0.4054054054054054	0.37142857142857144	0.24137931034482762	0.28125	0.5102040816326531	0.4878048780487805	0.48484848484848486	0.5	0.3666666666666667	0.5185185185185186	0.4285714285714286
Draft Industry and Facility Profiles	0.5681818181818181	0.5625	0.4482758620689655	0.4642857142857143	0.5	0.5555555555555556	0.6511627906976745	0.5813953488372092	0.5882352941176471	0.5454545454545454	0.40740740740740744	0.42307692307692313	0.56	0.5428571428571429	0.5294117647058824	0.6571428571428571	0.5405405405405406	0.5675675675675675	0.43333333333333335	0.6666666666666667	0.5	0.5277777777777778	0.5666666666666667	0.5666666666666667	0.4482758620689655	0.5675675675675675	0.5277777777777778	0.5714285714285714	0.5806451612903225	0.5135135135135135	0.4814814814814815	0.5	0.4285714285714286	0.42307692307692313	0.4838709677419355	0.5	0.5	0.5675675675675675	0.5	0.4482758620689655	0.46875	0.6326530612244898	0.6341463414634146	0.5806451612903225	0.5483870967741935	0.5172413793103448	0.5217391304347826	0.5151515151515151
Economic Impact Analysis of Additional Mechanisms for Local Government Entities to Demonstrate Financial Responsibility for Underground Storage Tanks	0.30434782608695654	0.6136363636363636	0.33333333333333337	0.43243243243243246	0.42105263157894735	0.36585365853658536	0.4130434782608695	0.19047619047619047	0.6304347826086957	0.42500000000000004	0.34285714285714286	0.5263157894736843	0.5833333333333333	0.3902439024390244	0.41463414634146345	0.32432432432432434	0.3571428571428571	0.38095238095238093	0.2777777777777778	0.7352941176470589	0.5833333333333333	0.41860465116279066	0.6190476190476191	0.55	0.33333333333333337	0.5217391304347826	0.38095238095238093	0.2954545454545454	0.4054054054054054	0.25	0.4444444444444444	0.42105263157894735	0.4871794871794872	0.4	0.368421052631579	0.3902439024390244	0.46153846153846156	0.38095238095238093	0.35	0.33333333333333337	0.2222222222222222	0.42307692307692313	0.4565217391304348	0.525	0.5	0.43243243243243246	0.6	0.3589743589743589
Employer Costs for Employee Compensation	0.6363636363636364	0.65625	0.5517241379310345	0.46153846153846156	0.5517241379310345	0.6	0.625	0.6190476190476191	0.6764705882352942	0.5483870967741935	0.46153846153846156	0.41666666666666663	0.4285714285714286	0.5882352941176471	0.53125	0.5806451612903225	0.6216216216216216	0.6111111111111112	0.5806451612903225	0.75	0.4285714285714286	0.5714285714285714	0.5714285714285714	0.5714285714285714	0.5	0.5714285714285714	0.5714285714285714	0.6744186046511628	0.5862068965517242	0.5555555555555556	0.2727272727272727	0.4444444444444444	0.5357142857142857	0.41666666666666663	0.5333333333333333	0.6285714285714286	0.5517241379310345	0.5714285714285714	0.5882352941176471	0.5	0.5161290322580645	0.6666666666666667	0.641025641025641	0.5862068965517242	0.5517241379310345	0.5185185185185186	0.17647058823529416	0.5625
