	Industrial Production Index NAICS 2211  32 32 Internal Combustion Generators by State	Surgical Hospitals Industry NAICS 6221 2002 Source US Census Bureau generated by RTI International using American FactFinder “Sector 62 Health Care and Social Assistance Subject Series—Estab  Firm Size Legal Form of Organization for the United States	Census Bureau generated by RTI International using American FactFinder “Sector 62 Health Care and Social Assistance Subject Series—Estab  Firm Size Concentration by Largest Firms for the United States	Firm Size Data from the Statistics of US Businesses US Detail Employment Sizes 2002” Downloaded	Memo to US EPA Development of HAP Emission Factors for Small lt500 HP Stationary Reciprocating Internal Combustion Engines RICE Attachment A April 13 Available in the docket at EPAHQOAR200500300009 at wwwregulationsgov	Assessment of Health Risks to Garment Workers and Certain Home Residents from Exposure to Formaldehyde Office of Pesticides and Toxic Substances	Mortality from lymphohematopoetic malignancies among workers in formaldehyde industries	Mortality from solid cancers among workers in formaldehyde industries	Mortality from lymphohematopoietic malignancies among workers in formaldehyde industries The National Cancer Institute cohort	Mortality among a cohort of garment workers exposed to formaldehyde an update	Extended followup of a cohort of British chemical workers exposed to formaldehyde	Chemical Industry Institute of Toxicology CIIT1999 Formaldehyde Hazard characterization and doseresponse assessment for carcinogenicity by the route of inhalation CIIT	Analysis of the Sensitivity and Uncertainty in 2Stage Clonal Growth Models for Formaldehyde with Relevance to Other BiologicallyBased Dose Response BBDR Models US Environmental Protection Agency	Uncertainties in the CIIT 2stage model for formaldehydeinduced nasal cancer in the F344 rat a limited sensitivity analysisI	Sensitivity analysis of biologically motivated model for formaldehydeinduced respiratory cancer in humans	27 Agency for Toxic Substances and Disease Registry ATSDR	Department of Health and Human Services Public Health Service httpwwwatsdrcdcgovtoxprofilestp111html 28 WHO 2002 Concise International Chemical Assessment Document 40 Formaldehyde Published under the joint sponsorship of the United Nations Environment Programme the International Labour Organization and the World Health Organization and produced within the framework of the InterOrganization Programme for the Sound Management of Chemicals	Integrated Risk Information System File of Acetaldehyde Research and Development National Center for Environmental Assessment	Agency for Research on Cancer IARC	Integrated Risk Information System File of Acetaldehyde This material is available electronically at httpwwwepagovirissubst0290htm benzoaanthracene37 benzobfluoranthene38 benzokfluoranthene39 benzoapyrene40 chrysene41 dibenzahanthracene42 and indeno123cdpyrene43 Recent studies have found that maternal exposures to PAHs in a population of pregnant women were associated with 33 US EPA	Inhalation toxicity of acetaldehyde in rats I Acute and subacute studies	Aerosolized acetaldehyde induces histaminemediated bronchoconstriction in asthmatics	Integrated Risk Information System File of acenaphthene Research and Development National Center for Environmental Assessment Washington DC This material is available electronically at httpwwwepagovnceairissubst0442htm	Integrated Risk Information System File of benzoaanthracene Research and Development National Center for Environmental Assessment Washington DC This material is available electronically at httpwwwepagovnceairissubst0454htm	Integrated Risk Information System File of benzobfluoranthene Research and Development National Center for Environmental Assessment Washington DC This material is available electronically at httpwwwepagovnceairissubst0452htm 39 US EPA	Integrated Risk Information System File of benzoapyrene Research and Development National Center for Environmental Assessment Washington DC This material is available electronically at httpwwwepagovnceairissubst0136htm	Integrated Risk Information System File of chrysene Research and Development National Center for Environmental Assessment Washington DC This material is available electronically at httpwwwepagovnceairissubst0455htm 42 US EPA	Integrated Risk Information System File of indeno123cdpyrene Research and Development National Center for Environmental Assessment Washington DC This material is available electronically at httpwwwepagovnceairissubst0457htm	Effect of transplacental exposure to environmental pollutants on birth outcomes in a multiethnic population Environ Health Perspect	Effect of prenatal exposure to airborne polycyclic aromatic hydrocarbons on neurodevelopment in the first 3 years of life among innercity children	Toxicological Review of Naphthalene Reassessment of the Inhalation Cancer Risk Environmental Protection Agency Integrated Risk Information System Research and Development National Center for Environmental Assessment Washington DC This material is available electronically at httpwwwepagovirissubst0436htm	External Peer Review for the IRIS Reassessment of the Inhalation Carcinogenicity of Naphthalene	49 International Agency for Research on Cancer IARC 2002 Monographs on the Evaluation of the Carcinogenic Risk of Chemicals for Humans	Toxicological Review of Naphthalene Environmental Protection Agency Integrated Risk Information System Research and Development National Center for Environmental Assessment Washington DC This material is available electronically at httpwwwepagovirissubst0436htm Environmental Assessment	Effect of possible smog irritants on human subjects JAMA165 19802010	Environmental Protection Agency	Experimentelle reizwirkungen von Acrolein auf den Menschen Int Arch Occup Environ Hlth 402117130 In German 56 Integrated Risk Information System File of Acrolein Office of Research and Development National Center for Environmental Assessment Washington DC This material is available at httpwwwepagovirissubst0364htm 57 US EPA US Environmental Protection Agency	Immediate sensory nervemediated respiratory responses to irritants in healthy and allergic airwaydiseased mice	American Hospital Association	The influence of location source and emission type in estimates of the human health benefits of reducing a ton of air pollution Air Qual Atmos Health	Tax Incidence”	Expanded Expert Judgment Assessment of the ConcentrationResponse Relationship Between	Interstate Oil  Gas Compact Commission	An Empirical Bayes Approach to Combining Estimates of the Value of Statistical Life for Environmental Policy Analysis Environmental and Resource Economics	Reduction in Fine Particulate Air Pollution and Mortality	Electric Holdings	What Determines the Value of Life	Estimating the Public Health Benefits of Proposed Air Pollution Regulations	Memorandum to Melanie King US Environmental Protection Agency Impacts Associated with NESHAP for Existing Stationary CI RICE	Microeconomic Theory	Circular A4 Regulatory Analysis	Lung Cancer Cardiopulmonary Mortality and Longterm Exposure to Fine Particulate Air Pollution”	Expert Judgment Assessment of the Mortality Impact of Changes in Ambient Fine Particulate Matter in the US Environ Sci	The Federal Reserve Board “Industrial Production and Capacity Utilization Industrial	and	of Economic Analysis BEA	of the Census 2002 generated by RTI International using American FactFinder “Sector 21 Mining Industry Series	of the Census 2002 generated by RTI International using American FactFinder “Sector 22 Utilities	of the Census 2002 generated by RTI International using American FactFinder “Sector 62 Health Care and Social Assistance Geographic Area Series	Industry Series” Crude Petroleum  Natural Gas	Industry Series” Electric Power Generation Transmission and Distribution	Industry Series” Hospitals	Industry Series” Natural Gas Liquid Extraction	Industry Series” Pipeline Transportation	Census of Governments Volume 4 Number 3 Finances of County Governments 2002 GC0243 US Government Printing Office	Census of Governments Volume 4 Number 4 Finances of Municipal and Township Governments 2002 GC0244 US Government Printing Office	Firm Size Data from the Statistics of US Businesses US Detail Employment Sizes	Firm Size Data from the Statistics of US Businesses US All Industries Tabulated by Receipt Size	Bureau generated by RTI International using American FactFinder “Sector 21 Mining Industry Series Historical Statistics for the Industry	Bureau generated by RTI International using American FactFinder “Sector 22 Utilities Subject Series—Estab  Firm Size Concentration by Largest Firms for the United States	Bureau generated by RTI International using American FactFinder “Sector 22 Utilities Geographic Area Series Summary Statistics	Bureau generated by RTI International using American FactFinder “Sector 62 Health Care and Social Assistance Subject Series—Estab  Firm Size Legal Form of Organization for the United States	Bureau generated by RTI International using American FactFinder “Sector 31 Manufacturing Industry Series Historical Statistics for the Industry	Bureau generated by RTI International using American FactFinder “Sector 48 Transportation and Warehousing Industry Series Comparative Statistics for the United States	Bureau generated by RTI International using American FactFinder “Sector 48 Transportation and Warehousing Subject Series—Estab  Firm Size Concentration by Largest Firms for the United States	Bureau generated by RTI International using American FactFinder “Sector 4849 Geographic Distribution—Pipeline transportation of natural gas	Bureau generated by RTI International using American FactFinder “Sector 4849 Transportation and Warehousing Subject Series—Estab  Firm Size Legal Form of Organization for the United States	Bureau generated by RTI International using American FactFinder “Sector 00 All sectors Geographic Area Series EconomyWide Key Statistics	Farm and Ranch Irrigation Survey”	Department of Agriculture USDA	Department of Energy Energy Information Administration	Information Administration	Guidelines for Preparing Economic Analyses	Environmental Protection Agency EPA	Guidelines for Preparing Economic Analyses External Review Draft National Center for Environmental Economics	Regulatory Impact Analysis National Emission Standards for Hazardous Air Pollutants from the Portland Cement Manufacturing Industry Office of Air Quality Planning and Standards Research Triangle Park	Environmental Protection Agency US	Assessment – RTP Division December Available on the Internet at	Environmental Protection Agency  Science Advisory	Environmental Protection Agency 	Review of EPA’s Integrated Science Assessment for Particulate Matter First External Review Draft	Table of Small Business Size Standards Matched to North American Industry Classification System Codes” Effective	The Value of a Statistical Life A Critical Review of Market Estimates throughout the World”	Price Responsiveness in the AEO2003 NEMS Residential and Commercial
Almanac of Business and Industrial Financial Ratios 2009 Edition	0.788235294117647	0.8307086614173228	0.8137254901960784	0.7422680412371134	0.8119266055045872	0.7916666666666666	0.7931034482758621	0.8115942028985508	0.76	0.8441558441558441	0.8024691358024691	0.8083832335329342	0.8041237113402062	0.7886178861788617	0.7714285714285715	0.828125	0.8909090909090909	0.784	0.796875	0.8883116883116883	0.8055555555555556	0.7738095238095238	0.8302752293577982	0.8333333333333334	0.8376068376068376	0.8302752293577982	0.8303571428571429	0.8340807174887892	0.7862595419847328	0.815068493150685	0.8585526315789473	0.7894736842105263	0.7835820895522388	0.8531468531468531	0.8088235294117647	0.796875	0.875	0.7636363636363637	0.734375	0.7785234899328859	0.890625	0.7529411764705882	0.78125	0.7857142857142857	0.78125	0.84375	0.78125	0.7733333333333333	0.7661290322580645	0.875	0.828125	0.7604166666666666	0.7711864406779662	0.6627906976744186	0.953125	0.796875	0.7567567567567568	0.7346938775510204	0.7931034482758621	0.84375	0.7972972972972973	0.796875	0.734375	0.78125	0.75	0.7578125	0.8333333333333334	0.7052631578947368	0.7391304347826086	0.7976878612716763	0.7734375	0.8031088082901554	0.7517241379310344	0.7857142857142857	0.8041237113402062	0.7972027972027972	0.8020833333333334	0.7898550724637681	0.796875	0.84375	0.75	0.78125	0.8125	0.796875	0.7314814814814815	0.8040201005025126	0.796875	0.8769230769230769	0.796875	0.796875	0.7755102040816326	0.7105263157894737	0.7741935483870968	0.8059701492537313
Estimating the Public Health Benefits of Proposed Air Pollution Regulations	0.7764705882352941	0.8346456692913385	0.7892156862745098	0.7628865979381443	0.8073394495412844	0.7569444444444444	0.7701149425287356	0.7866666666666666	0.768	0.7922077922077922	0.8395061728395061	0.7724550898203593	0.7835051546391752	0.7723577235772358	0.7714285714285715	0.8133333333333334	0.8636363636363636	0.752	0.8266666666666667	0.8597402597402597	0.76	0.7857142857142857	0.8027522935779816	0.8063063063063063	0.8162393162393162	0.8073394495412844	0.8125	0.8116591928251121	0.7404580152671756	0.773972602739726	0.8421052631578947	0.7789473684210526	0.746268656716418	0.8356643356643356	0.84	0.7733333333333333	0.8555555555555555	0.7818181818181819	0.7733333333333333	0.6845637583892618	0.9066666666666666	0.7764705882352941	0.7733333333333333	0.7597402597402597	0.6933333333333334	0.8266666666666667	0.7866666666666666	0.0	0.7741935483870968	0.88	0.8	0.7604166666666666	0.7542372881355932	0.7790697674418605	0.96	0.8666666666666667	0.8108108108108109	0.7959183673469388	0.8	0.7733333333333333	0.7866666666666666	0.8266666666666667	0.76	0.76	0.8035714285714286	0.8125	0.8076923076923077	0.7368421052631579	0.8115942028985508	0.7976878612716763	0.796875	0.7875647668393783	0.8068965517241379	0.8035714285714286	0.8144329896907216	0.7972027972027972	0.8177083333333334	0.782608695652174	0.8133333333333334	0.8	0.76	0.8133333333333334	0.7733333333333333	0.7733333333333333	0.7222222222222222	0.8140703517587939	0.7733333333333333	0.8	0.7733333333333333	0.7733333333333333	0.7959183673469388	0.8070175438596491	0.7849462365591398	0.8666666666666667
Microeconomic Theory	0.8352941176470589	0.9409448818897638	0.9264705882352942	0.8762886597938144	0.9174311926605505	0.9097222222222222	0.8275862068965517	0.8115942028985508	0.864	0.8441558441558441	0.8518518518518519	0.9041916167664671	0.9175257731958762	0.8861788617886179	0.8761904761904762	0.8245614035087719	0.9613636363636363	0.896	0.7941176470588235	0.9584415584415584	0.875	0.8690476190476191	0.926605504587156	0.9279279279279279	0.9316239316239316	0.926605504587156	0.9285714285714286	0.9282511210762332	0.8931297709923665	0.8904109589041096	0.9407894736842105	0.8842105263157894	0.8880597014925373	0.9370629370629371	0.8676470588235294	0.7419354838709677	0.9472222222222222	0.8818181818181818	0.7931034482758621	0.9060402684563759	0.85	0.8823529411764706	0.8421052631578947	0.8961038961038961	0.8245614035087719	0.85	0.8181818181818182	0.88	0.8790322580645161	0.0	0.8387096774193549	0.8854166666666666	0.8898305084745762	0.8837209302325582	0.95	0.75	0.8918918918918919	0.8877551020408163	0.903448275862069	0.8723404255319149	0.8513513513513513	0.8928571428571429	0.9166666666666666	0.8333333333333334	0.9017857142857143	0.8984375	0.8717948717948718	0.8736842105263158	0.8913043478260869	0.9248554913294798	0.8984375	0.927461139896373	0.896551724137931	0.9166666666666666	0.9226804123711341	0.9090909090909091	0.9270833333333334	0.8985507246376812	0.8571428571428571	0.8	0.8333333333333334	0.8076923076923077	0.7380952380952381	0.7714285714285715	0.8703703703703703	0.9346733668341709	0.7647058823529411	0.8615384615384616	0.7346938775510204	0.75	0.8877551020408163	0.9035087719298246	0.8817204301075269	0.835820895522388
Tax Incidence	0.8941176470588236	0.9566929133858267	0.946078431372549	0.9278350515463918	0.9541284403669725	0.9305555555555556	0.896551724137931	0.8695652173913043	0.92	0.8961038961038961	0.9135802469135802	0.9341317365269461	0.9484536082474226	0.926829268292683	0.9142857142857143	0.8596491228070176	0.9727272727272728	0.928	0.8529411764705882	0.9714285714285714	0.875	0.8928571428571429	0.9541284403669725	0.954954954954955	0.9572649572649573	0.9541284403669725	0.9553571428571429	0.9551569506726457	0.9236641221374046	0.9246575342465754	0.9605263157894737	0.8947368421052632	0.9253731343283582	0.9615384615384616	0.9264705882352942	0.7741935483870968	0.9694444444444444	0.9181818181818182	0.8620689655172413	0.9328859060402684	0.1875	0.8941176470588236	0.8947368421052632	0.9415584415584416	0.8947368421052632	0.8235294117647058	0.8484848484848485	0.9066666666666666	0.9274193548387096	0.85	0.9032258064516129	0.90625	0.923728813559322	0.8953488372093024	0.7692307692307693	0.875	0.9099099099099099	0.8979591836734694	0.9241379310344827	0.8936170212765957	0.9324324324324325	0.9285714285714286	0.8958333333333334	0.9047619047619048	0.9375	0.921875	0.9102564102564102	0.9157894736842105	0.9202898550724637	0.9364161849710982	0.921875	0.9430051813471503	0.9241379310344827	0.9345238095238095	0.9432989690721649	0.9300699300699301	0.9427083333333334	0.927536231884058	0.8	0.8666666666666667	0.8703703703703703	0.8461538461538461	0.8571428571428571	0.8	0.9259259259259259	0.9447236180904522	0.7941176470588235	0.8923076923076924	0.8367346938775511	0.78125	0.9081632653061225	0.9035087719298246	0.9139784946236559	0.8955223880597015
Firm Size Data from the Statistics of US Businesses 	0.8	0.8661417322834646	0.8431372549019608	0.4639175257731959	0.8623853211009175	0.8055555555555556	0.7586206896551724	0.7971014492753623	0.792	0.7792207792207793	0.8024691358024691	0.8383233532934131	0.8247422680412371	0.7967479674796748	0.8095238095238095	0.8245614035087719	0.9159090909090909	0.784	0.7884615384615384	0.8935064935064935	0.7638888888888888	0.7619047619047619	0.8348623853211009	0.8333333333333334	0.8376068376068376	0.8302752293577982	0.8348214285714286	0.8385650224215246	0.8015267175572519	0.8082191780821918	0.881578947368421	0.7684210526315789	0.7835820895522388	0.8636363636363636	0.8235294117647058	0.7692307692307693	0.8916666666666667	0.7818181818181819	0.8076923076923077	0.8053691275167785	0.9038461538461539	0.7529411764705882	0.8076923076923077	0.7727272727272727	0.8596491228070176	0.8269230769230769	0.7307692307692307	0.7866666666666666	0.7983870967741935	0.8461538461538461	0.7692307692307693	0.8125	0.7966101694915254	0.7906976744186046	0.9615384615384616	0.8076923076923077	0.8108108108108109	0.8061224489795918	0.8275862068965517	0.8461538461538461	0.7567567567567568	0.8269230769230769	0.9038461538461539	0.8846153846153846	0.8214285714285714	0.828125	0.3333333333333333	0.45263157894736844	0.8043478260869565	0.8208092485549133	0.7890625	0.8341968911917098	0.8	0.8095238095238095	0.8350515463917526	0.8181818181818182	0.8385416666666666	0.8043478260869565	0.7115384615384616	0.8076923076923077	0.8888888888888888	0.8269230769230769	0.7307692307692307	0.7692307692307693	0.7962962962962963	0.8090452261306532	0.7692307692307693	0.8	0.8269230769230769	0.75	0.8061224489795918	0.7719298245614035	0.7849462365591398	0.835820895522388
Sector 00 All sectors Geographic Area Series EconomyWide Key Statistics 2002	0.8235294117647058	0.8267716535433071	0.7990196078431373	0.8041237113402062	0.8211009174311926	0.7569444444444444	0.7931034482758621	0.7894736842105263	0.76	0.8311688311688312	0.8395061728395061	0.8083832335329342	0.7989690721649485	0.7723577235772358	0.7619047619047619	0.7368421052631579	0.8818181818181818	0.784	0.8157894736842105	0.8727272727272727	0.8552631578947368	0.8214285714285714	0.8211009174311926	0.8243243243243243	0.8290598290598291	0.8211009174311926	0.8214285714285714	0.8251121076233184	0.7709923664122137	0.7602739726027398	0.8486842105263158	0.8210526315789474	0.7611940298507462	0.8461538461538461	0.8289473684210527	0.8552631578947368	0.8666666666666667	0.7727272727272727	0.8289473684210527	0.7919463087248322	0.9078947368421053	0.8235294117647058	0.7894736842105263	0.8116883116883117	0.7763157894736842	0.8421052631578947	0.8026315789473685	0.868421052631579	0.782258064516129	0.8421052631578947	0.8157894736842105	0.8333333333333334	0.7796610169491526	0.813953488372093	0.9605263157894737	0.8026315789473685	0.8018018018018018	0.8061224489795918	0.7862068965517242	0.7894736842105263	0.8026315789473685	0.8026315789473685	0.8026315789473685	0.8026315789473685	0.7857142857142857	0.796875	0.8717948717948718	0.8105263157894737	0.7463768115942029	0.7861271676300579	0.7109375	0.7927461139896373	0.7517241379310344	0.7678571428571429	0.788659793814433	0.7762237762237763	0.7916666666666666	0.5217391304347826	0.8421052631578947	0.8157894736842105	0.7894736842105263	0.8421052631578947	0.6973684210526315	0.8421052631578947	0.8055555555555556	0.8040201005025126	0.8421052631578947	0.8421052631578947	0.7894736842105263	0.8421052631578947	0.7857142857142857	0.7894736842105263	0.8172043010752689	0.8289473684210527
Sector 21 Mining Industry Series Historical Statistics for the Industry 2002 and 1997	0.8588235294117647	0.8110236220472441	0.7843137254901961	0.8144329896907216	0.8073394495412844	0.7847222222222222	0.8505747126436781	0.788235294117647	0.776	0.8	0.8352941176470589	0.8023952095808383	0.8041237113402062	0.7723577235772358	0.7619047619047619	0.7647058823529411	0.865909090909091	0.792	0.8235294117647058	0.8675324675324675	0.8	0.8235294117647058	0.8211009174311926	0.8198198198198198	0.811965811965812	0.8165137614678899	0.8125	0.8161434977578476	0.7557251908396947	0.7808219178082192	0.8486842105263158	0.7894736842105263	0.7910447761194029	0.8286713286713286	0.8	0.8235294117647058	0.8555555555555555	0.7545454545454545	0.8235294117647058	0.7718120805369127	0.9176470588235294	0.8588235294117647	0.8235294117647058	0.7597402597402597	0.7529411764705882	0.8705882352941177	0.8235294117647058	0.8352941176470589	0.7580645161290323	0.8588235294117647	0.8470588235294118	0.8541666666666666	0.788135593220339	0.8488372093023255	0.9647058823529412	0.8588235294117647	0.7747747747747747	0.7959183673469388	0.7724137931034483	0.7176470588235294	0.8	0.7647058823529411	0.7058823529411765	0.7294117647058823	0.7946428571428571	0.7734375	0.8117647058823529	0.7894736842105263	0.5869565217391305	0.7687861271676301	0.75	0.7823834196891192	0.6206896551724138	0.7261904761904762	0.7835051546391752	0.7832167832167832	0.7916666666666666	0.7753623188405797	0.8235294117647058	0.8352941176470589	0.7647058823529411	0.8117647058823529	0.8235294117647058	0.8117647058823529	0.7685185185185185	0.7638190954773869	0.8117647058823529	0.7647058823529411	0.8117647058823529	0.8117647058823529	0.7653061224489796	0.7807017543859649	0.8172043010752689	0.8352941176470589
Sector 22 Utilitie Subject Series  Estab  Firm Size Concentration by Largest Firms for the United States	0.7692307692307693	0.7204724409448819	0.5147058823529411	0.7884615384615384	0.7798165137614679	0.7083333333333334	0.7307692307692307	0.7115384615384616	0.8	0.7403846153846154	0.7884615384615384	0.7544910179640718	0.7680412371134021	0.7804878048780488	0.8285714285714286	0.7884615384615384	0.8340909090909091	0.76	0.8461538461538461	0.8337662337662337	0.7596153846153846	0.7692307692307693	0.7844036697247706	0.7882882882882883	0.7948717948717948	0.7844036697247706	0.7901785714285714	0.7892376681614349	0.7404580152671756	0.7465753424657534	0.805921052631579	0.7884615384615384	0.7611940298507462	0.8006993006993007	0.7884615384615384	0.8365384615384616	0.825	0.8272727272727273	0.8557692307692307	0.7583892617449665	0.9230769230769231	0.6826923076923077	0.8076923076923077	0.7662337662337663	0.75	0.8846153846153846	0.8173076923076923	0.75	0.7580645161290323	0.8942307692307693	0.8557692307692307	0.8461538461538461	0.7627118644067796	0.8076923076923077	0.9711538461538461	0.875	0.7837837837837838	0.8076923076923077	0.7586206896551724	0.7788461538461539	0.7211538461538461	0.8365384615384616	0.8173076923076923	0.7980769230769231	0.8125	0.796875	0.7692307692307693	0.8173076923076923	0.7536231884057971	0.41040462427745666	0.78125	0.6373056994818653	0.7517241379310344	0.6666666666666666	0.5103092783505154	0.7832167832167832	0.65625	0.7753623188405797	0.8461538461538461	0.8461538461538461	0.7788461538461539	0.8557692307692307	0.8269230769230769	0.8269230769230769	0.8148148148148148	0.7587939698492462	0.8269230769230769	0.7596153846153846	0.7980769230769231	0.8269230769230769	0.7788461538461539	0.8245614035087719	0.7884615384615384	0.7980769230769231
Sector 22 Utilities Geographic Area Series Summary Statistics 2002 and 1997	0.8235294117647058	0.8188976377952756	0.7843137254901961	0.7216494845360825	0.8302752293577982	0.7777777777777778	0.8160919540229885	0.8266666666666667	0.768	0.8311688311688312	0.8271604938271605	0.8143712574850299	0.8247422680412371	0.7642276422764228	0.780952380952381	0.8	0.8886363636363637	0.8	0.8533333333333334	0.8779220779220779	0.8533333333333334	0.7976190476190477	0.8302752293577982	0.8333333333333334	0.8290598290598291	0.8256880733944955	0.8303571428571429	0.8295964125560538	0.7786259541984732	0.7671232876712328	0.8618421052631579	0.8105263157894737	0.8059701492537313	0.8566433566433567	0.7733333333333333	0.8666666666666667	0.8777777777777778	0.7545454545454545	0.84	0.785234899328859	0.9333333333333333	0.8588235294117647	0.76	0.7922077922077922	0.7733333333333333	0.8933333333333333	0.8266666666666667	0.88	0.7903225806451613	0.8666666666666667	0.8133333333333334	0.84375	0.8050847457627118	0.8255813953488372	0.96	0.8266666666666667	0.7927927927927928	0.8163265306122449	0.7862068965517242	0.8	0.8533333333333334	0.8266666666666667	0.8133333333333334	0.8	0.7946428571428571	0.8046875	0.8461538461538461	0.7894736842105263	0.7101449275362319	0.7630057803468208	0.6328125	0.7875647668393783	0.7172413793103448	0.7142857142857143	0.7680412371134021	0.7762237762237763	0.78125	0.7463768115942029	0.84	0.8266666666666667	0.8133333333333334	0.8133333333333334	0.7733333333333333	0.8666666666666667	0.8055555555555556	0.8140703517587939	0.8666666666666667	0.88	0.8133333333333334	0.8666666666666667	0.7857142857142857	0.7543859649122807	0.7526881720430108	0.8666666666666667
Sector 31 Manufacturing Industry Series Historical Statistics for the Industry 2002 and Earlier Years	0.801980198019802	0.7952755905511811	0.7598039215686274	0.8316831683168316	0.7935779816513762	0.7777777777777778	0.8118811881188119	0.7524752475247525	0.76	0.7920792079207921	0.7821782178217822	0.8023952095808383	0.7835051546391752	0.7886178861788617	0.8095238095238095	0.7920792079207921	0.8477272727272728	0.816	0.8217821782178217	0.8389610389610389	0.7722772277227723	0.7326732673267327	0.8027522935779816	0.8018018018018018	0.811965811965812	0.8027522935779816	0.8080357142857143	0.8026905829596412	0.7404580152671756	0.7602739726027398	0.8157894736842105	0.801980198019802	0.7686567164179104	0.8146853146853147	0.801980198019802	0.8415841584158416	0.8333333333333334	0.7909090909090909	0.8514851485148515	0.7651006711409396	0.9108910891089109	0.8217821782178217	0.8316831683168316	0.7337662337662337	0.7326732673267327	0.8910891089108911	0.8217821782178217	0.7920792079207921	0.782258064516129	0.8811881188118812	0.8217821782178217	0.8415841584158416	0.8305084745762712	0.801980198019802	0.9702970297029703	0.8613861386138614	0.7927927927927928	0.8415841584158416	0.7517241379310344	0.7227722772277227	0.7524752475247525	0.7821782178217822	0.7425742574257426	0.7623762376237624	0.8392857142857143	0.78125	0.7326732673267327	0.7722772277227723	0.6666666666666666	0.7514450867052023	0.7734375	0.7564766839378239	0.6206896551724138	0.7321428571428571	0.7577319587628866	0.7692307692307693	0.765625	0.782608695652174	0.8316831683168316	0.8415841584158416	0.7722772277227723	0.8316831683168316	0.8118811881188119	0.8217821782178217	0.8055555555555556	0.7487437185929648	0.8316831683168316	0.7623762376237624	0.801980198019802	0.8316831683168316	0.7920792079207921	0.8157894736842105	0.8217821782178217	0.7821782178217822
