	OnFarm Energy Use Characterizations Report Number IE052 Â©American Council for an EnergyEfficient	Characterization of the US Industrial Commercial Boiler Population submitted to Oak Ridge National Laboratory	74 FR 16447 Mandatory Greenhouse Gas Reporting Regulations Proposed Rule	Memorandum from Chris Steuer Marian Van Pelt and Robert Lanza regarding Methodology Description for Industrial Sector GHG Threshold Analysis	National Laboratory LBNL Energy Data Sourcebook for the US Residential Sector Prepared by Energy Analysis Program Environmental Energy Technologies Division LBNL	httpenduselblgovinfoPubs9599html National MultiHousing Council NMHC Quick Facts Apartment Stock Distribution of Apartments by Size of Property NMHC tabulation of unpublished data from the US Census Bureauaposs	Economic Census	Residential Energy Consumption Survey	Environmental Protection Agency EPA Supporting Data for Threshold Analysis Subpart X â€“ PP Greenhouse Gas Mandatory Reporting Rulemaking	Environmental Protection Agency EPA Emissions  Generation Resource Integrated Database eGRID	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for the Adipic Acid Production Sector Proposed Rule for Mandatory Reporting of Greenhouse Gases	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for Process Emissions from Primary Production of Aluminum Proposed Rule for Mandatory Reporting of Greenhouse Gases	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for the Ammonia Production Sector Proposed Rule for Mandatory Reporting of Greenhouse Gases	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for Process Emissions from Cement Proposed Rule for Mandatory Reporting of Greenhouse Gases	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for Process Emissions From Electronics Manufacture Semiconductors MEMs Liquid Crystal Displays and Photovoltaics	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for Ethanol Facilities Proposed Rule for Mandatory Reporting of Greenhouse Gases	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for the Ferroalloy Production Sector Proposed Rule for Mandatory Reporting of Greenhouse Gases	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for the Glass Manufacturing Sector Proposed Rule for Mandatory Reporting of Greenhouse Gases	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for Emissions of HFC23 from Production of HCFC22 Proposed Rule for Mandatory Reporting of Greenhouse Gases	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for the Hydrogen Production Proposed Rule for Mandatory Reporting of Greenhouse Gases	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for the Iron and Steel Sector Proposed Rule for Mandatory Reporting of Greenhouse Gases	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for the Lead Production Sector Proposed Rule for Mandatory Reporting of Greenhouse Gases	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for the Lime Manufacturing Sector Proposed Rule for Mandatory Reporting of Greenhouse Gases	Environmental Protection Agency EPA Office of Air and Radiation	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for the Petrochemical Production Sector Proposed Rule for Mandatory Reporting of Greenhouse Gases	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for the Petroleum Refining Sector Proposed Rule for Mandatory Reporting of Greenhouse Gases	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for the Phosphoric Acid Production Sector Proposed Rule for Mandatory Reporting of Greenhouse Gases	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for the Pulp and Paper Sector Proposed Rule for Mandatory Reporting of Greenhouse Gases	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for the Silicon Carbide Production Sector Proposed Rule for Mandatory Reporting of Greenhouse Gases	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for the Soda Ash Manufacturing Sector Proposed Rule for Mandatory Reporting of Greenhouse Gases	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for the Titanium Dioxide Production Sector Proposed Rule for Mandatory Reporting of Greenhouse Gases	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for Underground Coal Mines Proposed Rule for Mandatory Reporting of Greenhouse Gases	Environmental Protection Agency EPA Office of Air and Radiation Technical Support Document for the Zinc Production Sector Proposed Rule for Mandatory Reporting of Greenhouse Gases	Emissions Thresholds Evaluation GHG Thresholds TSD and Methodology for Estimating New and Modified Sources that Would Be Subject to PSD Permitting for GHGs GHG PSD Sources TSD both of which can be found at EPAHQOAR20090517 Significant uncertainties exist in the following estimates due to the lack of historical record and permitting experience upon which to base resource needs for including GHG sources	Evaluation of ICRbased Resource Requirements for Permitting Authorities at Different Possible GHG Permitting Thresholds aNew commercialresidential permits take 10 of the time needed for new industrial permits bSalaries from Title V ICR adjusted to 2007 dollars using	bLabor cost of 7722hr from Prevention of Significant Deterioration and NonAttainment Area New Source Review Renewal
Emissions  Generation Resource Integrated Database eGRID 2004	0.63	0.61	0.64	0.61	0.63	0.64	0.6	0.6	0.61	0.050000000000000044	0.63	0.63	0.63	0.56	0.5800000000000001	0.63	0.63	0.63	0.61	0.63	0.6	0.63	0.63	0.64	0.63	0.63	0.63	0.61	0.63	0.63	0.61	0.61	0.63	0.5800000000000001	0.6	0.61
 Industrial Production and Capacity Utilization	0.6	0.47	0.56	0.56	0.62	0.5800000000000001	0.6699999999999999	0.6	0.56	0.49	0.56	0.54	0.56	0.56	0.6	0.56	0.56	0.56	0.5800000000000001	0.54	0.56	0.56	0.56	0.54	0.56	0.56	0.56	0.56	0.5800000000000001	0.56	0.56	0.56	0.56	0.6	0.5800000000000001	0.56
1995 Property Owners and Managers Survey	0.63	0.65	0.65	0.5800000000000001	0.5800000000000001	0.6	0.6699999999999999	0.5700000000000001	0.6	0.6	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.6	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.63	0.5800000000000001	0.5800000000000001	0.6	0.65	0.5800000000000001	0.6	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.6	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.6	0.6	0.5800000000000001
2002 Economic Census	0.55	0.7	0.6	0.6	0.6	0.5	0.0	0.6	0.65	0.65	0.65	0.65	0.65	0.6	0.5	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.6	0.6	0.6
2002 Manufacturing Energy Consumption Survey	0.6	0.62	0.6	0.55	0.5700000000000001	0.62	0.54	0.21999999999999997	0.64	0.62	0.62	0.62	0.62	0.62	0.53	0.62	0.6	0.45999999999999996	0.62	0.62	0.62	0.62	0.45999999999999996	0.6599999999999999	0.62	0.62	0.62	0.62	0.62	0.45999999999999996	0.62	0.6	0.62	0.6	0.64	0.62
2003 Commercial Building Energy Consumption Survey	0.5800000000000001	0.45999999999999996	0.62	0.56	0.6	0.6599999999999999	0.54	0.21999999999999997	0.64	0.62	0.62	0.62	0.6	0.64	0.62	0.64	0.6	0.64	0.62	0.62	0.64	0.64	0.64	0.6599999999999999	0.5800000000000001	0.62	0.62	0.64	0.5800000000000001	0.64	0.6	0.6	0.62	0.62	0.5800000000000001	0.6
2005 Residential Energy Consumption Survey	0.6	0.5800000000000001	0.6	0.6	0.53	0.62	0.54	0.0	0.6	0.62	0.62	0.6	0.6	0.62	0.62	0.65	0.5800000000000001	0.62	0.65	0.6	0.62	0.62	0.62	0.62	0.5800000000000001	0.62	0.62	0.62	0.62	0.62	0.6	0.62	0.62	0.5800000000000001	0.5800000000000001	0.62
American Housing Survey for the United States 2005	0.56	0.5800000000000001	0.6599999999999999	0.62	0.54	0.5800000000000001	0.6	0.5700000000000001	0.56	0.6	0.5800000000000001	0.6	0.54	0.62	0.62	0.56	0.5800000000000001	0.56	0.62	0.5800000000000001	0.52	0.56	0.54	0.62	0.56	0.56	0.6	0.54	0.56	0.56	0.56	0.56	0.56	0.5800000000000001	0.52	0.62
Annual Energy Review 2005	0.52	0.64	0.6	0.64	0.6	0.6799999999999999	0.74	0.52	0.6	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.6	0.64	0.64	0.64	0.52
Characterization of the US Industrial Commercial Boiler Population	0.43999999999999995	0.0	0.6599999999999999	0.54	0.55	0.54	0.6699999999999999	0.5700000000000001	0.63	0.63	0.6	0.6	0.5700000000000001	0.6	0.6	0.5700000000000001	0.5800000000000001	0.5700000000000001	0.6	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.62	0.5700000000000001	0.6	0.5800000000000001	0.5800000000000001	0.55	0.5700000000000001	0.5800000000000001	0.6	0.5700000000000001	0.6	0.54	0.5800000000000001
Draft US Adipic Acid and Nitric Acid N2O Emissions 1990 Ð 2020 Inventories Projections and Opportunities for Reductions	0.63	0.65	0.6	0.6599999999999999	0.6599999999999999	0.64	0.6699999999999999	0.63	0.65	0.5900000000000001	0.5900000000000001	0.5800000000000001	0.5900000000000001	0.5800000000000001	0.5900000000000001	0.6	0.5900000000000001	0.6	0.5700000000000001	0.5900000000000001	0.5900000000000001	0.5800000000000001	0.5900000000000001	0.51	0.5800000000000001	0.5900000000000001	0.6	0.5900000000000001	0.5900000000000001	0.6	0.5900000000000001	0.5800000000000001	0.5800000000000001	0.6	0.64	0.61
Electric Power Annual	0.5800000000000001	0.53	0.53	0.53	0.53	0.5800000000000001	0.6	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.48	0.5800000000000001	0.43000000000000005	0.53	0.5800000000000001	0.48	0.5800000000000001	0.53	0.43000000000000005	0.5800000000000001	0.48	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.48	0.5800000000000001	0.48	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.53	0.62
Energy Data Sourcebook for the US Residential Sector	0.62	0.52	0.62	0.52	0.0	0.5800000000000001	0.6699999999999999	0.5700000000000001	0.56	0.62	0.54	0.62	0.54	0.62	0.6	0.6	0.54	0.56	0.62	0.54	0.47	0.49	0.52	0.6599999999999999	0.49	0.47	0.5800000000000001	0.49	0.47	0.52	0.49	0.5800000000000001	0.49	0.5	0.56	0.62
Fugitive Emissions Reporting from the Petroleum and Natural Gas Industry Background Technical Support Document	0.63	0.64	0.64	0.62	0.63	0.63	0.6699999999999999	0.63	0.6	0.62	0.53	0.53	0.53	0.53	0.53	0.53	0.53	0.53	0.53	0.53	0.53	0.53	0.53	0.64	0.53	0.53	0.53	0.53	0.53	0.53	0.53	0.53	0.53	0.5800000000000001	0.6	0.64
Greenhouse Gas GHG Emissions and New Source Review	0.6599999999999999	0.6799999999999999	0.48	0.64	0.64	0.64	0.6699999999999999	0.63	0.48	0.48	0.62	0.56	0.62	0.54	0.5800000000000001	0.6599999999999999	0.6599999999999999	0.62	0.5800000000000001	0.62	0.5800000000000001	0.64	0.64	0.6799999999999999	0.62	0.6599999999999999	0.62	0.62	0.5800000000000001	0.64	0.62	0.62	0.6599999999999999	0.6	0.54	0.43999999999999995
Inventory of US Greenhouse Gas Emissions and Sinks 1990 Ð 2007	0.6699999999999999	0.63	0.52	0.6799999999999999	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.65	0.5800000000000001	0.5900000000000001	0.6	0.5700000000000001	0.6	0.5900000000000001	0.6	0.6	0.6	0.6	0.6	0.5900000000000001	0.6	0.6	0.6	0.6699999999999999	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.5900000000000001	0.6	0.65	0.63	0.5900000000000001
Supporting Data for Threshold Analysis Subpart E Ð W Greenhouse Gas Mandatory Reporting Rulemaking	0.6699999999999999	0.6599999999999999	0.49	0.63	0.6	0.64	0.6699999999999999	0.5700000000000001	0.06999999999999995	0.65	0.48	0.55	0.45999999999999996	0.44999999999999996	0.5700000000000001	0.45999999999999996	0.48	0.45999999999999996	0.55	0.48	0.45999999999999996	0.47	0.47	0.64	0.5	0.45999999999999996	0.45999999999999996	0.45999999999999996	0.49	0.45999999999999996	0.49	0.47	0.47	0.56	0.5900000000000001	0.65
Supporting Data for Threshold Analysis Subpart X Ð PP Greenhouse Gas Mandatory Reporting Rulemaking	0.6699999999999999	0.6599999999999999	0.5	0.62	0.6	0.64	0.6699999999999999	0.5700000000000001	0.040000000000000036	0.65	0.47	0.54	0.44999999999999996	0.44999999999999996	0.5800000000000001	0.45999999999999996	0.47	0.44999999999999996	0.54	0.48	0.45999999999999996	0.47	0.45999999999999996	0.64	0.48	0.44999999999999996	0.44999999999999996	0.45999999999999996	0.49	0.45999999999999996	0.48	0.47	0.47	0.56	0.5900000000000001	0.64
Technical Support Document for Emissions of HFC23 from Production of HCFC22 Proposed Rule for Mandatory Reporting of Greenhouse Gases	0.63	0.61	0.55	0.63	0.6599999999999999	0.5800000000000001	0.6	0.63	0.54	0.6	0.18000000000000005	0.18999999999999995	0.20999999999999996	0.21999999999999997	0.48	0.28	0.17000000000000004	0.26	0.0	0.21999999999999997	0.28	0.21999999999999997	0.26	0.54	0.18000000000000005	0.27	0.18999999999999995	0.28	0.16000000000000003	0.25	0.18999999999999995	0.27	0.20999999999999996	0.6	0.61	0.56
Technical Support Document for Ethanol Facilities Proposed Rule for Mandatory Reporting of Greenhouse Gases	0.63	0.62	0.55	0.5800000000000001	0.61	0.5800000000000001	0.6	0.63	0.45999999999999996	0.61	0.24	0.31999999999999995	0.19999999999999996	0.22999999999999998	0.44999999999999996	0.0	0.21999999999999997	0.19999999999999996	0.31999999999999995	0.15000000000000002	0.16000000000000003	0.17000000000000004	0.18999999999999995	0.5800000000000001	0.25	0.19999999999999996	0.27	0.16000000000000003	0.27	0.22999999999999998	0.27	0.14	0.17000000000000004	0.5700000000000001	0.5800000000000001	0.63
Technical Support Document for Process Emissions from Cement Proposed Rule for Mandatory Reporting of Greenhouse Gases	0.61	0.64	0.56	0.62	0.62	0.56	0.47	0.5700000000000001	0.48	0.55	0.19999999999999996	0.24	0.16000000000000003	0.0	0.37	0.17000000000000004	0.18999999999999995	0.17000000000000004	0.24	0.16000000000000003	0.16000000000000003	0.16000000000000003	0.17000000000000004	0.56	0.18999999999999995	0.16000000000000003	0.22999999999999998	0.17000000000000004	0.21999999999999997	0.19999999999999996	0.22999999999999998	0.17000000000000004	0.16000000000000003	0.6	0.56	0.61
Technical Support Document for Process Emissions From Electronics Manufacture Semiconductors MEMsLiquid Crystal Displays and Photovoltaics	0.64	0.64	0.64	0.6599999999999999	0.65	0.64	0.47	0.5700000000000001	0.63	0.5700000000000001	0.52	0.41000000000000003	0.52	0.4	0.010000000000000009	0.55	0.52	0.5	0.47	0.54	0.53	0.53	0.49	0.61	0.5	0.52	0.52	0.55	0.5	0.49	0.52	0.55	0.52	0.65	0.61	0.65
Technical Support Document for Process Emissions from Magnesium Production and Processing Proposed Rule for Mandatory Reporting of Greenhouse Gases	0.61	0.61	0.56	0.5800000000000001	0.64	0.6	0.6	0.5700000000000001	0.54	0.54	0.27	0.10999999999999999	0.27	0.21999999999999997	0.42000000000000004	0.32999999999999996	0.28	0.30000000000000004	0.18000000000000005	0.28	0.31000000000000005	0.29000000000000004	0.30000000000000004	0.54	0.26	0.30000000000000004	0.26	0.31999999999999995	0.25	0.30000000000000004	0.26	0.31999999999999995	0.28	0.5700000000000001	0.6	0.5800000000000001
Technical Support Document for Process Emissions from Primary Production of Aluminum Proposed Rule for Mandatory Reporting of Greenhouse Gases	0.6	0.5800000000000001	0.55	0.61	0.63	0.5700000000000001	0.6	0.5700000000000001	0.55	0.56	0.22999999999999998	0.0	0.21999999999999997	0.13	0.41000000000000003	0.31000000000000005	0.22999999999999998	0.29000000000000004	0.15000000000000002	0.27	0.31000000000000005	0.25	0.29000000000000004	0.54	0.21999999999999997	0.29000000000000004	0.18999999999999995	0.30000000000000004	0.18000000000000005	0.29000000000000004	0.18999999999999995	0.30000000000000004	0.25	0.5700000000000001	0.6	0.5900000000000001
Technical Support Document for the Adipic Acid Production Sector Proposed Rule for Mandatory Reporting of Greenhouse Gases	0.62	0.5900000000000001	0.55	0.6	0.56	0.5900000000000001	0.6	0.6	0.49	0.5900000000000001	0.0	0.28	0.06000000000000005	0.18000000000000005	0.49	0.20999999999999996	0.08999999999999997	0.13	0.22999999999999998	0.10999999999999999	0.12	0.06000000000000005	0.10999999999999999	0.54	0.09999999999999998	0.12	0.06000000000000005	0.10999999999999999	0.07999999999999996	0.10999999999999999	0.09999999999999998	0.21999999999999997	0.050000000000000044	0.5800000000000001	0.5900000000000001	0.61
