	Asian Clam Corbicula fluminea	Economic Sectors at Risk from Invasive Aquatic Weeds at Lake Istokpog	Harmful NonNative Species Issues for Congress VII RL30123 Final Report from CRS to the US	Present and Expected Economic Costs of Zebra Mussel Damages to Water Users with Great Lakes Intakes	The Pacific Coast Dungeness Crab Fishery Oregon Pacific States Marine Fisheries Commission	Microbial Ecology of Ballast Water during a Transoceanic Voyage and the Effects of OpenOcean Exchange Marine Ecology Progress Series 233	The Effect of Aquatic Plants on Residential Shoreline Property Values at Gunterville Reservoir Tennessee Valley Authority and US Army Corps of Engineers	Infrastructure and Rural Development Policy US Department of Agriculture httpwwwersusdagovBriefingInfrastructureInfrastructureWaterhtm	Report on the California Marine Invasive Species Program California State Lands Commission California Marine Facilities Division httpwwwslccagov accessed	Dietary shifts in a stressed fish assemblage Consequences of a bivalve invasion in the San Francisco estuary	In Ships or On Ships Mechanisms of Transfer and Invasion for Nonnative Species to the Coasts or North America Invasive Species Vectors and Management Strategies	Testimony Before Water Resources and Environment Subcommittee of the House Transportation and Infrastructure Committee Washington DC Environmental Protection Agency httpwwwepagovowspeeches	Aquatic Nuisance Species in the New York River Systems and the Great Lakes Basin An Economic and Environmental Assessment	Update on the environmental and economic costs associated with alieninvasive species in the United States	Sound Regional Citizen’s Advisory Council	Port State Information eX change United States Coast Guard httpcgmixuscgmilpsix	Info USA wwwreferenceusacom accessed	Facilitative interactions among aquatic invaders is an ‘invasional meltdown’ occurring in the Great Lakes	Ballast Water Heating Offers a Superior Treatment Option	Summary of a Survey of the Literature on the Economic Impacts of Aquatic Weeds Aquatic Ecosystem Restoration Foundation	Feasibility of Onshore Ballast Water Treatment at California Ports California URS CorporationDames  Moore and San Francisco for the California Association of Port Authorities CAPA	Evaluation and Analysis Division	Draft Programmatic Environmental Impact Statement for Standards for Living Organisms in Ship’s Ballast Water Discharged in US	Agricultural Container Indicators httpwwwamsusdagov accessed October 31	Ballast Water Discharge Standard Draft Programmatic Environmental Impact Statement	The OTA Report on Harmful Nonindigenous Species Exotic Pests of Eastern Forests Conference	FullScale Shipboard Trials of Ballast Water Treatment Systems	Shipboard and Dockside Trials of Ballast Water Treatment Technology Marine Environmental Engineering Technology Symposium	Detection and Enumeration of Pathogenic Bacteria in Ballast Water of Transoceanic Vessels Entering the Great Lakes and Resistance to Common Antibiotics Abstract Q317 Chicago General Meeting of the	economic impact of sea lamprey on Great Lakes updated from 2001 2 From Leigh 1998 commercial and recreational fishing benefits lost due to ruffe invasion of Great Lakes updated from 1998 3 From Connelly et al 2007 cost of Zebra Mussel control at WTP and electric generation facilities updated from 2004 4 From Piementel et al 2005 cost of Zebra Mussel or Asian Clam updated from 2005 5 From Rockwell	All damages and control costs  1000000000 2005 Pimentel Aquatic Nuisance Species in the New York State Canal and Hudson River Systems and the Great Lake Basin An Economic and Environmental Assessment	Damages to tourism electric industry fishing boating other recreation for limited geographic area  12500000 2005 Ben Grumbles AA Office of Water USEPA Testimony Before WATER RESOURCES AND INFRASTRUCTURE COMMITTEE	Impacts on industry recreation and fisheries of 31 billion over next ten years  310000000	Nonindigenous species in the United Stateseconomic consequences	Economic impact over next 10 years of 31 billion 1991  310000000	Survey to infrastructure owners and operators 17751000 annually in 1995 for respondents only no scaling for nonresponse or universe of facilities average 11500000 annually for 19891995  17751000	Historical Review of Asiatic Clam Invasions and Biofouling of Waters and Industries in the Americas All damages and control Pimentel et al Update on the environmental and economic costs associated with alieninvasive species in the United States	Original analysis Economic value of existing fishery harvest at risk from introduction of green crab Leigh Benefits and Costs of the Ruffe Control Program for the Great Lakes Fishery	Estimation of annual commercial and recreational fishing benefits lost due to ruffe invasion using a value per anglerday approach Recreational commercial and sport fishing assumes 10 35 and 60 reduction in the population of yellow perch and 1 125 and 25 reduction in the population of walleye	Commission estimates Economic losses due to ruffe  90000000	Federal Policy on Non Indigenous Species An Overview of the US Department of Agriculture ” contractor report prepared for the Office of Technology Assessment	Value of lost fishing opportunities and indirect impacts if sea lamprey is not controlled in the Great Lakes  500000000	As reported in Lovell et al	Pathways and Consequences of the Introduction of NonIndigenous Fishes in the United States ” contractor report prepared for the Office of Technology Assessment	Amount invested annually in alien species aquatic weed control assume for 5 species hydrilla European loosestrife erasion water milfoil melaluca salt cedar	Available at httpwwwaquaticsorgpubseconomicshtm Original analysis Economic value at risk from invasive aquatic weeds primarily hydrilla in a FL lake includes recreation agriculture support flood control and property values  40103000	Damage Caused by Aquatic Weeds	Spending by Florida for hydrilla control  7000000 1989 Carlton Introduced Species in US Coastal Waters
Grain News 2	0.896551724137931	0.8840579710144928	0.9101123595505618	0.9191919191919192	0.9111111111111111	0.9338235294117647	0.9473684210526315	0.9402985074626866	0.9411764705882353	0.9259259259259259	0.94375	0.9574468085106383	0.9256198347107438	0.9238095238095239	0.8604651162790697	0.8987341772151899	0.8611111111111112	0.926605504587156	0.8571428571428571	0.9327731092436975	0.9553072625698324	0.8125	0.937007874015748	0.8873239436619719	0.926829268292683	0.9111111111111111	0.9180327868852459	0.9421487603305785	0.9591836734693877	0.974937343358396	0.949748743718593	0.9622641509433962	0.9101123595505618	0.9047619047619048	0.90625	0.9587628865979382	0.9631147540983607	0.9560439560439561	0.9691780821917808	0.8983050847457628	0.9433962264150944	0.9327731092436975	0.7777777777777778	0.9503105590062112	0.9419354838709677	0.9612068965517241	0.8666666666666667	0.9215686274509803
Indigenous Peoples Update	0.896551724137931	0.8115942028985508	0.8539325842696629	0.8383838383838383	0.8666666666666667	0.8970588235294118	0.8881578947368421	0.8731343283582089	0.8888888888888888	0.8611111111111112	0.8875	0.9095744680851063	0.8925619834710744	0.8380952380952381	0.813953488372093	0.8481012658227848	0.8055555555555556	0.8715596330275229	0.8392857142857143	0.8823529411764706	0.9162011173184358	0.875	0.889763779527559	0.8169014084507042	0.8414634146341463	0.8	0.8360655737704918	0.8925619834710744	0.9081632653061225	0.9423558897243107	0.9095477386934674	0.9150943396226415	0.8539325842696629	0.7142857142857143	0.859375	0.9175257731958762	0.9098360655737705	0.9120879120879121	0.928082191780822	0.8135593220338984	0.8679245283018868	0.865546218487395	0.8518518518518519	0.8819875776397516	0.8838709677419355	0.9181034482758621	0.8	0.8431372549019608
The Economics of Controlling a Biological Invasion	0.76	0.7536231884057971	0.797752808988764	0.7474747474747475	0.7444444444444445	0.8161764705882353	0.7894736842105263	0.8283582089552238	0.803921568627451	0.7870370370370371	0.80625	0.8297872340425532	0.7933884297520661	0.780952380952381	0.84	0.7974683544303798	0.86	0.8073394495412844	0.7857142857142857	0.7647058823529411	0.8379888268156425	0.72	0.8110236220472441	0.8591549295774648	0.7926829268292683	0.7666666666666667	0.8360655737704918	0.7851239669421488	0.8316326530612245	0.9097744360902256	0.8291457286432161	0.8584905660377359	0.8202247191011236	0.7936507936507936	0.78125	0.845360824742268	0.8483606557377049	0.8131868131868132	0.8801369863013698	0.8305084745762712	0.8238993710691824	0.8151260504201681	0.78	0.8260869565217391	0.8258064516129032	0.8491379310344828	0.84	0.7843137254901961
Asian Clam Corbicula fluminea	0.0	0.855072463768116	0.8651685393258427	0.8383838383838383	0.8444444444444444	0.8897058823529411	0.875	0.8582089552238806	0.8758169934640523	0.8425925925925926	0.8875	0.8936170212765957	0.8677685950413223	0.8476190476190476	0.8604651162790697	0.8354430379746836	0.8055555555555556	0.8532110091743119	0.8214285714285714	0.8739495798319328	0.88268156424581	0.90625	0.8740157480314961	0.8169014084507042	0.8170731707317073	0.8666666666666667	0.819672131147541	0.8677685950413223	0.9030612244897959	0.9398496240601504	0.8994974874371859	0.910377358490566	0.8539325842696629	0.8412698412698413	0.859375	0.9175257731958762	0.9057377049180327	0.8956043956043956	0.9178082191780822	0.7966101694915254	0.8930817610062893	0.8571428571428571	0.8275862068965517	0.906832298136646	0.8580645161290322	0.9094827586206896	0.8333333333333334	0.8529411764705882
Invasion Vectors a conceptual framework for management	0.7407407407407407	0.7536231884057971	0.7528089887640449	0.7676767676767676	0.8111111111111111	0.8235294117647058	0.8157894736842105	0.7910447761194029	0.803921568627451	0.7685185185185185	0.76875	0.8191489361702128	0.768595041322314	0.7619047619047619	0.8148148148148148	0.7848101265822784	0.7592592592592593	0.7614678899082569	0.8392857142857143	0.7899159663865546	0.8212290502793296	0.8148148148148148	0.8110236220472441	0.8309859154929577	0.7195121951219512	0.7777777777777778	0.819672131147541	0.7851239669421488	0.826530612244898	0.8972431077694235	0.8291457286432161	0.8537735849056604	0.7752808988764045	0.7619047619047619	0.84375	0.8298969072164949	0.8442622950819673	0.8076923076923077	0.8732876712328768	0.7796610169491526	0.7861635220125787	0.7983193277310925	0.7777777777777778	0.782608695652174	0.7935483870967742	0.8577586206896551	0.8333333333333334	0.803921568627451
Invasive Species in a Changing World	0.8333333333333334	0.8115942028985508	0.7415730337078652	0.8484848484848485	0.8111111111111111	0.8308823529411765	0.8552631578947368	0.8507462686567164	0.7973856209150327	0.8055555555555556	0.825	0.8617021276595744	0.7933884297520661	0.8095238095238095	0.8604651162790697	0.7848101265822784	0.8611111111111112	0.7981651376146789	0.7857142857142857	0.8487394957983193	0.8715083798882681	0.8333333333333334	0.8346456692913385	0.8309859154929577	0.8170731707317073	0.7666666666666667	0.7868852459016393	0.8347107438016529	0.8775510204081632	0.9298245614035088	0.864321608040201	0.8867924528301887	0.8089887640449438	0.6984126984126984	0.8125	0.8865979381443299	0.8934426229508197	0.8626373626373627	0.9041095890410958	0.8135593220338984	0.8427672955974843	0.8235294117647058	0.7222222222222222	0.8757763975155279	0.8258064516129032	0.8836206896551724	0.7222222222222222	0.803921568627451
Marine Engineering Economics and Cost Analysis	0.8043478260869565	0.7971014492753623	0.797752808988764	0.7575757575757576	0.7444444444444445	0.7794117647058824	0.8223684210526315	0.8432835820895522	0.7973856209150327	0.7870370370370371	0.81875	0.8351063829787234	0.7520661157024794	0.7333333333333333	0.782608695652174	0.7341772151898734	0.8260869565217391	0.7889908256880734	0.8035714285714286	0.7647058823529411	0.8379888268156425	0.8260869565217391	0.8031496062992126	0.7887323943661971	0.7926829268292683	0.7777777777777778	0.7704918032786885	0.7933884297520661	0.8316326530612245	0.9147869674185464	0.8391959798994975	0.8726415094339622	0.797752808988764	0.7777777777777778	0.859375	0.8556701030927835	0.860655737704918	0.8131868131868132	0.8801369863013698	0.7288135593220338	0.8113207547169812	0.8067226890756303	0.7608695652173914	0.8260869565217391	0.8064516129032258	0.8663793103448276	0.8043478260869565	0.7941176470588235
Shipping and Ports	0.896551724137931	0.8840579710144928	0.8764044943820225	0.9090909090909091	0.8888888888888888	0.9044117647058824	0.9078947368421053	0.9253731343283582	0.9084967320261438	0.8981481481481481	0.9	0.9308510638297872	0.8925619834710744	0.8952380952380953	0.813953488372093	0.8481012658227848	0.8611111111111112	0.8807339449541285	0.8571428571428571	0.907563025210084	0.9162011173184358	0.78125	0.905511811023622	0.8591549295774648	0.8658536585365854	0.8666666666666667	0.819672131147541	0.8842975206611571	0.9336734693877551	0.9598997493734336	0.9346733668341709	0.9339622641509434	0.8764044943820225	0.8412698412698413	0.890625	0.9329896907216495	0.9426229508196722	0.9175824175824175	0.9486301369863014	0.847457627118644	0.9182389937106918	0.8823529411764706	0.8148148148148148	0.9192546583850931	0.9225806451612903	0.9310344827586207	0.8666666666666667	0.8823529411764706
Agricultural Container Indicators	0.7878787878787878	0.7681159420289855	0.8202247191011236	0.8484848484848485	0.8111111111111111	0.8455882352941176	0.8552631578947368	0.8432835820895522	0.8627450980392157	0.8240740740740741	0.86875	0.8882978723404256	0.8429752066115702	0.8380952380952381	0.813953488372093	0.8227848101265823	0.9166666666666666	0.8165137614678899	0.8214285714285714	0.8487394957983193	0.8547486033519553	0.8484848484848485	0.8346456692913385	0.5352112676056338	0.7926829268292683	0.8	0.7868852459016393	0.8429752066115702	0.8775510204081632	0.9323308270676691	0.8793969849246231	0.8867924528301887	0.8314606741573034	0.8095238095238095	0.84375	0.8814432989690721	0.8934426229508197	0.8736263736263736	0.9143835616438356	0.8135593220338984	0.8553459119496856	0.8487394957983193	0.8181818181818182	0.8881987577639752	0.8580645161290322	0.8922413793103449	0.9090909090909091	0.8137254901960784
California State Lands Commission Ballast Water Management Database	0.7910447761194029	0.782608695652174	0.7640449438202247	0.7272727272727273	0.7222222222222222	0.7941176470588235	0.7960526315789473	0.8134328358208955	0.6928104575163399	0.7407407407407407	0.75	0.7925531914893617	0.7603305785123967	0.7428571428571429	0.8208955223880597	0.7974683544303798	0.835820895522388	0.7431192660550459	0.7313432835820896	0.7563025210084033	0.7821229050279329	0.7910447761194029	0.7165354330708661	0.8028169014084507	0.7317073170731707	0.7888888888888889	0.5522388059701493	0.7520661157024794	0.7959183673469388	0.87468671679198	0.8241206030150754	0.8490566037735849	0.7640449438202247	0.8208955223880597	0.8955223880597015	0.8350515463917526	0.8155737704918032	0.7912087912087912	0.8527397260273972	0.7910447761194029	0.8238993710691824	0.7563025210084033	0.7910447761194029	0.8136645962732919	0.7806451612903226	0.8318965517241379	0.8059701492537313	0.7745098039215687
